,2024-05-31,2023-05-31,2022-05-31,2021-05-31,2020-05-31
Free Cash Flow,83000416.0,64907964.0,278279689.0,-22049806.0,
Repurchase Of Capital Stock,-37098140.0,,-165754367.0,,
Repayment Of Debt,-53000000.0,-50000000.0,-285000000.0,-49000000.0,
Issuance Of Debt,47000000.0,21000000.0,182000000.0,109000000.0,
Issuance Of Capital Stock,,,11259418.0,,
End Cash Position,10473959.0,9445017.0,4340329.0,11830902.0,
Beginning Cash Position,9445017.0,4340329.0,11830902.0,3535793.0,
Changes In Cash,1028942.0,5104688.0,-7490573.0,8295109.0,
Financing Cash Flow,-81971474.0,-59803276.0,-285770262.0,30344915.0,
Net Other Financing Charges,-87500.0,-141978.0,-315000.0,-435000.0,
Cash Dividends Paid,-38785834.0,-30661298.0,-27960313.0,-29220085.0,
Common Stock Dividend Paid,-38785834.0,-30661298.0,-27960313.0,-29220085.0,
Net Common Stock Issuance,-37098140.0,,-154494949.0,,
Common Stock Payments,-37098140.0,,-165754367.0,,
Common Stock Issuance,,,11259418.0,,
Net Issuance Payments Of Debt,-6000000.0,-29000000.0,-103000000.0,60000000.0,
Net Long Term Debt Issuance,-6000000.0,-29000000.0,-103000000.0,60000000.0,
Long Term Debt Payments,-53000000.0,-50000000.0,-285000000.0,-49000000.0,
Long Term Debt Issuance,47000000.0,21000000.0,182000000.0,109000000.0,
Operating Cash Flow,83000416.0,64907964.0,278279689.0,-22049806.0,
Change In Working Capital,272951.0,-1696935.0,-3129086.0,3017123.0,
Change In Other Current Liabilities,-84740.0,-859889.0,-834500.0,1509386.0,
Change In Accrued Expense,-37662.0,138846.0,-53342.0,-91315.0,
Change In Payable,-10009.0,729192.0,-2465122.0,1736561.0,
Change In Prepaid Assets,,,11147.0,30343.0,21402.0
Change In Receivables,405362.0,-1705084.0,212731.0,-167852.0,
Other Non Cash Items,-2069260.0,-1900432.0,-475041.0,-2090244.0,
Gain Loss On Investment Securities,29480953.0,53582174.0,294723364.0,-113322478.0,
Net Income From Continuing Operations,55315772.0,14923157.0,-12839548.0,90345793.0,
