,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Preferred Shares Number,19980000.0,19980000.0,19980000.0,14980000.0
Ordinary Shares Number,10841953.0,10801346.0,10766286.0,10736978.0
Share Issued,10841953.0,10801346.0,10766286.0,10736978.0
Net Debt,26798904000.0,24790059000.0,22786365000.0,22138762000.0
Total Debt,27687611000.0,25651061000.0,23695150000.0,23172703000.0
Tangible Book Value,927332000.0,787427000.0,729169000.0,629273000.0
Invested Capital,28614943000.0,26438488000.0,24424319000.0,23801976000.0
Net Tangible Assets,1411863000.0,1271958000.0,1213700000.0,992477000.0
Common Stock Equity,927332000.0,787427000.0,729169000.0,629273000.0
Preferred Stock Equity,484531000.0,484531000.0,484531000.0,363204000.0
Total Capitalization,21012306000.0,18888844000.0,17922051000.0,24165180000.0
Total Equity Gross Minority Interest,1411863000.0,1271958000.0,1213700000.0,992477000.0
Stockholders Equity,1411863000.0,1271958000.0,1213700000.0,992477000.0
Gains Losses Not Affecting Retained Earnings,-40145000.0,-50843000.0,3853000.0,-13923000.0
Other Equity Adjustments,-40145000.0,-50843000.0,3853000.0,-13923000.0
Retained Earnings,823716000.0,698530000.0,588557000.0,509560000.0
Additional Paid In Capital,132919000.0,128939000.0,125993000.0,122899000.0
Capital Stock,495373000.0,495332000.0,495297000.0,373941000.0
Common Stock,10842000.0,10801000.0,10766000.0,10737000.0
Preferred Stock,484531000.0,484531000.0,484531000.0,363204000.0
Total Liabilities Net Minority Interest,28112519000.0,26061152000.0,23907309000.0,23363024000.0
Derivative Product Liabilities,117131000.0,175326000.0,35554000.0,29892000.0
Long Term Debt And Capital Lease Obligation,19600443000.0,17616886000.0,16708351000.0,23172703000.0
Long Term Debt,19600443000.0,17616886000.0,16708351000.0,23172703000.0
Long Term Provisions,1711000.0,1433000.0,1950000.0,3277000.0
Current Debt And Capital Lease Obligation,8087168000.0,8034175000.0,6986799000.0,
Current Debt,8087168000.0,8034175000.0,6986799000.0,
Current Notes Payable,8087168000.0,8034175000.0,6986799000.0,
Payables And Accrued Expenses,258503000.0,186750000.0,130729000.0,121617000.0
Payables,258503000.0,186750000.0,130729000.0,121617000.0
Accounts Payable,258503000.0,186750000.0,130729000.0,121617000.0
Total Assets,29524382000.0,27333110000.0,25121009000.0,24355501000.0
Investments And Advances,17080464000.0,15668249000.0,14685120000.0,14502538000.0
Held To Maturity Securities,6620996000.0,3476020000.0,4514540000.0,3694450000.0
Available For Sale Securities,6817000.0,3672000.0,1229000.0,
Trading Securities,1241000.0,1767000.0,4401000.0,6695000.0
Prepaid Assets,,263927000.0,45334000.0,24545000.0
Receivables,336960000.0,276212000.0,211142000.0,223542000.0
Other Receivables,49832000.0,47151000.0,45538000.0,37113000.0
Accounts Receivable,287128000.0,229061000.0,165604000.0,186429000.0
Other Short Term Investments,10451410000.0,12186790000.0,10164950000.0,10801393000.0
Cash And Cash Equivalents,888707000.0,861002000.0,908785000.0,1033941000.0
Cash Cash Equivalents And Federal Funds Sold,888707000.0,861002000.0,908785000.0,1033941000.0
