,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-2282718.0,900881.0,-1360354.0,1000641.0
Repayment Of Debt,-1642471.0,-1864137.0,-493875.0,-11000.0
Issuance Of Debt,1525000.0,1770000.0,0.0,0.0
Issuance Of Capital Stock,126000.0,2625756.0,645000.0,120000.0
Capital Expenditure,-18271.0,-89282.0,-10218.0,-5450.0
Interest Paid Supplemental Data,994449.0,912965.0,688930.0,599154.0
Income Tax Paid Supplemental Data,72484.0,467910.0,168100.0,363300.0
End Cash Position,1830841.0,4640896.0,2017915.0,2412382.0
Beginning Cash Position,4640896.0,2017915.0,2412382.0,1302741.0
Changes In Cash,-2810055.0,2622981.0,-394467.0,1109641.0
Financing Cash Flow,-104623.0,1972100.0,146835.0,109000.0
Cash Flow From Continuing Financing Activities,-104623.0,1972100.0,146835.0,109000.0
Net Other Financing Charges,5000.0,-471003.0,,
Proceeds From Stock Option Exercised,0.0,12000.0,8000.0,0.0
Cash Dividends Paid,-118152.0,-100516.0,-12290.0,0.0
Preferred Stock Dividend Paid,-118152.0,-100516.0,-12290.0,0.0
Net Preferred Stock Issuance,126000.0,625000.0,645000.0,0.0
Preferred Stock Issuance,126000.0,625000.0,645000.0,0.0
Net Common Stock Issuance,0.0,2000756.0,0.0,120000.0
Common Stock Issuance,0.0,2000756.0,0.0,120000.0
Net Issuance Payments Of Debt,-117471.0,-94137.0,-493875.0,-11000.0
Net Short Term Debt Issuance,0.0,0.0,-12249.0,0.0
Short Term Debt Payments,0.0,0.0,-12249.0,0.0
Short Term Debt Issuance,325000.0,300000.0,0.0,0.0
Net Long Term Debt Issuance,-117471.0,-94137.0,-481626.0,-11000.0
Long Term Debt Payments,-1642471.0,-1864137.0,-481626.0,-11000.0
Long Term Debt Issuance,1525000.0,1770000.0,0.0,0.0
Investing Cash Flow,-440985.0,-339282.0,808834.0,-5450.0
Cash Flow From Continuing Investing Activities,-440985.0,-339282.0,808834.0,-5450.0
Net Other Investing Changes,-411975.0,,,
Net Investment Purchase And Sale,0.0,0.0,365572.0,0.0
Sale Of Investment,0.0,0.0,365572.0,0.0
Net Business Purchase And Sale,-10739.0,-250000.0,453480.0,0.0
Sale Of Business,475000.0,0.0,453480.0,0.0
Purchase Of Business,-485739.0,-250000.0,0.0,0.0
Net Intangibles Purchase And Sale,,0.0,0.0,-2863.0
Purchase Of Intangibles,,0.0,0.0,-2863.0
Net PPE Purchase And Sale,-18271.0,-89282.0,-10218.0,-2587.0
Purchase Of PPE,-18271.0,-89282.0,-10218.0,-2587.0
Operating Cash Flow,-2264447.0,990163.0,-1350136.0,1006091.0
Cash Flow From Continuing Operating Activities,-2264447.0,990163.0,-1350136.0,1006091.0
Change In Working Capital,-1157630.0,1184140.0,-1432138.0,481956.0
Change In Other Working Capital,96785.0,333621.0,-817646.0,
Change In Other Current Liabilities,-185261.0,0.0,0.0,
Change In Payables And Accrued Expense,-807791.0,537664.0,594715.0,254771.0
Change In Prepaid Assets,75614.0,-321593.0,8119.0,-33280.0
Change In Receivables,-336977.0,634448.0,-1217326.0,260465.0
Changes In Account Receivables,-1187118.0,634448.0,-1217326.0,260465.0
Other Non Cash Items,2283884.0,3143231.0,1757102.0,1695067.0
Stock Based Compensation,7495759.0,8796641.0,6919524.0,937049.0
Asset Impairment Charge,6919094.0,0.0,0.0,
Deferred Tax,-1480166.0,610033.0,-2895571.0,-1230924.0
Deferred Income Tax,-1480166.0,610033.0,-2895571.0,-1230924.0
Depreciation Amortization Depletion,2528815.0,2032459.0,1886228.0,1830436.0
Depreciation And Amortization,2528815.0,2032459.0,1886228.0,1830436.0
Amortization Cash Flow,2380303.0,1970433.0,1867108.0,1828535.0
Amortization Of Intangibles,2380303.0,1970433.0,1867108.0,1828535.0
Depreciation,148512.0,62026.0,19120.0,1901.0
Operating Gains Losses,-1054025.0,131697.0,-38851.0,
Gain Loss On Investment Securities,-1054025.0,132000.0,-38851.0,
Gain Loss On Sale Of PPE,0.0,-303.0,0.0,0.0
Net Income From Continuing Operations,-17800178.0,-14908038.0,-7546430.0,-2707493.0
