,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-449750.0,481250.0,550471.444569,-380520.0
Tax Rate For Calcs,0.25,0.25,0.216125,0.28
Normalized EBITDA,-16589000.0,-2248000.0,318000.0,2384000.0
Total Unusual Items,-1799000.0,1925000.0,2547000.0,-1359000.0
Total Unusual Items Excluding Goodwill,-1799000.0,1925000.0,2547000.0,-1359000.0
Net Income From Continuing Operation Net Minority Interest,-21178000.0,-2933000.0,700000.0,-1704000.0
Reconciled Depreciation,1913000.0,1605000.0,1920000.0,2105000.0
Reconciled Cost Of Revenue,36012000.0,30915000.0,25643000.0,23284000.0
EBITDA,-18388000.0,-323000.0,2865000.0,1025000.0
EBIT,-20301000.0,-1928000.0,945000.0,-1080000.0
Net Interest Income,1079000.0,236000.0,-42000.0,-98000.0
Interest Expense,232000.0,168000.0,52000.0,108000.0
Interest Income,1311000.0,404000.0,10000.0,10000.0
Normalized Income,-19828750.0,-4376750.0,-1296528.555431,-725520.0
Net Income From Continuing And Discontinued Operation,-21178000.0,-2933000.0,700000.0,-1704000.0
Total Expenses,80235000.0,59366000.0,45677000.0,41394000.0
Total Operating Income As Reported,-19813000.0,-4257000.0,-1612000.0,269000.0
Diluted Average Shares,36996722.0,34392598.0,35843019.0,29148108.0
Basic Average Shares,36996722.0,34392598.0,33457469.0,29148108.0
Diluted EPS,-0.57,-0.09,0.02,-0.06
Basic EPS,-0.57,-0.09,0.02,-0.06
Diluted NI Availto Com Stockholders,-21178000.0,-2933000.0,700000.0,-1704000.0
Net Income Common Stockholders,-21178000.0,-2933000.0,700000.0,-1704000.0
Net Income,-21178000.0,-2933000.0,700000.0,-1704000.0
Net Income Including Noncontrolling Interests,-21177000.0,-2933000.0,700000.0,-1704000.0
Net Income Continuous Operations,-21177000.0,-2933000.0,700000.0,-1704000.0
Tax Provision,644000.0,837000.0,193000.0,516000.0
Pretax Income,-20533000.0,-2096000.0,893000.0,-1188000.0
Other Income Expense,-1799000.0,1925000.0,2547000.0,-1359000.0
Special Income Charges,0.0,0.0,187000.0,0.0
Other Special Charges,,,-187000.0,
Gain On Sale Of Security,-1799000.0,1925000.0,2360000.0,-1359000.0
Net Non Operating Interest Income Expense,1079000.0,236000.0,-42000.0,-98000.0
Interest Expense Non Operating,232000.0,168000.0,52000.0,108000.0
Interest Income Non Operating,1311000.0,404000.0,10000.0,10000.0
Operating Income,-19812000.0,-4258000.0,-1612000.0,269000.0
Operating Expense,44223000.0,28451000.0,20034000.0,18110000.0
Research And Development,6963000.0,4920000.0,3402000.0,4496000.0
Selling General And Administration,37260000.0,23531000.0,16632000.0,13614000.0
Selling And Marketing Expense,22626000.0,16379000.0,10732000.0,9279000.0
General And Administrative Expense,14634000.0,7152000.0,5900000.0,4335000.0
Other Gand A,14634000.0,7152000.0,5900000.0,4335000.0
Gross Profit,24411000.0,24193000.0,18422000.0,18379000.0
Cost Of Revenue,36012000.0,30915000.0,25643000.0,23284000.0
Total Revenue,60423000.0,55109000.0,44066000.0,41662000.0
Operating Revenue,60423000.0,55109000.0,44060000.0,41650000.0
