,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,59194488.0,55395856.0,51668315.0,47571283.0
Share Issued,59194488.0,55395856.0,51668315.0,47571283.0
Total Debt,20000000.0,12426000.0,11465000.0,9657000.0
Tangible Book Value,3972279000.0,2638798000.0,2362540000.0,1506707000.0
Invested Capital,4097507000.0,2813699000.0,2534224000.0,1674051000.0
Working Capital,3700744000.0,2471920000.0,2241732000.0,1728508000.0
Net Tangible Assets,3972279000.0,2638798000.0,2362540000.0,1506707000.0
Capital Lease Obligations,20000000.0,12426000.0,11465000.0,9657000.0
Common Stock Equity,4097507000.0,2813699000.0,2534224000.0,1674051000.0
Total Capitalization,4097507000.0,2813699000.0,2534224000.0,1674051000.0
Total Equity Gross Minority Interest,4097507000.0,2813699000.0,2534224000.0,1674051000.0
Stockholders Equity,4097507000.0,2813699000.0,2534224000.0,1674051000.0
Other Equity Interest,771725000.0,535247000.0,373019000.0,
Gains Losses Not Affecting Retained Earnings,72071000.0,71723000.0,92394000.0,321206000.0
Other Equity Adjustments,,477691000.0,333729000.0,186474000.0
Foreign Currency Translation Adjustments,131543000.0,129280000.0,131684000.0,134732000.0
Unrealized Gain Loss,-59472000.0,-57557000.0,-39290000.0,
Retained Earnings,-2404844000.0,-2109791000.0,-1400197000.0,-991932000.0
Additional Paid In Capital,5651497000.0,4309880000.0,3462775000.0,2339033000.0
Capital Stock,7058000.0,6640000.0,6233000.0,5744000.0
Common Stock,7058000.0,6640000.0,6233000.0,5744000.0
Total Liabilities Net Minority Interest,444951000.0,320562000.0,316050000.0,605356000.0
Total Non Current Liabilities Net Minority Interest,21958000.0,18285000.0,14811000.0,276863000.0
Other Non Current Liabilities,,-1000.0,,-2459.903572
Employee Benefits,1449000.0,870000.0,417000.0,156000.0
Non Current Deferred Liabilities,5155000.0,8406000.0,6438000.0,270526000.0
Non Current Deferred Revenue,,0.0,0.0,269039000.0
Non Current Deferred Taxes Liabilities,5155000.0,8406000.0,6438000.0,1487000.0
