,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-1754267.190973,110600.437198,-85768.0,-4472010.0,
Tax Rate For Calcs,0.215142,0.112858,0.151,0.27,
Normalized EBITDA,285096000.0,263510000.0,192340000.0,67247000.0,
Total Unusual Items,-8154000.0,980000.0,-568000.0,-16563000.0,
Total Unusual Items Excluding Goodwill,-8154000.0,980000.0,-568000.0,-16563000.0,
Net Income From Continuing Operation Net Minority Interest,152697000.0,187357000.0,119407000.0,17953000.0,
Reconciled Depreciation,71382000.0,50808000.0,48527000.0,48307000.0,
Reconciled Cost Of Revenue,474838000.0,427574000.0,361214000.0,312305000.0,
EBITDA,276942000.0,264490000.0,191772000.0,50684000.0,
EBIT,205560000.0,213682000.0,143245000.0,2377000.0,
Net Interest Income,-7619000.0,-612000.0,-1057000.0,-2603000.0,
Interest Expense,10763000.0,2336000.0,2499000.0,3828000.0,
Interest Income,3144000.0,1724000.0,1442000.0,1225000.0,
Normalized Income,159096732.809027,186487600.437198,119889232.0,30043990.0,
Net Income From Continuing And Discontinued Operation,152697000.0,187357000.0,119407000.0,17953000.0,
Total Expenses,839905000.0,770346000.0,632024000.0,574430000.0,
Total Operating Income As Reported,196244000.0,203307000.0,136650000.0,12158000.0,
Diluted Average Shares,194674352.0,193688102.0,191811205.0,176416645.0,
Basic Average Shares,192573169.0,191197452.0,189748427.0,83448055.0,
Diluted EPS,0.78,0.97,0.62,0.1,
Basic EPS,0.79,0.98,0.63,0.22,
Diluted NI Availto Com Stockholders,152697000.0,187357000.0,119407000.0,17953000.0,
Net Income Common Stockholders,152697000.0,187357000.0,119407000.0,17953000.0,
Otherunder Preferred Stock Dividend,,,,-148000.0,3218000.0
Net Income,152697000.0,187357000.0,119407000.0,17953000.0,
Minority Interests,-191000.0,-137000.0,-148000.0,-148000.0,
Net Income Including Noncontrolling Interests,152888000.0,187494000.0,119555000.0,18101000.0,
Net Income Continuous Operations,152888000.0,187494000.0,119555000.0,18101000.0,
Tax Provision,41909000.0,23852000.0,21191000.0,-19552000.0,
Pretax Income,194797000.0,211346000.0,140746000.0,-1451000.0,
Other Income Expense,-7046000.0,8651000.0,5153000.0,-15625000.0,
Other Non Operating Income Expenses,1646000.0,8077000.0,4714000.0,-475000.0,
Special Income Charges,-13218000.0,0.0,0.0,-13674000.0,
Other Special Charges,,,,9055000.0,
Impairment Of Capital Assets,13218000.0,0.0,0.0,7119000.0,
Restructuring And Mergern Acquisition,,-2800000.0,-2000000.0,-2500000.0,0.0
Earnings From Equity Interest,-538000.0,-406000.0,1007000.0,1413000.0,
Gain On Sale Of Security,5064000.0,980000.0,-568000.0,-2889000.0,
Net Non Operating Interest Income Expense,-7619000.0,-612000.0,-1057000.0,-2603000.0,
Interest Expense Non Operating,10763000.0,2336000.0,2499000.0,3828000.0,
Interest Income Non Operating,3144000.0,1724000.0,1442000.0,1225000.0,
Operating Income,209462000.0,203307000.0,136650000.0,16777000.0,
Operating Expense,365067000.0,342772000.0,270810000.0,262125000.0,
Research And Development,176638000.0,150850000.0,121873000.0,108649000.0,
Selling General And Administration,188429000.0,191922000.0,148937000.0,153476000.0,
Gross Profit,574529000.0,546079000.0,407460000.0,278902000.0,
Cost Of Revenue,474838000.0,427574000.0,361214000.0,312305000.0,
Total Revenue,1049367000.0,973653000.0,768674000.0,591207000.0,
Operating Revenue,1049367000.0,973653000.0,768674000.0,591207000.0,
