,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,16091976.0,34278744.0,16999014.0,6501017.0,
Repayment Of Debt,,-17182177.0,-239554.0,,
Issuance Of Debt,,,,13421731.0,-29000000.0
End Cash Position,4549596.0,1583153.0,123207.0,1377601.0,
Beginning Cash Position,1583153.0,123207.0,1377601.0,265757.0,
Effect Of Exchange Rate Changes,-32957.0,1733.0,-1748.0,-52321.0,
Changes In Cash,2999400.0,1458213.0,-1252646.0,1164165.0,
Financing Cash Flow,-13092576.0,-32820531.0,-18251660.0,-5336852.0,
Net Other Financing Charges,0.0,0.0,0.0,0.0,
Cash Dividends Paid,-13092576.0,-15638354.0,-18012106.0,-18758583.0,
Common Stock Dividend Paid,-13092576.0,-15638354.0,-18012106.0,-18758583.0,
Net Issuance Payments Of Debt,,-17182177.0,-239554.0,13421731.0,-29000000.0
Net Long Term Debt Issuance,,-17182177.0,-239554.0,13421731.0,-29000000.0
Long Term Debt Payments,,-17182177.0,-239554.0,,
Long Term Debt Issuance,,,,13421731.0,-29000000.0
Operating Cash Flow,16091976.0,34278744.0,16999014.0,6501017.0,
Change In Working Capital,3601821.0,428046.0,-174413.0,3645925.0,
Change In Other Current Liabilities,0.0,0.0,0.0,0.0,
Change In Accrued Expense,3285.0,-110855.0,-10424.0,2845.0,
Change In Payable,4371541.0,1580891.0,-1803053.0,-751825.0,
Change In Prepaid Assets,301.0,9775.0,22715.0,105858.0,
Change In Receivables,-773306.0,-1051765.0,1616349.0,4289047.0,
Other Non Cash Items,,,3303.0,923538.0,979525.0
Gain Loss On Investment Securities,-11823917.0,54633608.0,17478845.0,-68283936.0,
Net Income From Continuing Operations,24314072.0,-20782910.0,-308721.0,70215490.0,
Cash Flowsfromusedin Operating Activities Direct,16091976.0,34278744.0,16999014.0,6501017.0,
Classesof Cash Payments,-301171111.0,-310175968.0,-264628887.0,-284673207.0,
Other Cash Paymentsfrom Operating Activities,-295798070.0,-306893648.0,-263144343.0,-282912429.0,
Classesof Cash Receiptsfrom Operating Activities,317263087.0,344454712.0,281627901.0,291174224.0,
Other Cash Receiptsfrom Operating Activities,,1970895.0,1563714.0,-782763.0,884533.0
