,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.328,0.26,0.27,0.224
Normalized EBITDA,110145000.0,109227000.0,212059000.0,214629000.0
Net Income From Continuing Operation Net Minority Interest,53636000.0,60666000.0,140473000.0,154578000.0
Reconciled Depreciation,30039000.0,26957000.0,19388000.0,14116000.0
Reconciled Cost Of Revenue,421854000.0,536403000.0,848777000.0,626656000.0
EBITDA,110145000.0,109227000.0,212059000.0,214629000.0
EBIT,80106000.0,82270000.0,192671000.0,200513000.0
Net Interest Income,7653000.0,1520000.0,-117000.0,-1155000.0
Interest Expense,323000.0,289000.0,298000.0,
Interest Income,7976000.0,1809000.0,181000.0,
Normalized Income,53636000.0,60666000.0,140473000.0,154578000.0
Net Income From Continuing And Discontinued Operation,53636000.0,60666000.0,140473000.0,154578000.0
Total Expenses,695162000.0,806343000.0,1113822000.0,758517000.0
Total Operating Income As Reported,69985000.0,79953000.0,192405000.0,200513000.0
Diluted Average Shares,219722063.0,220588789.0,219776069.0,221366104.0
Basic Average Shares,216892525.0,214458284.0,208833827.0,221366104.0
Diluted EPS,0.24,0.28,0.64,0.698291
Basic EPS,0.25,0.28,0.67,0.698291
Diluted NI Availto Com Stockholders,53636000.0,60666000.0,140473000.0,154578000.0
Net Income Common Stockholders,53636000.0,60666000.0,140473000.0,154578000.0
Net Income,53636000.0,60666000.0,140473000.0,154578000.0
Net Income Including Noncontrolling Interests,53636000.0,60666000.0,140473000.0,154578000.0
Net Income Continuous Operations,53636000.0,60666000.0,140473000.0,154578000.0
Tax Provision,26147000.0,21315000.0,51900000.0,44615000.0
Pretax Income,79783000.0,81981000.0,192373000.0,199193000.0
Other Income Expense,2145000.0,508000.0,85000.0,-1320000.0
Other Non Operating Income Expenses,2145000.0,508000.0,85000.0,-1320000.0
Net Non Operating Interest Income Expense,7653000.0,1520000.0,-117000.0,-1155000.0
Total Other Finance Cost,,,,1155000.0
Interest Expense Non Operating,323000.0,289000.0,298000.0,
Interest Income Non Operating,7976000.0,1809000.0,181000.0,
Operating Income,69985000.0,79953000.0,192405000.0,200513000.0
Operating Expense,273308000.0,269940000.0,265045000.0,131861000.0
Research And Development,65048000.0,76914000.0,79814000.0,38930000.0
Selling General And Administration,208260000.0,193026000.0,185231000.0,92931000.0
Selling And Marketing Expense,123169000.0,130379000.0,133963000.0,63329000.0
General And Administrative Expense,85091000.0,62647000.0,51268000.0,29602000.0
Other Gand A,85091000.0,62647000.0,51268000.0,29602000.0
Gross Profit,343293000.0,349893000.0,457450000.0,332374000.0
Cost Of Revenue,421854000.0,536403000.0,848777000.0,626656000.0
Total Revenue,765147000.0,886296000.0,1306227000.0,959030000.0
Operating Revenue,765147000.0,886296000.0,1306227000.0,959030000.0
