,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-70595070.0,-239816.315407,-7457633.835168,-4374810.0,
Tax Rate For Calcs,0.21,0.233739,0.191099,0.27,
Normalized EBITDA,382227000.0,128264000.0,188718000.0,82526000.0,
Total Unusual Items,-336167000.0,-1026000.0,-39025000.0,-16203000.0,
Total Unusual Items Excluding Goodwill,-336167000.0,-1026000.0,-39025000.0,-16203000.0,
Net Income From Continuing Operation Net Minority Interest,-420228000.0,16673000.0,35546000.0,54884000.0,
Reconciled Depreciation,83858000.0,81073000.0,57452000.0,7114000.0,
Reconciled Cost Of Revenue,297025000.0,345692000.0,400486000.0,181007000.0,
EBITDA,46060000.0,127238000.0,149693000.0,66323000.0,
EBIT,-37798000.0,46165000.0,92241000.0,59209000.0,
Net Interest Income,-30838000.0,-23352000.0,-8495000.0,-1003000.0,
Interest Income,,,,,41000.0
Normalized Income,-154656070.0,17459183.684593,67113366.164832,66712190.0,
Net Income From Continuing And Discontinued Operation,-420228000.0,16673000.0,35546000.0,54884000.0,
Total Expenses,582280000.0,619755000.0,655355000.0,254370000.0,
Total Operating Income As Reported,-374438000.0,46165000.0,92241000.0,59209000.0,
Diluted Average Shares,100975000.0,101816000.0,102640000.0,96151000.0,
Basic Average Shares,100975000.0,98783000.0,95198000.0,88514000.0,
Diluted EPS,-4.16,0.16,0.35,0.57,
Basic EPS,-4.16,0.17,0.37,0.62,
Diluted NI Availto Com Stockholders,-420228000.0,16673000.0,35546000.0,54884000.0,
Net Income Common Stockholders,-420228000.0,16673000.0,35546000.0,54884000.0,
Net Income,-420228000.0,16673000.0,35546000.0,54884000.0,
Minority Interests,220000.0,-197000.0,-23000.0,0.0,
Net Income Including Noncontrolling Interests,-420448000.0,16870000.0,35569000.0,54884000.0,
Net Income Discontinuous Operations,,,0.0,0.0,-380000.0
Net Income Continuous Operations,-420448000.0,16870000.0,35569000.0,54884000.0,
Tax Provision,15317000.0,5146000.0,8403000.0,-13027000.0,
Pretax Income,-405131000.0,22016000.0,43972000.0,41857000.0,
Other Income Expense,-336495000.0,-797000.0,-39774000.0,-16349000.0,
Other Non Operating Income Expenses,-328000.0,229000.0,-749000.0,-146000.0,
Special Income Charges,-336268000.0,0.0,-41087000.0,-16203000.0,
Other Special Charges,,,,452000.0,
Impairment Of Capital Assets,336640000.0,0.0,0.0,,
Restructuring And Mergern Acquisition,-372000.0,0.0,41087000.0,15751000.0,
Gain On Sale Of Security,101000.0,-1026000.0,2062000.0,,-9580000.0
Net Non Operating Interest Income Expense,-30838000.0,-23352000.0,-8495000.0,-1003000.0,
Total Other Finance Cost,30838000.0,23352000.0,8495000.0,1003000.0,
Interest Income Non Operating,,,,,41000.0
Operating Income,-37798000.0,46165000.0,92241000.0,59209000.0,
Operating Expense,285255000.0,274063000.0,254869000.0,73363000.0,
Research And Development,54157000.0,56486000.0,52723000.0,20119000.0,
Selling General And Administration,231098000.0,217577000.0,202146000.0,53244000.0,
Selling And Marketing Expense,61481000.0,63295000.0,63309000.0,19304000.0,
General And Administrative Expense,169617000.0,154282000.0,138837000.0,33940000.0,
Other Gand A,169617000.0,154282000.0,138837000.0,33940000.0,
Gross Profit,247457000.0,320228000.0,347110000.0,132572000.0,
Cost Of Revenue,297025000.0,345692000.0,400486000.0,181007000.0,
Total Revenue,544482000.0,665920000.0,747596000.0,313579000.0,
Operating Revenue,544482000.0,665920000.0,747596000.0,313579000.0,
