,2024-07-31,2023-07-31,2022-07-31,2021-07-31,2020-07-31
Free Cash Flow,137431025.0,211563885.0,58583300.0,81363237.0,
Repurchase Of Capital Stock,-101079340.0,0.0,0.0,,0.0
Repayment Of Debt,,,-7800000.0,-2700000.0,0.0
Issuance Of Debt,,,7800000.0,2700000.0,0.0
End Cash Position,0.0,0.0,0.0,0.0,
Beginning Cash Position,0.0,0.0,0.0,0.0,
Changes In Cash,0.0,0.0,0.0,0.0,
Financing Cash Flow,-137431025.0,-211563885.0,-58583300.0,-81363237.0,
Net Other Financing Charges,31357.0,-157798726.0,-5820000.0,-28599936.0,
Cash Dividends Paid,-36405949.0,-53765159.0,-52794572.0,-52794572.0,
Common Stock Dividend Paid,-36405949.0,-53765159.0,-52794572.0,-52794572.0,
Net Preferred Stock Issuance,0.0,,,,
Preferred Stock Payments,0.0,,,,
Net Common Stock Issuance,-101079340.0,0.0,0.0,,0.0
Common Stock Payments,-101079340.0,0.0,0.0,,0.0
Net Issuance Payments Of Debt,22907.0,0.0,0.0,0.0,
Net Long Term Debt Issuance,22907.0,0.0,0.0,0.0,
Long Term Debt Payments,,,-7800000.0,-2700000.0,0.0
Long Term Debt Issuance,,,7800000.0,2700000.0,0.0
Operating Cash Flow,137431025.0,211563885.0,58583300.0,81363237.0,
Change In Working Capital,746454.0,2384559.0,1452725.0,446752.0,
Change In Other Current Liabilities,0.0,0.0,0.0,0.0,
Change In Accrued Expense,8635.0,-991.0,-54102.0,-5212.0,
Change In Payable,-3998.0,-836770.0,1129396.0,-172626.0,
Change In Prepaid Assets,-35244.0,7924.0,-18261.0,39568.0,
Change In Receivables,777061.0,3214396.0,395692.0,585022.0,
Other Non Cash Items,13177228.0,14556810.0,16628175.0,12259468.0,
Gain Loss On Investment Securities,76854831.0,195822514.0,202648250.0,-55293217.0,
Net Income From Continuing Operations,46652512.0,-1199998.0,-162145850.0,123950234.0,
