,2023-12-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-1431.842723,-20533.042402,7335000.36,0.0
Tax Rate For Calcs,0.032319,0.181262,0.27,0.0
Normalized EBITDA,-37690010.0,-31118489.0,-29241480.0,-115435.0
Total Unusual Items,-44304.0,-113278.0,27166668.0,-40606.0
Total Unusual Items Excluding Goodwill,-44304.0,-113278.0,27166668.0,-40606.0
Net Income From Continuing Operation Net Minority Interest,-36449199.0,-12613561.0,26010914.0,-193283.0
Reconciled Depreciation,302078.0,134004.0,17306.0,0.0
EBITDA,-37734314.0,-31231767.0,-2074812.0,-156041.0
EBIT,-38036392.0,-31365771.0,-2092118.0,-156041.0
Net Interest Income,414168.0,24582.0,32443.0,3364.0
Interest Expense,,0.0,,
Interest Income,414168.0,24582.0,32443.0,3364.0
Normalized Income,-36406326.842723,-12520816.042402,6179246.36,-152677.0
Net Income From Continuing And Discontinued Operation,-36449199.0,-12613561.0,26010914.0,-193283.0
Total Expenses,38036392.0,31277075.0,2092118.0,156041.0
Total Operating Income As Reported,-38036392.0,-31277075.0,-2092118.0,-169673.0
Diluted Average Shares,78251025.0,70850983.0,70850983.0,70850983.0
Basic Average Shares,78251025.0,70850983.0,70850983.0,70850983.0
Diluted EPS,-0.47,-0.178029,0.367121,-0.002728
Basic EPS,-0.47,-0.178029,0.367121,-0.002728
Diluted NI Availto Com Stockholders,-36449199.0,-12613561.0,26010914.0,-193283.0
Net Income Common Stockholders,-36449199.0,-12613561.0,26010914.0,-193283.0
Net Income,-36449199.0,-12613561.0,26010914.0,-193283.0
Minority Interests,,13066775.0,490497.0,0.0
Net Income Including Noncontrolling Interests,-36449199.0,-25680336.0,25520417.0,-193283.0
Net Income Continuous Operations,-36449199.0,-25680336.0,25520417.0,-193283.0
Tax Provision,-1217329.0,-5685435.0,-413424.0,0.0
Pretax Income,-37666528.0,-31365771.0,25106993.0,-193283.0
Other Income Expense,-44304.0,-113278.0,27166668.0,-40606.0
Special Income Charges,,-124521.0,0.0,-13632.0
Other Special Charges,,124521.0,,
Impairment Of Capital Assets,,,0.0,13632.0
Gain On Sale Of Security,-44304.0,11243.0,27166668.0,-26974.0
Net Non Operating Interest Income Expense,414168.0,24582.0,32443.0,3364.0
Interest Expense Non Operating,,0.0,,
Interest Income Non Operating,414168.0,24582.0,32443.0,3364.0
Operating Income,-38036392.0,-31277075.0,-2092118.0,-156041.0
Operating Expense,38036392.0,31277075.0,2092118.0,156041.0
Other Operating Expenses,28345452.0,7334459.0,271853.0,47668.0
Selling General And Administration,9690940.0,23942616.0,1820265.0,108373.0
General And Administrative Expense,9690940.0,23942616.0,1820265.0,108373.0
Other Gand A,9690940.0,23942616.0,1820265.0,108373.0
Total Revenue,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0
