,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,69997000.0,55968000.0,37403000.0,77136000.0,
Repurchase Of Capital Stock,-45710000.0,-93675000.0,-90085000.0,-32671000.0,
Capital Expenditure,-29240000.0,-26320000.0,-29819000.0,-17243000.0,
Income Tax Paid Supplemental Data,22874000.0,19993000.0,19405000.0,20760000.0,
End Cash Position,105563000.0,71329000.0,97504000.0,139716000.0,
Beginning Cash Position,71329000.0,97504000.0,139716000.0,83223000.0,
Changes In Cash,34234000.0,-26175000.0,-42212000.0,56493000.0,
Financing Cash Flow,-35763000.0,-82143000.0,-79615000.0,-20643000.0,
Cash Flow From Continuing Financing Activities,-35763000.0,-82143000.0,-79615000.0,-20643000.0,
Proceeds From Stock Option Exercised,9947000.0,11532000.0,10470000.0,12028000.0,
Net Common Stock Issuance,-45710000.0,-93675000.0,-90085000.0,-32671000.0,
Common Stock Payments,-45710000.0,-93675000.0,-90085000.0,-32671000.0,
Investing Cash Flow,-29240000.0,-26320000.0,-29819000.0,-17243000.0,
Cash Flow From Continuing Investing Activities,-29240000.0,-26320000.0,-29819000.0,-17243000.0,
Net PPE Purchase And Sale,-29240000.0,-26320000.0,-29819000.0,-17243000.0,
Purchase Of PPE,-29240000.0,-26320000.0,-29819000.0,-17243000.0,
Operating Cash Flow,99237000.0,82288000.0,67222000.0,94379000.0,
Cash Flow From Continuing Operating Activities,99237000.0,82288000.0,67222000.0,94379000.0,
Change In Working Capital,-7046000.0,-14475000.0,-30884000.0,25374000.0,
Change In Other Working Capital,-8120000.0,-10241000.0,-13284000.0,-7507000.0,
Change In Other Current Liabilities,2336000.0,1367000.0,-1802000.0,2144000.0,
Change In Other Current Assets,60000.0,-919000.0,-135000.0,504000.0,
Change In Payables And Accrued Expense,16612000.0,-8756000.0,9475000.0,28206000.0,
Change In Accrued Expense,15290000.0,-4361000.0,8052000.0,31561000.0,
Change In Payable,1322000.0,-4395000.0,1423000.0,-3355000.0,
Change In Account Payable,,,,,1095000.0
Change In Prepaid Assets,-32000.0,3738000.0,-7116000.0,3003000.0,
Change In Receivables,-17902000.0,336000.0,-18022000.0,-976000.0,
Changes In Account Receivables,-17902000.0,336000.0,-18022000.0,-976000.0,
Stock Based Compensation,4982000.0,5559000.0,5198000.0,4978000.0,
Provisionand Write Offof Assets,1828000.0,1216000.0,158000.0,2021000.0,
Asset Impairment Charge,290000.0,415000.0,122000.0,590000.0,
Deferred Tax,-3321000.0,-1913000.0,2302000.0,-8376000.0,
Deferred Income Tax,-3321000.0,-1913000.0,2302000.0,-8376000.0,
Depreciation Amortization Depletion,26252000.0,25121000.0,23916000.0,23436000.0,
Depreciation And Amortization,26252000.0,25121000.0,23916000.0,23436000.0,
Amortization Cash Flow,423000.0,425000.0,,,
Amortization Of Intangibles,423000.0,425000.0,,,
Depreciation,25829000.0,24696000.0,,,
Net Income From Continuing Operations,76252000.0,66365000.0,66410000.0,46356000.0,
