,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,26970684.3,0.0,0.0,0.0,
Tax Rate For Calcs,0.2919,0.2885,0.2919,0.2945,
Total Unusual Items,92397000.0,0.0,0.0,491000.0,
Total Unusual Items Excluding Goodwill,92397000.0,0.0,0.0,491000.0,
Net Income From Continuing Operation Net Minority Interest,450008000.0,307165000.0,240716000.0,215707000.0,
Reconciled Depreciation,27086000.0,23387000.0,24596000.0,30443000.0,
Net Interest Income,961429000.0,783121000.0,607158000.0,538742000.0,
Interest Expense,694178000.0,374017000.0,52570000.0,79121000.0,
Interest Income,1655607000.0,1157138000.0,659728000.0,617863000.0,
Normalized Income,384581684.3,307165000.0,240716000.0,215707000.0,
Net Income From Continuing And Discontinued Operation,450008000.0,307165000.0,240716000.0,215707000.0,
Diluted Average Shares,58725636.0,60566854.0,60633753.0,60519611.0,
Basic Average Shares,57509029.0,59691541.0,59583168.0,59229495.0,
Diluted EPS,7.66,5.07,3.97,3.56,
Basic EPS,7.82,5.15,4.04,3.64,
Diluted NI Availto Com Stockholders,450008000.0,307165000.0,240716000.0,215518000.0,
Net Income Common Stockholders,450008000.0,307165000.0,240716000.0,215518000.0,
Otherunder Preferred Stock Dividend,,,,86000.0,
Preferred Stock Dividends,,,,103000.0,309000.0
Net Income,450008000.0,307165000.0,240716000.0,215707000.0,
Net Income Including Noncontrolling Interests,450008000.0,307165000.0,240716000.0,215707000.0,
Net Income Continuous Operations,450008000.0,307165000.0,240716000.0,215707000.0,
Tax Provision,185473000.0,124579000.0,99243000.0,90036000.0,
Pretax Income,635481000.0,431744000.0,339959000.0,305743000.0,
Special Income Charges,92397000.0,0.0,0.0,,
Restructuring And Mergern Acquisition,-92397000.0,0.0,0.0,,
Gain On Sale Of Security,,,,0.0,0.0
Depreciation Amortization Depletion Income Statement,27086000.0,23387000.0,24596000.0,24124000.0,
Depreciation And Amortization In Income Statement,27086000.0,23387000.0,24596000.0,24124000.0,
Selling General And Administration,348156000.0,305323000.0,230646000.0,202872000.0,
Selling And Marketing Expense,42797000.0,37150000.0,13580000.0,14212000.0,
General And Administrative Expense,305359000.0,268173000.0,217066000.0,188660000.0,
Other Gand A,33940000.0,48368000.0,37853000.0,25481000.0,
Insurance And Claims,20546000.0,15534000.0,11823000.0,10603000.0,
Salaries And Wages,250873000.0,204271000.0,167390000.0,152576000.0,
Total Revenue,1073432000.0,890176000.0,705337000.0,632851000.0,
Operating Revenue,1073432000.0,890176000.0,705337000.0,632851000.0,
Occupancy And Equipment,16704000.0,15647000.0,13745000.0,13402000.0,
Professional Expense And Contract Services Expense,36532000.0,29268000.0,22482000.0,22241000.0,
Other Non Interest Expense,69370000.0,60557000.0,50159000.0,40719000.0,
