,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Treasury Shares Number,397631.0,397631.0,397631.0,395136.0,
Ordinary Shares Number,36946181.0,29539488.0,28522359.0,27593400.0,
Share Issued,37343812.0,29937119.0,28919990.0,27988536.0,
Total Debt,2709000.0,3082000.0,3802000.0,3858000.0,
Tangible Book Value,94731000.0,29799000.0,54607000.0,72805000.0,
Invested Capital,144596000.0,81887000.0,109551000.0,116592000.0,
Working Capital,87659000.0,22065000.0,40372000.0,64492000.0,
Net Tangible Assets,94731000.0,29799000.0,54607000.0,72805000.0,
Capital Lease Obligations,2684000.0,2992000.0,3640000.0,3858000.0,
Common Stock Equity,144571000.0,81797000.0,109389000.0,116592000.0,
Total Capitalization,144571000.0,81812000.0,109479000.0,116592000.0,
Total Equity Gross Minority Interest,144571000.0,81797000.0,109389000.0,116592000.0,
Stockholders Equity,144571000.0,81797000.0,109389000.0,116592000.0,
Gains Losses Not Affecting Retained Earnings,1582000.0,1571000.0,-291000.0,-277000.0,
Other Equity Adjustments,1582000.0,1571000.0,-291000.0,,
Treasury Stock,3639000.0,3639000.0,3639000.0,3593000.0,
Retained Earnings,-1066658000.0,-1055547000.0,-1020506000.0,-1001313000.0,
Additional Paid In Capital,1212913000.0,1139113000.0,1133536000.0,1121495000.0,
Capital Stock,373000.0,299000.0,289000.0,280000.0,
Common Stock,373000.0,299000.0,289000.0,280000.0,
Total Liabilities Net Minority Interest,88200000.0,93764000.0,64498000.0,52274000.0,
Total Non Current Liabilities Net Minority Interest,9392000.0,9656000.0,10534000.0,11536000.0,
Other Non Current Liabilities,27000.0,26000.0,25000.0,25000.0,
Non Current Deferred Liabilities,7397000.0,7431000.0,7519000.0,8265000.0,
Non Current Deferred Revenue,7097000.0,7188000.0,7222000.0,7991000.0,
Non Current Deferred Taxes Liabilities,300000.0,243000.0,297000.0,274000.0,
Long Term Debt And Capital Lease Obligation,1968000.0,2199000.0,2990000.0,3246000.0,
Long Term Capital Lease Obligation,1968000.0,2184000.0,2900000.0,3246000.0,
Long Term Debt,,15000.0,90000.0,,
Current Liabilities,78808000.0,84108000.0,53964000.0,40738000.0,
Other Current Liabilities,3100000.0,1270000.0,1200000.0,7050000.0,
Current Deferred Liabilities,50732000.0,43572000.0,22812000.0,13266000.0,
Current Deferred Revenue,50732000.0,43572000.0,22812000.0,13266000.0,
Current Debt And Capital Lease Obligation,741000.0,883000.0,812000.0,612000.0,
Current Capital Lease Obligation,716000.0,808000.0,740000.0,612000.0,
Current Debt,25000.0,75000.0,72000.0,,
Other Current Borrowings,25000.0,75000.0,72000.0,,
Pensionand Other Post Retirement Benefit Plans Current,10326000.0,5430000.0,4642000.0,7018000.0,
Payables And Accrued Expenses,13909000.0,32953000.0,24498000.0,12792000.0,
Current Accrued Expenses,6817000.0,12956000.0,7880000.0,5882000.0,
Payables,7092000.0,19997000.0,16618000.0,6910000.0,
Other Payable,2270000.0,5653000.0,3021000.0,1035000.0,
Total Tax Payable,346000.0,409000.0,405000.0,522000.0,
Income Tax Payable,346000.0,409000.0,405000.0,522000.0,
Accounts Payable,4476000.0,13935000.0,13192000.0,5353000.0,
Total Assets,232771000.0,175561000.0,173887000.0,168866000.0,
Total Non Current Assets,66304000.0,69388000.0,79551000.0,63636000.0,
Other Non Current Assets,1927000.0,1110000.0,6387000.0,5882000.0,
Non Current Deferred Assets,1119000.0,1114000.0,1224000.0,1223000.0,
Non Current Deferred Taxes Assets,1119000.0,1114000.0,1224000.0,1223000.0,
Investments And Advances,,,,0.0,5046000.0
Investmentin Financial Assets,,,,0.0,5046000.0
Available For Sale Securities,,,,,5046000.0
Goodwill And Other Intangible Assets,49840000.0,51998000.0,54782000.0,43787000.0,
Other Intangible Assets,6369000.0,8527000.0,11311000.0,9153000.0,
Goodwill,43471000.0,43471000.0,43471000.0,34634000.0,
Net PPE,13418000.0,15166000.0,17158000.0,12744000.0,
Accumulated Depreciation,-48372000.0,-46342000.0,-44856000.0,-42416000.0,
