,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Ordinary Shares Number,7150000.0,7150000.0,7150000.0,7150000.0,
Share Issued,7150000.0,7150000.0,7150000.0,7150000.0,
Total Debt,0.0,577850.0,1768623.0,8029045.0,
Tangible Book Value,38204497.0,39368551.0,51325214.0,52930673.0,
Invested Capital,42743844.0,43271848.0,54724369.0,62725624.0,
Working Capital,20993225.0,27852482.0,20853388.0,22190273.0,
Net Tangible Assets,38204497.0,39368551.0,51325214.0,52930673.0,
Capital Lease Obligations,0.0,98135.0,96396.0,162027.0,
Common Stock Equity,42743844.0,42792133.0,53052142.0,54858606.0,
Total Capitalization,42743844.0,42792133.0,53052142.0,54858606.0,
Total Equity Gross Minority Interest,44093349.0,44351401.0,54963536.0,56668458.0,
Minority Interest,1349505.0,1559268.0,1911394.0,1809852.0,
Stockholders Equity,42743844.0,42792133.0,53052142.0,54858606.0,
Gains Losses Not Affecting Retained Earnings,1923953.0,425246.0,1072451.0,3714187.0,
Other Equity Adjustments,1923953.0,425246.0,1072451.0,3714187.0,
Retained Earnings,4349377.0,5896373.0,15509177.0,14693905.0,
Additional Paid In Capital,36410931.0,36410931.0,36410931.0,36390931.0,
Capital Stock,59583.0,59583.0,59583.0,59583.0,
Common Stock,59583.0,59583.0,59583.0,59583.0,
Total Liabilities Net Minority Interest,8910379.0,6906593.0,9563081.0,18684805.0,
Total Non Current Liabilities Net Minority Interest,134394.0,246454.0,382480.0,509925.0,
Non Current Deferred Liabilities,134394.0,221879.0,309943.0,403745.0,
Non Current Deferred Revenue,134394.0,221879.0,309943.0,403745.0,
Long Term Debt And Capital Lease Obligation,0.0,24575.0,72537.0,106180.0,
Long Term Capital Lease Obligation,0.0,24575.0,72537.0,106180.0,
Current Liabilities,8775985.0,6660139.0,9180601.0,18174880.0,
Current Deferred Liabilities,568502.0,1105130.0,677960.0,2836181.0,
Current Deferred Revenue,568502.0,1105130.0,677960.0,2836181.0,
Current Debt And Capital Lease Obligation,,553275.0,1696086.0,7922865.0,7431843.0
Current Capital Lease Obligation,0.0,73560.0,23859.0,55847.0,
Current Debt,,479715.0,1672227.0,7867018.0,7349375.0
Line Of Credit,0.0,479715.0,140578.0,0.0,
Current Notes Payable,,0.0,1531649.0,7867018.0,0.0
Payables And Accrued Expenses,8207483.0,5001734.0,6806555.0,7415834.0,
Current Accrued Expenses,915032.0,1205549.0,701263.0,466838.0,
Payables,7292451.0,3796185.0,6105292.0,6948996.0,
Dueto Related Parties Current,2851526.0,0.0,,,
Total Tax Payable,315328.0,203498.0,815811.0,305305.0,
Income Tax Payable,1166.0,127885.0,142255.0,148204.0,
Accounts Payable,4125597.0,3592687.0,5289481.0,6643691.0,
Total Assets,53003728.0,51257994.0,64526617.0,75353263.0,
Total Non Current Assets,23234518.0,16745373.0,34492628.0,34988110.0,
Other Non Current Assets,,,172911.0,188913.0,179325.0
Non Current Prepaid Assets,,,,,179325.0
Non Current Deferred Assets,424474.0,10778.0,212876.0,427120.0,
Non Current Deferred Taxes Assets,424474.0,10778.0,212876.0,427120.0,
Investments And Advances,3359786.0,606005.0,20087970.0,20962866.0,
Investmentin Financial Assets,,0.0,19470400.0,20323400.0,0.0
Available For Sale Securities,,,19470400.0,20323400.0,
Long Term Equity Investment,3359786.0,606005.0,617570.0,639466.0,
Goodwill And Other Intangible Assets,4539347.0,3423582.0,1726928.0,1927933.0,
Other Intangible Assets,4539347.0,3423582.0,1726928.0,1927933.0,
Net PPE,14910911.0,12705008.0,12291943.0,11481278.0,
Accumulated Depreciation,-24112010.0,-22060348.0,-21916969.0,-23045753.0,
Gross PPE,39022921.0,34765356.0,34208912.0,34527031.0,
Construction In Progress,6300632.0,3502125.0,3220089.0,4264079.0,
Other Properties,,,,,243874.0
Machinery Furniture Equipment,19203521.0,18314481.0,19054023.0,20433076.0,
Buildings And Improvements,13518768.0,12948750.0,11934800.0,9829876.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,29769210.0,34512621.0,30033989.0,40365153.0,
Other Current Assets,,,-1.0,,
Current Deferred Assets,,,,0.0,384847.0
Restricted Cash,,0.0,659779.0,2140016.0,0.0
Prepaid Assets,803924.0,747331.0,1303832.0,1792457.0,
Inventory,5049688.0,4991435.0,8879486.0,12495831.0,
Inventories Adjustments Allowances,-95756.0,-885709.0,-523465.0,-125146.0,
Finished Goods,2417906.0,2887031.0,4078142.0,5502591.0,
Work In Process,400253.0,237987.0,748845.0,832499.0,
Raw Materials,2327285.0,2752126.0,4575964.0,6285887.0,
Receivables,5774757.0,6354589.0,4871658.0,13469492.0,
Other Receivables,192387.0,247481.0,1470447.0,14090.0,
Taxes Receivable,702073.0,0.0,,,
Notes Receivable,3337137.0,4131392.0,2585886.0,11722096.0,
Accounts Receivable,1543160.0,1975716.0,815325.0,1733306.0,
Allowance For Doubtful Accounts Receivable,-135646.0,-5829.0,-4373.0,-212413.0,
Gross Accounts Receivable,1678806.0,1981545.0,819698.0,1945719.0,
Cash Cash Equivalents And Short Term Investments,18140841.0,22419266.0,14319234.0,10467357.0,
Other Short Term Investments,8323587.0,14943019.0,0.0,,
Cash And Cash Equivalents,9817254.0,7476247.0,14319234.0,10467357.0,
Cash Financial,,,,,11867130.0
