,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,7163239.0,1943784.0,-5329077.0,-22785570.0,
Tax Rate For Calcs,0.211,0.216,0.169,0.27,
Normalized EBITDA,1021677000.0,1367751000.0,1120449000.0,535492000.0,
Total Unusual Items,33949000.0,8999000.0,-31533000.0,-84391000.0,
Total Unusual Items Excluding Goodwill,33949000.0,8999000.0,-31533000.0,-84391000.0,
Net Income From Continuing Operation Net Minority Interest,498699000.0,770828000.0,692379000.0,193114000.0,
Reconciled Depreciation,140496000.0,143005000.0,155207000.0,188699000.0,
Reconciled Cost Of Revenue,20990687000.0,23354738000.0,21345317000.0,17294049000.0,
EBITDA,1055626000.0,1376750000.0,1088916000.0,451101000.0,
EBIT,915130000.0,1233745000.0,933709000.0,262402000.0,
Net Interest Income,-282867000.0,-250869000.0,-100375000.0,-89473000.0,
Interest Expense,282867000.0,250869000.0,100375000.0,89473000.0,
Normalized Income,471913239.0,763772784.0,718582923.0,254719430.0,
Net Income From Continuing And Discontinued Operation,498699000.0,770828000.0,692379000.0,193114000.0,
Total Expenses,22860212000.0,25322043000.0,23340164000.0,19168880000.0,
Total Operating Income As Reported,844367000.0,1186800000.0,939011000.0,281408000.0,
Diluted Average Shares,91837000.0,93368000.0,99819000.0,100168000.0,
Basic Average Shares,90567000.0,92043000.0,98662000.0,99258000.0,
Diluted EPS,5.43,8.26,6.94,1.93,
Basic EPS,5.51,8.37,7.02,1.95,
Diluted NI Availto Com Stockholders,498699000.0,770828000.0,692379000.0,193114000.0,
Net Income Common Stockholders,498699000.0,770828000.0,692379000.0,193114000.0,
Net Income,498699000.0,770828000.0,692379000.0,193114000.0,
Net Income Including Noncontrolling Interests,498699000.0,770828000.0,692379000.0,193114000.0,
Net Income Discontinuous Operations,,,,,-1548000.0
Net Income Continuous Operations,498699000.0,770828000.0,692379000.0,193114000.0,
Tax Provision,133564000.0,212048000.0,140955000.0,-20185000.0,
Pretax Income,632263000.0,982876000.0,833334000.0,172929000.0,
Other Income Expense,18213000.0,18907000.0,-36835000.0,-103397000.0,
Other Non Operating Income Expenses,-15736000.0,9908000.0,-5302000.0,-19006000.0,
Special Income Charges,33949000.0,8999000.0,-31533000.0,-84391000.0,
Other Special Charges,-86499000.0,-37037000.0,26261000.0,,
Impairment Of Capital Assets,,,0.0,0.0,144092000.0
Restructuring And Mergern Acquisition,52550000.0,28038000.0,5272000.0,84391000.0,
Net Non Operating Interest Income Expense,-282867000.0,-250869000.0,-100375000.0,-89473000.0,
Interest Expense Non Operating,282867000.0,250869000.0,100375000.0,89473000.0,
Operating Income,896917000.0,1214838000.0,970544000.0,365799000.0,
Operating Expense,1869525000.0,1967305000.0,1994847000.0,1874831000.0,
Selling General And Administration,1869525000.0,1967305000.0,1994847000.0,1874831000.0,
Gross Profit,2766442000.0,3182143000.0,2965391000.0,2240630000.0,
Cost Of Revenue,20990687000.0,23354738000.0,21345317000.0,17294049000.0,
Total Revenue,23757129000.0,26536881000.0,24310708000.0,19534679000.0,
Operating Revenue,23757129000.0,26536881000.0,24310708000.0,19534679000.0,
