,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.026712,0.003414,0.005267,0.002359
Total Unusual Items,,,,0.0
Total Unusual Items Excluding Goodwill,,,,0.0
Net Income From Continuing Operation Net Minority Interest,611951000.0,404556000.0,460422000.0,218638000.0
Reconciled Cost Of Revenue,,,,65949000.0
Net Interest Income,889478000.0,649788000.0,510796000.0,330334000.0
Interest Expense,246642000.0,187035000.0,107900000.0,58582000.0
Interest Income,1136120000.0,836823000.0,618696000.0,388916000.0
Normalized Income,611951000.0,404556000.0,460422000.0,218638000.0
Net Income From Continuing And Discontinued Operation,611951000.0,404556000.0,460422000.0,218638000.0
Total Expenses,,,,146568000.0
Diluted Average Shares,167615433.0,166072919.0,144510122.0,95333867.0
Basic Average Shares,167615433.0,166072919.0,144510122.0,95333867.0
Diluted EPS,3.65,2.44,3.19,2.29
Basic EPS,3.65,2.44,3.19,2.29
Diluted NI Availto Com Stockholders,611951000.0,404556000.0,460422000.0,218638000.0
Net Income Common Stockholders,611951000.0,404556000.0,460422000.0,218638000.0
Net Income,611951000.0,404556000.0,460422000.0,218638000.0
Net Income Including Noncontrolling Interests,611951000.0,404556000.0,460422000.0,218638000.0
Net Income Continuous Operations,611951000.0,404556000.0,460422000.0,218638000.0
Tax Provision,16795000.0,1386000.0,2438000.0,517000.0
Pretax Income,628746000.0,405942000.0,462860000.0,219155000.0
Other Income Expense,,,,-22409000.0
Other Non Operating Income Expenses,,,,-1466000.0
Special Income Charges,,,,0.0
Restructuring And Mergern Acquisition,,,,0.0
Gain On Sale Of Security,-6205000.0,37402000.0,7785000.0,-4378000.0
Net Non Operating Interest Income Expense,,,,-1509000.0
Total Other Finance Cost,,,,1509000.0
Operating Income,,,,242556000.0
Operating Expense,-671000.0,-8883000.0,16701000.0,19245000.0
Other Operating Expenses,-16020000.0,-22762000.0,6041000.0,8833000.0
Selling General And Administration,15349000.0,13879000.0,10660000.0,10412000.0
General And Administrative Expense,15349000.0,13879000.0,10660000.0,10412000.0
Other Gand A,,,,80619000.0
Gross Profit,,,,323175000.0
Cost Of Revenue,,,,65949000.0
Total Revenue,628075000.0,397059000.0,479561000.0,238400000.0
Excise Taxes,,,,517000.0
Operating Revenue,628075000.0,397059000.0,479561000.0,238400000.0
