,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,127200000.0,58600000.0,-400000.0,87200000.0,
Repurchase Of Capital Stock,-3100000.0,-2200000.0,-163800000.0,-1900000.0,
Repayment Of Debt,-123600000.0,-1074600000.0,-1572700000.0,-55500000.0,
Issuance Of Debt,500000.0,583000000.0,1736800000.0,34500000.0,
Issuance Of Capital Stock,3000000.0,496200000.0,1600000.0,1800000.0,
Capital Expenditure,-78400000.0,-71300000.0,-107300000.0,-61200000.0,
Interest Paid Supplemental Data,67700000.0,82100000.0,48700000.0,40100000.0,
Income Tax Paid Supplemental Data,34400000.0,,17300000.0,19500000.0,8600000.0
End Cash Position,140400000.0,67000000.0,20100000.0,123700000.0,
Beginning Cash Position,67000000.0,20100000.0,123700000.0,157100000.0,
Changes In Cash,73400000.0,46900000.0,-103600000.0,-33400000.0,
Financing Cash Flow,-126600000.0,-21600000.0,-16800000.0,-23100000.0,
Cash Flow From Continuing Financing Activities,-126600000.0,-21600000.0,-16800000.0,-23100000.0,
Net Other Financing Charges,14400000.0,-24000000.0,-18700000.0,-2000000.0,
Cash Dividends Paid,-17800000.0,0.0,0.0,,
Preferred Stock Dividend Paid,-17800000.0,0.0,0.0,,
Net Preferred Stock Issuance,0.0,495000000.0,0.0,0.0,
Preferred Stock Issuance,0.0,495000000.0,0.0,0.0,
Net Common Stock Issuance,-100000.0,-1000000.0,-162200000.0,-100000.0,
Common Stock Payments,-3100000.0,-2200000.0,-163800000.0,-1900000.0,
Common Stock Issuance,3000000.0,1200000.0,1600000.0,1800000.0,
Net Issuance Payments Of Debt,-123100000.0,-491600000.0,164100000.0,-21000000.0,
Net Short Term Debt Issuance,,33500000.0,165000000.0,0.0,70000000.0
Short Term Debt Payments,,-33500000.0,-165000000.0,0.0,-70000000.0
Short Term Debt Issuance,,33500000.0,165000000.0,0.0,70000000.0
Net Long Term Debt Issuance,-123100000.0,-491600000.0,164100000.0,-21000000.0,
Long Term Debt Payments,-123600000.0,-1074600000.0,-1572700000.0,-55500000.0,
Long Term Debt Issuance,500000.0,583000000.0,1736800000.0,34500000.0,
Investing Cash Flow,-5600000.0,-61400000.0,-193700000.0,-158700000.0,
Cash Flow From Continuing Investing Activities,-5600000.0,-61400000.0,-193700000.0,-158700000.0,
Net Other Investing Changes,3700000.0,2100000.0,-400000.0,700000.0,
Net Business Purchase And Sale,51000000.0,-13800000.0,-93100000.0,-107700000.0,
Sale Of Business,51000000.0,0.0,0.0,2700000.0,
Purchase Of Business,0.0,-13800000.0,-93100000.0,-110400000.0,
Net PPE Purchase And Sale,-60300000.0,-49700000.0,-100200000.0,-51700000.0,
Sale Of PPE,18100000.0,21600000.0,7100000.0,9500000.0,
Purchase Of PPE,-78400000.0,-71300000.0,-107300000.0,-61200000.0,
Operating Cash Flow,205600000.0,129900000.0,106900000.0,148400000.0,
Cash Flow From Continuing Operating Activities,205600000.0,129900000.0,106900000.0,148400000.0,
Change In Working Capital,33000000.0,-4000000.0,-83400000.0,-87700000.0,
Change In Other Working Capital,22100000.0,-5400000.0,-6900000.0,-25800000.0,
Change In Other Current Assets,11400000.0,17100000.0,-10500000.0,-28400000.0,
Change In Payables And Accrued Expense,-20400000.0,36900000.0,-59700000.0,8400000.0,
Change In Payable,-20400000.0,36900000.0,-59700000.0,8400000.0,
Change In Account Payable,-20400000.0,36900000.0,-59700000.0,8400000.0,
Change In Inventory,,,,0.0,700000.0
Change In Receivables,19900000.0,-52600000.0,-6300000.0,-41900000.0,
Changes In Account Receivables,19900000.0,-52600000.0,-6300000.0,-41900000.0,
Other Non Cash Items,-5800000.0,-1800000.0,2000000.0,-400000.0,
Stock Based Compensation,20200000.0,22100000.0,18900000.0,19700000.0,
Asset Impairment Charge,,,0.0,0.0,15500000.0
Deferred Tax,1700000.0,-21500000.0,-6600000.0,28900000.0,
Deferred Income Tax,1700000.0,-21500000.0,-6600000.0,28900000.0,
Depreciation Amortization Depletion,144200000.0,149700000.0,150400000.0,137000000.0,
Depreciation And Amortization,144200000.0,149700000.0,150400000.0,137000000.0,
Amortization Cash Flow,35800000.0,44500000.0,51500000.0,52300000.0,
Amortization Of Intangibles,35800000.0,44500000.0,51500000.0,52300000.0,
Depreciation,108400000.0,105200000.0,98900000.0,84700000.0,
Operating Gains Losses,-54100000.0,-6900000.0,11600000.0,4600000.0,
Gain Loss On Investment Securities,-11100000.0,-15200000.0,-1000000.0,4600000.0,
Gain Loss On Sale Of Business,-43600000.0,0.0,0.0,,
Net Income From Continuing Operations,66400000.0,-7700000.0,14000000.0,46300000.0,
