,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,1018754.71,0.0,0.0
Tax Rate For Calcs,0.232,0.215,0.213,0.229
Normalized EBITDA,-4562168.0,-4635722.0,2677469.0,1264291.0
Total Unusual Items,0.0,4738394.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,4738394.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-4401584.0,2867629.0,1113472.0,50450.0
Reconciled Depreciation,1275078.0,1279870.0,1318554.0,1347305.0
Reconciled Cost Of Revenue,32107312.0,29830710.0,27509466.0,22675451.0
EBITDA,-4562168.0,102672.0,2677469.0,1264291.0
EBIT,-5837246.0,-1177198.0,1358915.0,-83014.0
Net Interest Income,103230.0,55333.0,19797.0,94956.0
Interest Income,103230.0,55333.0,19797.0,94956.0
Normalized Income,-4401584.0,-852010.29,1113472.0,50450.0
Net Income From Continuing And Discontinued Operation,-4401584.0,2867629.0,1113472.0,50450.0
Total Expenses,37344968.0,34823231.0,32615643.0,27673667.0
Total Operating Income As Reported,-5837246.0,3561196.0,1358915.0,-83014.0
Diluted Average Shares,966132.0,966132.0,966132.0,966132.0
Basic Average Shares,966132.0,966132.0,966132.0,966132.0
Diluted EPS,-4.56,2.97,1.15,0.05
Basic EPS,-4.56,2.97,1.15,0.05
Diluted NI Availto Com Stockholders,-4401584.0,2867629.0,1113472.0,50450.0
Net Income Common Stockholders,-4401584.0,2867629.0,1113472.0,50450.0
Net Income,-4401584.0,2867629.0,1113472.0,50450.0
Net Income Including Noncontrolling Interests,-4401584.0,2867629.0,1113472.0,50450.0
Net Income Continuous Operations,-4401584.0,2867629.0,1113472.0,50450.0
Tax Provision,-1327428.0,785000.0,301000.0,15000.0
Pretax Income,-5729012.0,3652629.0,1414472.0,65450.0
Other Income Expense,5004.0,4774494.0,35760.0,53508.0
Other Non Operating Income Expenses,5004.0,36100.0,35760.0,53508.0
Special Income Charges,0.0,4738394.0,0.0,
Gain On Sale Of Ppe,0.0,4738394.0,0.0,
Net Non Operating Interest Income Expense,103230.0,55333.0,19797.0,94956.0
Interest Income Non Operating,103230.0,55333.0,19797.0,94956.0
Operating Income,-5837246.0,-1177198.0,1358915.0,-83014.0
Operating Expense,5237656.0,4992521.0,5106177.0,4998216.0
Selling General And Administration,5237656.0,4992521.0,5106177.0,4998216.0
Gross Profit,-599590.0,3815323.0,6465092.0,4915202.0
Cost Of Revenue,32107312.0,29830710.0,27509466.0,22675451.0
Total Revenue,31507722.0,33646033.0,33974558.0,27590653.0
Operating Revenue,31507722.0,33646033.0,33974558.0,27590653.0
