,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,47442546.0,8160871.0,8198277.0,19409758.0,
Repurchase Of Capital Stock,0.0,-404876.0,0.0,-5738.0,
Repayment Of Debt,-2540123602.0,-2465483237.0,-2046016007.0,-1682582270.0,
Issuance Of Debt,2517192464.0,2519309723.0,2042679688.0,1666751276.0,
Capital Expenditure,-20429805.0,-11561347.0,-14691799.0,-1525882.0,
Interest Paid Supplemental Data,9985313.0,8311375.0,2210828.0,1353985.0,
Income Tax Paid Supplemental Data,2520127.0,4141370.0,7915225.0,5138454.0,
End Cash Position,672788.0,790931.0,431576.0,519591.0,
Beginning Cash Position,790931.0,431576.0,519591.0,661195.0,
Changes In Cash,-118143.0,359355.0,-88015.0,-141604.0,
Financing Cash Flow,-25881799.0,46911979.0,-8621250.0,-19607090.0,
Cash Flow From Continuing Financing Activities,-25881799.0,46911979.0,-8621250.0,-19607090.0,
Net Other Financing Charges,-2320299.0,-2975323.0,-737570.0,,-30208.0
Proceeds From Stock Option Exercised,,0.0,-1107159.0,-415057.0,-4458.0
Cash Dividends Paid,-630362.0,-3534308.0,-3440202.0,-3355301.0,
Common Stock Dividend Paid,-630362.0,-3534308.0,-3440202.0,-3355301.0,
Net Common Stock Issuance,0.0,-404876.0,0.0,-5738.0,
Common Stock Payments,0.0,-404876.0,0.0,-5738.0,
Net Issuance Payments Of Debt,-22931138.0,53826486.0,-3336319.0,-15830994.0,
Net Short Term Debt Issuance,-19165985.0,49175551.0,1573229.0,-18320817.0,
Short Term Debt Payments,-2536358449.0,-2463134172.0,-2041106459.0,-1682072093.0,
Short Term Debt Issuance,2517192464.0,2512309723.0,2042679688.0,1663751276.0,
Net Long Term Debt Issuance,-3765153.0,4650935.0,-4909548.0,2489823.0,
Long Term Debt Payments,-3765153.0,-2349065.0,-4909548.0,-510177.0,
Long Term Debt Issuance,0.0,7000000.0,0.0,3000000.0,
Investing Cash Flow,-42108695.0,-66274842.0,-14356841.0,-1470154.0,
Cash Flow From Continuing Investing Activities,-42108695.0,-66274842.0,-14356841.0,-1470154.0,
Net Other Investing Changes,,,175000.0,,-3500000.0
Net Business Purchase And Sale,-22095436.0,-54865303.0,7958.0,0.0,
Sale Of Business,,0.0,7958.0,0.0,
Purchase Of Business,-22095436.0,-54865303.0,0.0,0.0,
Net PPE Purchase And Sale,-20013259.0,-11409539.0,-14539799.0,-1470154.0,
Sale Of PPE,416546.0,151808.0,152000.0,55728.0,
Purchase Of PPE,-20429805.0,-11561347.0,-14691799.0,-1525882.0,
Operating Cash Flow,67872351.0,19722218.0,22890076.0,20935640.0,
Cash Flow From Continuing Operating Activities,67872351.0,19722218.0,22890076.0,20935640.0,
Change In Working Capital,51358393.0,-5658759.0,1213779.0,3437683.0,
Change In Other Working Capital,1135839.0,-1034889.0,-2241755.0,-371248.0,
Change In Other Current Liabilities,511231.0,298914.0,-653419.0,-169854.0,
Change In Other Current Assets,-38193.0,-163340.0,-730391.0,48967.0,
Change In Payables And Accrued Expense,12618807.0,3787135.0,2814809.0,3163322.0,
Change In Accrued Expense,1221322.0,1574050.0,2482409.0,1164828.0,
Change In Payable,11397485.0,2213085.0,332400.0,1998494.0,
Change In Account Payable,11397485.0,2213085.0,332400.0,1998494.0,
Change In Prepaid Assets,2227044.0,-679229.0,-5344754.0,-2732480.0,
Change In Inventory,29003285.0,-7728394.0,3240946.0,3721980.0,
Change In Receivables,5900380.0,-138956.0,4128343.0,-223004.0,
Changes In Account Receivables,5900380.0,-138956.0,3032876.0,-1615734.0,
Other Non Cash Items,915976.0,1307599.0,1476986.0,,
Stock Based Compensation,2489781.0,2717370.0,3103320.0,2415156.0,
Provisionand Write Offof Assets,-2356.0,-272744.0,180217.0,87708.0,
Asset Impairment Charge,,,,0.0,485270.0
Deferred Tax,-543644.0,2589372.0,797360.0,-275347.0,
Deferred Income Tax,-543644.0,2589372.0,797360.0,-275347.0,
Depreciation Amortization Depletion,9495179.0,7576646.0,3643840.0,3093017.0,
Depreciation And Amortization,9495179.0,7576646.0,3643840.0,3093017.0,
Amortization Cash Flow,537701.0,415178.0,70887.0,0.0,
Amortization Of Intangibles,537701.0,415178.0,70887.0,0.0,
Depreciation,8957478.0,7161468.0,3572953.0,3093017.0,
Operating Gains Losses,-177467.0,-133659.0,-4197683.0,-3367842.0,
Earnings Losses From Equity Investments,,0.0,-4057544.0,-3357978.0,-183579.0
Gain Loss On Sale Of PPE,-177467.0,-133659.0,-140139.0,-9864.0,
Net Income From Continuing Operations,4336489.0,11596393.0,16672257.0,15545265.0,
