,2024-11-30,2023-11-30,2022-11-30,2021-11-30,2020-11-30
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,19015312.0,19289905.0,19289905.0,19289905.0,
Share Issued,19015312.0,19289905.0,19289905.0,19289905.0,
Tangible Book Value,444153654.0,334912463.0,325572629.0,481898455.0,
Net Tangible Assets,444153654.0,334912463.0,325572629.0,481898455.0,
Common Stock Equity,444153654.0,334912463.0,325572629.0,481898455.0,
Total Equity Gross Minority Interest,444153654.0,334912463.0,325572629.0,481898455.0,
Stockholders Equity,444153654.0,334912463.0,325572629.0,481898455.0,
Retained Earnings,423785380.0,314250058.0,304910224.0,461236050.0,
Additional Paid In Capital,1352962.0,1372500.0,1372500.0,1372500.0,
Capital Stock,19015312.0,19289905.0,19289905.0,19289905.0,
Common Stock,19015312.0,19289905.0,19289905.0,19289905.0,
Total Liabilities Net Minority Interest,1244710.0,706533.0,691606.0,795712.0,
Payables,166859.0,,,,
Other Payable,112293.0,,,,
Accounts Payable,54566.0,,,,
Total Assets,445398364.0,335618996.0,326264235.0,482694167.0,
Investments And Advances,440079407.0,330383248.0,325066712.0,482273255.0,
Investmentin Financial Assets,440079407.0,330383248.0,325066712.0,482273255.0,
Available For Sale Securities,,666989.0,831052.0,,463122652.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,440079407.0,329716259.0,325066712.0,482273255.0,
Prepaid Assets,45041.0,88561.0,104177.0,104177.0,
Receivables,522522.0,328234.0,183835.0,236792.0,
Cash And Cash Equivalents,4751394.0,4818953.0,909511.0,79943.0,
Cash Equivalents,,,,,1308894.0
Cash Financial,4751394.0,4818953.0,909511.0,79943.0,
Cash Cash Equivalents And Federal Funds Sold,4751394.0,4818953.0,909511.0,79943.0,
