,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Free Cash Flow,1860047.0,259536.0,6170407.0,2305566.0,
Repurchase Of Capital Stock,-15633.0,-17963.0,-28337.0,,
Repayment Of Debt,,0.0,-63559.0,-509549.0,-486466.0
Issuance Of Debt,,,0.0,648872.0,648871.0
Issuance Of Capital Stock,,,,0.0,
Capital Expenditure,-591628.0,-2130340.0,-556560.0,-964204.0,
Interest Paid Supplemental Data,0.0,0.0,9704.0,19655.0,
Income Tax Paid Supplemental Data,363374.0,1406562.0,74432.0,0.0,
End Cash Position,22479072.0,24448841.0,22927371.0,17747656.0,
Beginning Cash Position,24448841.0,22927371.0,17747656.0,15134289.0,
Effect Of Exchange Rate Changes,15281.0,670332.0,-898796.0,168478.0,
Changes In Cash,-1985050.0,851138.0,6078511.0,2444889.0,
Financing Cash Flow,-15633.0,-17963.0,-91896.0,139323.0,
Cash Flow From Continuing Financing Activities,-15633.0,-17963.0,-91896.0,139323.0,
Net Common Stock Issuance,-15633.0,-17963.0,-28337.0,0.0,
Common Stock Payments,-15633.0,-17963.0,-28337.0,,
Common Stock Issuance,,,,0.0,
Net Issuance Payments Of Debt,,0.0,-63559.0,139323.0,162405.0
Net Long Term Debt Issuance,,0.0,-63559.0,139323.0,162405.0
Long Term Debt Payments,,0.0,-63559.0,-509549.0,-486466.0
Long Term Debt Issuance,,,0.0,648872.0,648871.0
Investing Cash Flow,-4421092.0,-1520775.0,-556560.0,-964204.0,
Cash Flow From Continuing Investing Activities,-4421092.0,-1520775.0,-556560.0,-964204.0,
Net Business Purchase And Sale,-4605285.0,0.0,,,
Purchase Of Business,-4605285.0,0.0,,,
Net Intangibles Purchase And Sale,-89103.0,-108392.0,-90089.0,-113310.0,
Purchase Of Intangibles,-89103.0,-108392.0,-90089.0,-113310.0,
Net PPE Purchase And Sale,273296.0,-1412383.0,-466471.0,-850894.0,
Sale Of PPE,775821.0,609565.0,0.0,,0.0
Purchase Of PPE,-502525.0,-2021948.0,-466471.0,-850894.0,
Operating Cash Flow,2451675.0,2389876.0,6726967.0,3269770.0,
Cash Flow From Continuing Operating Activities,2451675.0,2389876.0,6726967.0,3269770.0,
Change In Working Capital,-2439652.0,-2095725.0,749183.0,-3489143.0,
Change In Other Working Capital,-349976.0,56410.0,-990729.0,956251.0,
Change In Other Current Assets,73234.0,-330516.0,275909.0,-383449.0,
Change In Payables And Accrued Expense,93685.0,-613239.0,533996.0,326761.0,
Change In Payable,93685.0,-613239.0,533996.0,326761.0,
Change In Account Payable,93685.0,-613239.0,533996.0,326761.0,
Change In Prepaid Assets,-284041.0,68836.0,165010.0,-913123.0,
Change In Inventory,-707897.0,-1287108.0,-675878.0,-1063163.0,
Change In Receivables,-1264657.0,9892.0,1440875.0,-2412420.0,
Changes In Account Receivables,-506120.0,291873.0,992948.0,-2193336.0,
Other Non Cash Items,,,,-648872.0,-648871.0
Stock Based Compensation,137676.0,645196.0,1130917.0,1050821.0,
Provisionand Write Offof Assets,119405.0,0.0,,,
Deferred Tax,251622.0,48726.0,-193083.0,485126.0,
Deferred Income Tax,251622.0,48726.0,-193083.0,485126.0,
Depreciation Amortization Depletion,770535.0,667530.0,738729.0,924073.0,
Depreciation And Amortization,770535.0,667530.0,738729.0,924073.0,
Amortization Cash Flow,60476.0,64063.0,60077.0,,
Amortization Of Intangibles,60476.0,64063.0,60077.0,,
Depreciation,710059.0,603467.0,678652.0,,
Operating Gains Losses,-33907.0,,,,
Gain Loss On Sale Of PPE,-33907.0,0.0,,,0.0
Net Income From Continuing Operations,3645996.0,3124149.0,4301221.0,4947765.0,
