,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,3588.0,-1476.00366
Tax Rate For Calcs,0.0001,0.0007,0.0039,6.3e-05
Normalized EBITDA,-67372000.0,-83469000.0,-87236000.0,-99248000.0
Total Unusual Items,,0.0,920000.0,-23552000.0
Total Unusual Items Excluding Goodwill,,0.0,920000.0,-23552000.0
Net Income From Continuing Operation Net Minority Interest,-72726000.0,-96274000.0,-97809000.0,-159555000.0
Reconciled Depreciation,-13998000.0,13162000.0,8376000.0,10461000.0
EBITDA,-67372000.0,-83469000.0,-86316000.0,-122800000.0
EBIT,-76533000.0,-96631000.0,-99535000.0,-135292000.0
Net Interest Income,3714000.0,427000.0,425000.0,-724000.0
Interest Expense,,,,724000.0
Normalized Income,-72726000.0,-96274000.0,-98725412.0,-136004476.00366
Net Income From Continuing And Discontinued Operation,-72726000.0,-96274000.0,-97809000.0,-159555000.0
Total Expenses,76533000.0,96631000.0,99535000.0,135292000.0
Rent Expense Supplemental,,,,1064000.0
Total Operating Income As Reported,-76432000.0,-96631000.0,-98614000.0,-158842000.0
Diluted Average Shares,95121390.0,77661290.0,54948876.0,54092666.0
Basic Average Shares,95121390.0,77661290.0,54948876.0,54092666.0
Diluted EPS,-0.76,-1.24,-1.78,-2.95
Basic EPS,-0.76,-1.24,-1.78,-2.95
Diluted NI Availto Com Stockholders,-72726000.0,-96274000.0,-97809000.0,-159555000.0
Net Income Common Stockholders,-72726000.0,-96274000.0,-97809000.0,-159555000.0
Net Income,-72726000.0,-96274000.0,-97809000.0,-159555000.0
Net Income Including Noncontrolling Interests,-72726000.0,-96274000.0,-97809000.0,-159555000.0
Net Income Continuous Operations,-72726000.0,-96274000.0,-97809000.0,-159555000.0
Tax Provision,7000.0,70000.0,-381000.0,-10000.0
Pretax Income,-72719000.0,-96204000.0,-98189000.0,-159566000.0
Other Income Expense,,,920000.0,-23552000.0
Special Income Charges,,0.0,920000.0,-23552000.0
Restructuring And Mergern Acquisition,,0.0,-920000.0,23552000.0
Net Non Operating Interest Income Expense,3714000.0,427000.0,425000.0,-724000.0
Total Other Finance Cost,-3714000.0,-427000.0,-425000.0,724000.0
Interest Expense Non Operating,,,,724000.0
Operating Income,-76533000.0,-96631000.0,-99535000.0,-135292000.0
Operating Expense,76533000.0,96631000.0,99535000.0,135292000.0
Other Operating Expenses,-6962000.0,874000.0,1797000.0,-1346000.0
Other Taxes,-8766000.0,-5718000.0,-7505000.0,-9930000.0
Depreciation Amortization Depletion Income Statement,9161000.0,8369000.0,13219000.0,12492000.0
Depreciation And Amortization In Income Statement,9161000.0,8369000.0,13219000.0,12492000.0
Research And Development,60223000.0,75543000.0,70336000.0,101607000.0
Selling General And Administration,22877000.0,17563000.0,21688000.0,32469000.0
Selling And Marketing Expense,,,4387000.0,9879000.0
General And Administrative Expense,22877000.0,17563000.0,21688000.0,22590000.0
Other Gand A,10534000.0,6641000.0,10446000.0,12684000.0
Insurance And Claims,,,,6061000.0
Rent And Landing Fees,,,,1064000.0
Salaries And Wages,12343000.0,10922000.0,11242000.0,9906000.0
Total Revenue,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0
