,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,738500.0,-2537000.0,0.0
Tax Rate For Calcs,0.25,0.25,0.25,0.25
Normalized EBITDA,-85501000.0,-8115000.0,-9883000.0,-151000.0
Total Unusual Items,0.0,2954000.0,-10148000.0,0.0
Total Unusual Items Excluding Goodwill,0.0,2954000.0,-10148000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-86801000.0,-9924000.0,-19077000.0,-259000.0
Reconciled Depreciation,361000.0,255000.0,84000.0,0.0
Reconciled Cost Of Revenue,457493000.0,258431000.0,65493000.0,0.0
EBITDA,-85501000.0,-5161000.0,-20031000.0,-151000.0
EBIT,-85862000.0,-5416000.0,-20115000.0,-151000.0
Net Interest Income,1163000.0,-15000.0,-41000.0,-52000.0
Interest Expense,975000.0,25000.0,51000.0,75000.0
Interest Income,2138000.0,10000.0,10000.0,23000.0
Normalized Income,-86801000.0,-12139500.0,-11466000.0,-259000.0
Net Income From Continuing And Discontinued Operation,-14340000.0,-57918000.0,-88752000.0,-193095000.0
Total Expenses,598630000.0,297568000.0,81492000.0,7551000.0
Diluted Average Shares,2589731.0,836880.0,514774.0,294026.0
Basic Average Shares,2220209.0,836880.0,514774.0,294026.0
Diluted EPS,-11.12,-69.2,-172.5,-656.7
Basic EPS,-6.46,-69.2,-172.5,-656.7
Diluted NI Availto Com Stockholders,-14340000.0,-57918000.0,-88752000.0,-193095000.0
Net Income Common Stockholders,-14340000.0,-57918000.0,-88752000.0,-193095000.0
Net Income,-14340000.0,-57918000.0,-88752000.0,-193095000.0
Minority Interests,119000.0,-4274000.0,1306000.0,0.0
Net Income Including Noncontrolling Interests,-14459000.0,-53644000.0,-90058000.0,-193095000.0
Net Income Discontinuous Operations,72461000.0,-47994000.0,-69675000.0,-192836000.0
Net Income Continuous Operations,-86920000.0,-5650000.0,-20383000.0,-259000.0
Tax Provision,83000.0,209000.0,217000.0,33000.0
Pretax Income,-86837000.0,-5441000.0,-20166000.0,-226000.0
Other Income Expense,84000.0,5795000.0,-10160000.0,7377000.0
Other Non Operating Income Expenses,84000.0,2841000.0,-12000.0,7377000.0
Special Income Charges,0.0,2751000.0,-10148000.0,0.0
Gain On Sale Of Ppe,,,,0.0
Write Off,0.0,-2751000.0,10148000.0,0.0
Impairment Of Capital Assets,,,,0.0
Gain On Sale Of Security,,203000.0,,124000.0
Net Non Operating Interest Income Expense,1163000.0,-15000.0,-41000.0,-52000.0
Total Other Finance Cost,,,,2000.0
Interest Expense Non Operating,975000.0,25000.0,51000.0,75000.0
Interest Income Non Operating,2138000.0,10000.0,10000.0,23000.0
Operating Income,-88084000.0,-11221000.0,-9965000.0,-7551000.0
Operating Expense,141137000.0,39137000.0,15999000.0,7551000.0
Other Operating Expenses,-302000.0,,,
Selling General And Administration,141439000.0,39137000.0,15999000.0,7551000.0
Selling And Marketing Expense,52392000.0,16380000.0,24000.0,0.0
General And Administrative Expense,89047000.0,22757000.0,15975000.0,7551000.0
Other Gand A,89047000.0,22757000.0,15975000.0,7551000.0
Gross Profit,53053000.0,27916000.0,6034000.0,0.0
Cost Of Revenue,457493000.0,258431000.0,65493000.0,0.0
Total Revenue,510546000.0,286347000.0,71527000.0,0.0
Operating Revenue,510546000.0,286347000.0,71527000.0,0.0
