,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,,,1191838.0
Ordinary Shares Number,81632496.0,71277339.0,68389425.0,57254178.0
Share Issued,81632496.0,71277339.0,68389425.0,58446016.0
Total Debt,172689000.0,179005000.0,142350000.0,100232000.0
Tangible Book Value,981329000.0,733474000.0,826738000.0,245561000.0
Invested Capital,981329000.0,733474000.0,826738000.0,245561000.0
Working Capital,1005478000.0,869301000.0,1059572000.0,205984000.0
Net Tangible Assets,981329000.0,733474000.0,826738000.0,245561000.0
Capital Lease Obligations,172689000.0,179005000.0,142350000.0,100232000.0
Common Stock Equity,981329000.0,733474000.0,826738000.0,245561000.0
Total Capitalization,981329000.0,733474000.0,826738000.0,245561000.0
Total Equity Gross Minority Interest,981329000.0,733474000.0,826738000.0,245561000.0
Stockholders Equity,981329000.0,733474000.0,826738000.0,245561000.0
Gains Losses Not Affecting Retained Earnings,604000.0,-2430000.0,-50000.0,-9000.0
Other Equity Adjustments,604000.0,-2430000.0,-50000.0,-9000.0
Retained Earnings,-1189889000.0,-1057362000.0,-768274000.0,-397636000.0
Additional Paid In Capital,2169798000.0,1792554000.0,1594378000.0,642633000.0
Capital Stock,816000.0,712000.0,684000.0,573000.0
Common Stock,816000.0,712000.0,684000.0,573000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,478385000.0,608240000.0,647715000.0,206116000.0
Total Non Current Liabilities Net Minority Interest,272820000.0,384645000.0,434280000.0,103779000.0
Other Non Current Liabilities,3021000.0,13841000.0,37167000.0,7371000.0
Non Current Deferred Liabilities,109888000.0,202179000.0,262303000.0,394000.0
Non Current Deferred Revenue,109888000.0,202179000.0,262303000.0,394000.0
Long Term Debt And Capital Lease Obligation,159911000.0,168625000.0,134810000.0,96014000.0
Long Term Capital Lease Obligation,159911000.0,168625000.0,134810000.0,96014000.0
Long Term Debt,,,3007000.0,5294000.0
Current Liabilities,205565000.0,223595000.0,213435000.0,102337000.0
Other Current Liabilities,38957000.0,30562000.0,51451000.0,77547000.0
Current Deferred Liabilities,68706000.0,135974000.0,86270000.0,24000.0
Current Deferred Revenue,68706000.0,135974000.0,86270000.0,24000.0
Current Debt And Capital Lease Obligation,12778000.0,10380000.0,7540000.0,4218000.0
Current Capital Lease Obligation,12778000.0,10380000.0,7540000.0,4218000.0
Current Debt,,,2287000.0,2118000.0
Other Current Borrowings,,,2287000.0,2118000.0
Pensionand Other Post Retirement Benefit Plans Current,21774000.0,19122000.0,11661000.0,7591000.0
Payables And Accrued Expenses,63350000.0,27557000.0,56513000.0,12957000.0
Current Accrued Expenses,61733000.0,18528000.0,49039000.0,6643000.0
Payables,1617000.0,9029000.0,7474000.0,6314000.0
Accounts Payable,1617000.0,9029000.0,7474000.0,6314000.0
Total Assets,1459714000.0,1341714000.0,1474453000.0,451677000.0
Total Non Current Assets,248671000.0,248818000.0,201446000.0,143356000.0
Other Non Current Assets,10865000.0,14685000.0,14470000.0,17984000.0
Net PPE,237806000.0,234133000.0,186976000.0,125372000.0
Accumulated Depreciation,-50182000.0,-30170000.0,-16081000.0,-8899000.0
Gross PPE,287988000.0,264303000.0,203057000.0,134271000.0
Leases,100186000.0,85804000.0,57760000.0,12706000.0
Construction In Progress,5283000.0,5198000.0,7349000.0,15880000.0
Other Properties,174520000.0,165896000.0,132623000.0,104060000.0
Machinery Furniture Equipment,7999000.0,7405000.0,5325000.0,1625000.0
Buildings And Improvements,,,102718000.0,86859000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1211043000.0,1092896000.0,1273007000.0,308321000.0
Other Current Assets,21167000.0,14762000.0,7360000.0,
Prepaid Assets,,,7360000.0,8650000.0
Receivables,,0.0,300000000.0,0.0
Accounts Receivable,,0.0,300000000.0,0.0
Cash Cash Equivalents And Short Term Investments,1189876000.0,1078134000.0,965647000.0,299671000.0
Other Short Term Investments,753981000.0,845367000.0,405653000.0,137500000.0
Cash And Cash Equivalents,435895000.0,232767000.0,559994000.0,162171000.0
