,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Free Cash Flow,10257000.0,6258000.0,14189000.0,12604000.0,
Repurchase Of Capital Stock,,0.0,-21904000.0,-5116000.0,0.0
Repayment Of Debt,-9000.0,-2036000.0,-8264000.0,-6680000.0,
Issuance Of Debt,0.0,50000.0,6857000.0,6611000.0,
Capital Expenditure,-457000.0,-131000.0,-1287000.0,-5000.0,
Interest Paid Supplemental Data,0.0,57000.0,203000.0,120000.0,
End Cash Position,30241000.0,19993000.0,15721000.0,24801000.0,
Beginning Cash Position,19993000.0,15721000.0,24801000.0,17502000.0,
Changes In Cash,10248000.0,4272000.0,-9080000.0,7299000.0,
Financing Cash Flow,-9000.0,-1986000.0,-23361000.0,-5305000.0,
Cash Flow From Continuing Financing Activities,-9000.0,-1986000.0,-23361000.0,-5305000.0,
Net Other Financing Charges,,,-50000.0,-120000.0,-95000.0
Net Common Stock Issuance,,0.0,-21904000.0,-5116000.0,0.0
Common Stock Payments,,0.0,-21904000.0,-5116000.0,0.0
Net Issuance Payments Of Debt,-9000.0,-1986000.0,-1407000.0,-69000.0,
Net Long Term Debt Issuance,-9000.0,-1986000.0,-1407000.0,-69000.0,
Long Term Debt Payments,-9000.0,-2036000.0,-8264000.0,-6680000.0,
Long Term Debt Issuance,0.0,50000.0,6857000.0,6611000.0,
Investing Cash Flow,-457000.0,-131000.0,-1195000.0,-5000.0,
Cash From Discontinued Investing Activities,,,,,0.0
Cash Flow From Continuing Investing Activities,-457000.0,-131000.0,-1195000.0,-5000.0,
Net Other Investing Changes,,,92000.0,,
Capital Expenditure Reported,-457000.0,-131000.0,-1287000.0,-5000.0,
Operating Cash Flow,10714000.0,6389000.0,15476000.0,12609000.0,
Cash From Discontinued Operating Activities,,,,,0.0
Cash Flow From Continuing Operating Activities,10714000.0,6389000.0,15476000.0,12609000.0,
Change In Working Capital,1296000.0,-9254000.0,-2143000.0,2314000.0,
Change In Other Working Capital,15000.0,-3690000.0,3553000.0,152000.0,
Change In Other Current Liabilities,,,,,0.0
Change In Other Current Assets,567000.0,-1191000.0,113000.0,339000.0,
Change In Payables And Accrued Expense,-42000.0,-1251000.0,1486000.0,-405000.0,
Change In Accrued Expense,,,0.0,-1847000.0,-3600000.0
Change In Payable,,-1251000.0,1486000.0,1442000.0,161000.0
Change In Account Payable,,-1251000.0,1486000.0,1290000.0,161000.0
Change In Tax Payable,,,3553000.0,152000.0,
Change In Income Tax Payable,,,3553000.0,152000.0,
Change In Inventory,756000.0,-3122000.0,-7295000.0,2380000.0,
Other Non Cash Items,,,84000.0,59000.0,65000.0
Stock Based Compensation,317000.0,238000.0,217000.0,132000.0,
Asset Impairment Charge,,,,0.0,5636000.0
Deferred Tax,1455000.0,-13762000.0,1766000.0,2494000.0,
Deferred Income Tax,1455000.0,-13762000.0,1766000.0,2494000.0,
Depreciation Amortization Depletion,149000.0,63000.0,225000.0,554000.0,
Depreciation And Amortization,149000.0,63000.0,225000.0,554000.0,
Depreciation,149000.0,63000.0,225000.0,554000.0,
Operating Gains Losses,807000.0,7314000.0,-535000.0,-336000.0,
Pension And Employee Benefit Expense,807000.0,7314000.0,-490000.0,-36000.0,
Net Income From Continuing Operations,6690000.0,21790000.0,15862000.0,7392000.0,
