,2024-03-31,2023-03-31,2022-03-31,2021-12-31,2020-12-31
Treasury Shares Number,9000.0,,,,
Ordinary Shares Number,3578256.0,2597684.0,2597684.0,2597684.0,
Share Issued,3587256.0,2597684.0,2597684.0,2597684.0,
Net Debt,112592000.0,142717000.0,,,167587000.0
Total Debt,120505000.0,151443000.0,65674000.0,,180079000.0
Tangible Book Value,-251055000.0,-784826000.0,-1657052000.0,-1615530000.0,
Invested Capital,-113844000.0,1737643000.0,779472000.0,755320000.0,
Working Capital,-167337000.0,-50948000.0,-88307000.0,-152087000.0,
Net Tangible Assets,-251055000.0,-784826000.0,-1657052000.0,-1615530000.0,
Common Stock Equity,-234349000.0,1586200000.0,713798000.0,755320000.0,
Total Capitalization,-113844000.0,1737643000.0,779472000.0,755320000.0,
Total Equity Gross Minority Interest,58934000.0,2678906000.0,2177784000.0,2288808000.0,
Minority Interest,293283000.0,1092706000.0,1463986000.0,1533488000.0,
Stockholders Equity,-234349000.0,1586200000.0,713798000.0,755320000.0,
Other Equity Interest,-20038000.0,,,,
Gains Losses Not Affecting Retained Earnings,276000.0,9900000.0,-1326000.0,-1436000.0,
Other Equity Adjustments,276000.0,9900000.0,-1326000.0,-1436000.0,
Treasury Stock,3444000.0,3444000.0,3444000.0,3444000.0,
Retained Earnings,-2059214000.0,0.0,,,
Additional Paid In Capital,1848068000.0,1579742000.0,,,
Capital Stock,3000.0,2000.0,718568000.0,760200000.0,
Common Stock,3000.0,2000.0,718568000.0,760200000.0,
Preferred Stock,0.0,0.0,,,
Total Partnership Capital,,748194000.0,991686000.0,1092996000.0,986348000.0
General Partnership Capital,,142214000.0,277888000.0,337676000.0,364844000.0
Limited Partnership Capital,,596080000.0,715124000.0,756756000.0,621504000.0
Total Liabilities Net Minority Interest,309567000.0,231789000.0,963224000.0,894735000.0,
Total Non Current Liabilities Net Minority Interest,124427000.0,152566000.0,789944000.0,714872000.0,
Other Non Current Liabilities,1027000.0,1123000.0,1408000.0,1506000.0,
Preferred Securities Outside Stock Equity,,786359000.0,721790000.0,713366000.0,0.0
Derivative Product Liabilities,178000.0,0.0,,,
Non Current Deferred Liabilities,2717000.0,0.0,1072000.0,0.0,
Non Current Deferred Taxes Liabilities,,0.0,1072000.0,0.0,0.0
Long Term Debt And Capital Lease Obligation,120505000.0,151443000.0,65674000.0,,180079000.0
Long Term Debt,120505000.0,151443000.0,65674000.0,,180079000.0
Current Liabilities,185140000.0,79223000.0,173280000.0,179863000.0,
Other Current Liabilities,178000.0,,,,
Payables And Accrued Expenses,185140000.0,79223000.0,173280000.0,179863000.0,
Current Accrued Expenses,27983000.0,13499000.0,9879000.0,9351000.0,
Interest Payable,27983000.0,13499000.0,9879000.0,9351000.0,
Payables,157157000.0,65724000.0,163401000.0,170512000.0,
Other Payable,,,20152000.0,20152000.0,
Dueto Related Parties Current,,99314000.0,105917000.0,112081000.0,76260000.0
Accounts Payable,157157000.0,65724000.0,37332000.0,38279000.0,
Total Assets,368501000.0,2910695000.0,3141008000.0,3183543000.0,
Total Non Current Assets,350698000.0,2882420000.0,3056035000.0,3155767000.0,
Other Non Current Assets,2202000.0,2051000.0,2369000.0,18163000.0,
Non Current Deferred Assets,343000.0,7778000.0,1310000.0,1317000.0,
Financial Assets,,,,98274000.0,
Investments And Advances,329119000.0,497221000.0,674170000.0,758463000.0,
Investmentin Financial Assets,329119000.0,497221000.0,674170000.0,758463000.0,
Available For Sale Securities,,,,1181000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,329119000.0,497221000.0,674170000.0,758463000.0,
Goodwill And Other Intangible Assets,16706000.0,2371026000.0,2370850000.0,2370850000.0,
Other Intangible Assets,3100000.0,3100000.0,3100000.0,3100000.0,
Goodwill,13606000.0,2367926000.0,2367750000.0,2367750000.0,
Net PPE,2328000.0,4344000.0,7336000.0,6974000.0,
Accumulated Depreciation,-10327000.0,-6551000.0,-3271000.0,-2658000.0,
Gross PPE,12655000.0,10895000.0,10607000.0,9632000.0,
Leases,109000.0,109000.0,109000.0,109000.0,
Construction In Progress,282000.0,487000.0,1771000.0,2102000.0,
Other Properties,73000.0,73000.0,73000.0,73000.0,
Machinery Furniture Equipment,12003000.0,10038000.0,7639000.0,6338000.0,
Buildings And Improvements,188000.0,188000.0,265000.0,260000.0,
Land And Improvements,,0.0,750000.0,750000.0,0.0
Properties,0.0,0.0,0.0,0.0,
Current Assets,17803000.0,28275000.0,84973000.0,27776000.0,
Restricted Cash,64000.0,819000.0,5517000.0,6585000.0,
Prepaid Assets,4054000.0,2329000.0,2345000.0,3015000.0,
Receivables,5772000.0,16401000.0,6523000.0,4440000.0,
Receivables Adjustments Allowances,-5515000.0,0.0,,,
Other Receivables,2840000.0,9102000.0,2010000.0,,
Duefrom Related Parties Current,0.0,2195000.0,0.0,0.0,
Notes Receivable,5515000.0,5104000.0,4513000.0,4440000.0,
Loans Receivable,2932000.0,0.0,,,
Cash Cash Equivalents And Short Term Investments,7913000.0,8726000.0,70588000.0,13736000.0,
Other Short Term Investments,,,,634033000.0,
Cash And Cash Equivalents,7913000.0,8726000.0,70588000.0,13736000.0,
