,2024-07-31,2023-07-31,2022-07-31,2021-07-31,2020-07-31
Treasury Shares Number,15033317.0,15033317.0,15033317.0,15033317.0,
Ordinary Shares Number,28732792.0,28062954.0,27639510.0,26248495.0,
Share Issued,43766109.0,43096271.0,42672827.0,41281812.0,
Net Debt,142103000.0,145443000.0,108346000.0,170139000.0,
Total Debt,212663000.0,214812000.0,183108000.0,249410000.0,
Tangible Book Value,-172755000.0,-135300000.0,-128410000.0,-115678000.0,
Invested Capital,480789000.0,602703000.0,596585000.0,701719000.0,
Working Capital,153004000.0,93516000.0,69874000.0,83935000.0,
Net Tangible Assets,7321000.0,-23089000.0,-23206000.0,-115678000.0,
Capital Lease Obligations,38127000.0,50408000.0,53108000.0,48410000.0,
Common Stock Equity,306253000.0,438299000.0,466585000.0,500719000.0,
Preferred Stock Equity,180076000.0,112211000.0,105204000.0,,
Total Capitalization,656815000.0,710539000.0,701789000.0,701719000.0,
Total Equity Gross Minority Interest,486329000.0,550510000.0,571789000.0,500719000.0,
Stockholders Equity,486329000.0,550510000.0,571789000.0,500719000.0,
Treasury Stock,441849000.0,441849000.0,441849000.0,441849000.0,
Retained Earnings,103580000.0,238913000.0,278683000.0,333001000.0,
Additional Paid In Capital,640145000.0,636925000.0,625484000.0,605439000.0,
Capital Stock,184453000.0,116521000.0,109471000.0,4128000.0,
Common Stock,4377000.0,4310000.0,4267000.0,4128000.0,
Preferred Stock,180076000.0,112211000.0,105204000.0,0.0,
Total Liabilities Net Minority Interest,426105000.0,445727000.0,402508000.0,492392000.0,
Total Non Current Liabilities Net Minority Interest,242558000.0,233757000.0,209051000.0,288831000.0,
Other Non Current Liabilities,12355000.0,1844000.0,6291000.0,14507000.0,
Tradeand Other Payables Non Current,2231000.0,2208000.0,3007000.0,2717000.0,
Non Current Deferred Liabilities,27228000.0,27913000.0,25330000.0,31038000.0,
Non Current Deferred Revenue,21035000.0,18419000.0,9975000.0,9808000.0,
Non Current Deferred Taxes Liabilities,6193000.0,9494000.0,15355000.0,21230000.0,
Long Term Debt And Capital Lease Obligation,200744000.0,201792000.0,174423000.0,240569000.0,
Long Term Capital Lease Obligation,30258000.0,41763000.0,44423000.0,39569000.0,
Long Term Debt,170486000.0,160029000.0,130000000.0,201000000.0,
Current Liabilities,183547000.0,211970000.0,193457000.0,203561000.0,
Other Current Liabilities,7310000.0,12323000.0,13435000.0,15466000.0,
Current Deferred Liabilities,65834000.0,66351000.0,64601000.0,66130000.0,
Current Deferred Revenue,65834000.0,66351000.0,64601000.0,66130000.0,
Current Debt And Capital Lease Obligation,11919000.0,13020000.0,8685000.0,8841000.0,
Current Capital Lease Obligation,7869000.0,8645000.0,8685000.0,8841000.0,
Current Debt,4050000.0,4375000.0,,,
Other Current Borrowings,4050000.0,4375000.0,,,
Payables And Accrued Expenses,98484000.0,120276000.0,106736000.0,113124000.0,
Current Accrued Expenses,56007000.0,56035000.0,59399000.0,74330000.0,
Interest Payable,1072000.0,1368000.0,172000.0,195000.0,
Payables,42477000.0,64241000.0,47337000.0,38794000.0,
Dividends Payable,,0.0,2746000.0,2601000.0,2468000.0
Accounts Payable,42477000.0,64241000.0,44591000.0,36193000.0,
Total Assets,912434000.0,996237000.0,974297000.0,993111000.0,
Total Non Current Assets,575883000.0,690751000.0,710966000.0,705615000.0,
Other Non Current Assets,14706000.0,17364000.0,14827000.0,7622000.0,
Non Current Deferred Assets,3251000.0,2349000.0,1014000.0,1824000.0,
Goodwill And Other Intangible Assets,479008000.0,573599000.0,594995000.0,616397000.0,
Other Intangible Assets,194828000.0,225907000.0,247303000.0,268699000.0,
Goodwill,284180000.0,347692000.0,347692000.0,347698000.0,
Net PPE,78918000.0,97439000.0,100130000.0,79772000.0,
Accumulated Depreciation,-141121000.0,-150483000.0,-150832000.0,-151040000.0,
Gross PPE,220039000.0,247922000.0,250962000.0,230812000.0,
Leases,17175000.0,9680000.0,14260000.0,15726000.0,
Other Properties,31590000.0,44410000.0,49767000.0,44486000.0,
Machinery Furniture Equipment,171274000.0,193832000.0,186935000.0,170600000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,336551000.0,305486000.0,263331000.0,287496000.0,
Other Current Assets,15387000.0,17521000.0,21649000.0,18167000.0,
Prepaid Assets,,,21649000.0,18167000.0,20101000.0
Inventory,93136000.0,105845000.0,96317000.0,80358000.0,
Inventories Adjustments Allowances,-18271000.0,-24659000.0,-23121000.0,-20229000.0,
Work In Process,38587000.0,43365000.0,40960000.0,38338000.0,
Raw Materials,72820000.0,87139000.0,78478000.0,62249000.0,
Receivables,195595000.0,163159000.0,123711000.0,158110000.0,
Receivables Adjustments Allowances,-1932000.0,-2089000.0,-2337000.0,-1648000.0,
Other Receivables,144419000.0,112810000.0,66126000.0,72868000.0,
Accounts Receivable,53108000.0,52438000.0,59922000.0,86890000.0,
Cash Cash Equivalents And Short Term Investments,32433000.0,18961000.0,21654000.0,30861000.0,
Cash And Cash Equivalents,32433000.0,18961000.0,21654000.0,30861000.0,
