,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,0.0,,
Ordinary Shares Number,825389.0,491344.0,448794.0,448794.0
Share Issued,825389.0,491344.0,448794.0,448794.0
Net Debt,104655.0,,1567470.0,2361852.0
Total Debt,1125724.0,,2000000.0,2376836.0
Tangible Book Value,-1896618.0,1015751.0,-6874189.0,-8252799.0
Invested Capital,397729.0,2225958.0,-3729564.0,-4706952.0
Working Capital,-1898400.0,1012405.0,-6886580.0,-8278230.0
Net Tangible Assets,-1896618.0,1015751.0,-6873944.0,-8252613.0
Common Stock Equity,-727995.0,2225958.0,-5729564.0,-7083788.0
Preferred Stock Equity,,,245.0,186.0
Total Capitalization,-727995.0,2225958.0,-5729319.0,-7083602.0
Total Equity Gross Minority Interest,-727995.0,2225958.0,-5729319.0,-7083602.0
Stockholders Equity,-727995.0,2225958.0,-5729319.0,-7083602.0
Retained Earnings,-44281526.0,-39370153.0,-31886036.0,-25930149.0
Additional Paid In Capital,43553523.0,41596106.0,26156463.0,18846293.0
Capital Stock,8.0,5.0,254.0,254.0
Common Stock,8.0,5.0,9.0,68.0
Preferred Stock,,0.0,245.0,186.0
Total Liabilities Net Minority Interest,3187769.0,688671.0,7618784.0,8375359.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0
Preferred Securities Outside Stock Equity,,,7102287.0,0.0
Current Liabilities,3187769.0,688671.0,7618784.0,8375359.0
Other Current Liabilities,443788.0,345242.0,,2000000.0
Current Debt And Capital Lease Obligation,1125724.0,,2000000.0,2376836.0
Current Debt,1125724.0,,2000000.0,2376836.0
Other Current Borrowings,,,,2130010.0
Line Of Credit,,,0.0,246826.0
Current Notes Payable,1125724.0,0.0,2000000.0,0.0
Pensionand Other Post Retirement Benefit Plans Current,325080.0,165954.0,,
Payables And Accrued Expenses,1293177.0,522717.0,5618784.0,3998523.0
Current Accrued Expenses,532642.0,60515.0,696582.0,281523.0
Interest Payable,98685.0,0.0,356219.0,143063.0
Payables,760535.0,462202.0,4922202.0,3717000.0
Other Payable,1714.0,4644.0,5758.0,6174.0
Dividends Payable,,0.0,3856898.0,2851300.0
Accounts Payable,758821.0,457558.0,1059546.0,859526.0
Total Assets,2459774.0,2914629.0,1889465.0,1291757.0
Total Non Current Assets,1170405.0,1213553.0,1157261.0,1194628.0
Goodwill And Other Intangible Assets,1168623.0,1210207.0,1144625.0,1169011.0
Other Intangible Assets,1168623.0,1210207.0,1144625.0,1169011.0
Net PPE,1782.0,3346.0,12636.0,25617.0
Accumulated Depreciation,-53400.0,-70026.0,-100591.0,-87610.0
Gross PPE,55182.0,73372.0,113227.0,113227.0
Other Properties,,18190.0,18190.0,18190.0
Machinery Furniture Equipment,55182.0,55182.0,95037.0,95037.0
Current Assets,1289369.0,1701076.0,732204.0,97129.0
Other Current Assets,41635.0,49564.0,273394.0,59643.0
Current Deferred Assets,100588.0,0.0,0.0,
Restricted Cash,10000.0,10000.0,20000.0,
Prepaid Assets,102653.0,150053.0,273394.0,59643.0
Receivables,13424.0,18653.0,6280.0,22502.0
Other Receivables,154.0,84.0,,
Accounts Receivable,13270.0,18569.0,6280.0,22502.0
Allowance For Doubtful Accounts Receivable,0.0,0.0,0.0,0.0
Gross Accounts Receivable,13270.0,18569.0,6280.0,22502.0
Cash Cash Equivalents And Short Term Investments,1021069.0,1472806.0,432530.0,14984.0
Cash And Cash Equivalents,1021069.0,1472806.0,432530.0,14984.0
Cash Financial,1021069.0,1472806.0,432530.0,14984.0
