,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,78369099.0,47722995.0,38560854.0,38157618.0
Share Issued,78369099.0,47722995.0,38560854.0,38157618.0
Total Debt,31355000.0,32858000.0,34589000.0,0.0
Tangible Book Value,250556000.0,231194000.0,231909000.0,344278000.0
Invested Capital,250556000.0,231194000.0,231909000.0,344278000.0
Working Capital,245932000.0,225738000.0,225949000.0,343389000.0
Net Tangible Assets,250556000.0,231194000.0,231909000.0,344278000.0
Capital Lease Obligations,31355000.0,32858000.0,34589000.0,0.0
Common Stock Equity,250556000.0,231194000.0,231909000.0,344278000.0
Total Capitalization,250556000.0,231194000.0,231909000.0,344278000.0
Total Equity Gross Minority Interest,250556000.0,231194000.0,231909000.0,344278000.0
Stockholders Equity,250556000.0,231194000.0,231909000.0,344278000.0
Gains Losses Not Affecting Retained Earnings,-52000.0,-372000.0,-180000.0,-77000.0
Other Equity Adjustments,-52000.0,-372000.0,-180000.0,-77000.0
Retained Earnings,-572499000.0,-438262000.0,-296315000.0,-165992000.0
Additional Paid In Capital,823029000.0,669780000.0,528365000.0,510309000.0
Capital Stock,78000.0,48000.0,39000.0,38000.0
Common Stock,78000.0,48000.0,39000.0,38000.0
Preferred Stock,,,0.0,0.0
Total Liabilities Net Minority Interest,47118000.0,53902000.0,55131000.0,11668000.0
Total Non Current Liabilities Net Minority Interest,29190000.0,31542000.0,33387000.0,1046000.0
Non Current Deferred Liabilities,,,0.0,1046000.0
Long Term Debt And Capital Lease Obligation,29190000.0,31542000.0,33387000.0,0.0
Long Term Capital Lease Obligation,29190000.0,31542000.0,33387000.0,0.0
Current Liabilities,17928000.0,22360000.0,21744000.0,10622000.0
Other Current Liabilities,41000.0,180000.0,139000.0,
Current Deferred Liabilities,,,0.0,391000.0
Current Debt And Capital Lease Obligation,2165000.0,1316000.0,1202000.0,
Current Capital Lease Obligation,2165000.0,1316000.0,1202000.0,0.0
Pensionand Other Post Retirement Benefit Plans Current,5607000.0,5299000.0,3573000.0,2543000.0
Payables And Accrued Expenses,10115000.0,15565000.0,16830000.0,7688000.0
Current Accrued Expenses,4628000.0,8149000.0,5677000.0,3954000.0
Payables,5487000.0,7416000.0,11153000.0,3734000.0
Accounts Payable,5487000.0,7416000.0,11153000.0,3734000.0
Total Assets,297674000.0,285096000.0,287040000.0,355946000.0
Total Non Current Assets,33814000.0,36998000.0,39347000.0,1935000.0
Other Non Current Assets,1032000.0,1032000.0,1166000.0,
Net PPE,32782000.0,35966000.0,38181000.0,1935000.0
Accumulated Depreciation,-5029000.0,-2883000.0,-789000.0,-1971000.0
Gross PPE,37811000.0,38849000.0,38970000.0,3906000.0
Leases,17245000.0,17231000.0,16594000.0,3061000.0
Other Properties,19841000.0,20892000.0,21686000.0,555000.0
Machinery Furniture Equipment,725000.0,726000.0,690000.0,290000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,263860000.0,248098000.0,247693000.0,354011000.0
Other Current Assets,63000.0,203000.0,463000.0,
Prepaid Assets,4081000.0,5238000.0,4515000.0,2802000.0
Receivables,,,0.0,3000.0
Other Receivables,,,,3000.0
Cash Cash Equivalents And Short Term Investments,259716000.0,242657000.0,242715000.0,351206000.0
Other Short Term Investments,34606000.0,102637000.0,167872000.0,82641000.0
Cash And Cash Equivalents,225110000.0,140020000.0,74843000.0,268565000.0
Cash Equivalents,216622000.0,139450000.0,74109000.0,267968000.0
Cash Financial,8488000.0,570000.0,734000.0,597000.0
