,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Treasury Shares Number,334583.0,334583.0,332220.0,,332152.0
Preferred Shares Number,180000.0,180000.0,180000.0,180000.0,
Ordinary Shares Number,630362.0,608689.0,584789.0,551369.0,
Share Issued,964945.0,943272.0,917009.0,551369.0,
Net Debt,142364567.0,153277562.0,99810431.0,48746741.0,
Total Debt,168844107.0,177540299.0,120484201.0,67448879.0,
Tangible Book Value,101204226.0,93105834.0,85458372.0,72675676.0,
Invested Capital,254767140.0,258237587.0,193071442.0,126878958.0,
Working Capital,135832166.0,169040856.0,138994123.0,89439363.0,
Net Tangible Assets,101204226.0,93105834.0,85458372.0,72675676.0,
Capital Lease Obligations,25806752.0,23471806.0,20242194.0,18182547.0,
Common Stock Equity,111729785.0,104169094.0,92829435.0,77612626.0,
Total Capitalization,249564697.0,256282522.0,191476133.0,126317756.0,
Total Equity Gross Minority Interest,111729785.0,104169094.0,92829435.0,77612626.0,
Stockholders Equity,111729785.0,104169094.0,92829435.0,77612626.0,
Treasury Stock,31272163.0,31272163.0,30867287.0,30867287.0,
Retained Earnings,108552565.0,104846438.0,96784353.0,83552298.0,
Additional Paid In Capital,34439735.0,30585388.0,26903201.0,24918781.0,
Capital Stock,9648.0,9431.0,9168.0,8834.0,
Common Stock,9648.0,9431.0,9168.0,8834.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,262377525.0,259260106.0,196295092.0,110798503.0,
Total Non Current Liabilities Net Minority Interest,169144420.0,182630255.0,124313435.0,63662902.0,
Other Non Current Liabilities,1657295.0,402882.0,103968.0,757387.0,
Dueto Related Parties Non Current,6507896.0,7787227.0,9446460.0,0.0,
Tradeand Other Payables Non Current,0.0,0.0,0.0,0.0,
Non Current Deferred Liabilities,4374316.0,4917960.0,2328588.0,1531228.0,
Non Current Deferred Taxes Liabilities,4374316.0,4917960.0,2328588.0,1531228.0,
Long Term Debt And Capital Lease Obligation,156604913.0,169522186.0,112434419.0,61374287.0,
Long Term Capital Lease Obligation,18770001.0,17408758.0,13787721.0,12669157.0,
Long Term Debt,137834912.0,152113428.0,98646698.0,48705130.0,
Current Liabilities,93233105.0,76629851.0,71981657.0,47135601.0,
Current Debt And Capital Lease Obligation,12239194.0,8018113.0,8049782.0,6074592.0,
Current Capital Lease Obligation,7036751.0,6063048.0,6454473.0,5513390.0,
Current Debt,5202443.0,1955065.0,1595309.0,561202.0,
Other Current Borrowings,5202443.0,1955065.0,1595309.0,561202.0,
Payables And Accrued Expenses,80993911.0,68611738.0,63931875.0,41061009.0,
Current Accrued Expenses,24792082.0,23808808.0,22257417.0,15958807.0,
Payables,56201829.0,44802930.0,41674458.0,25102202.0,
Dueto Related Parties Current,1703604.0,1703604.0,1712095.0,0.0,
Total Tax Payable,,,0.0,867160.0,567408.0
Income Tax Payable,,,0.0,867160.0,567408.0
Accounts Payable,54498225.0,43099326.0,39962363.0,24235042.0,
Total Assets,374107310.0,363429200.0,289124527.0,188411129.0,
Total Non Current Assets,145042039.0,117758493.0,78148747.0,51836165.0,
Other Non Current Assets,2952688.0,2914495.0,2751155.0,334819.0,
Non Current Note Receivables,,,0.0,3325000.0,3500000.0
Investments And Advances,,,0.0,9380343.0,6744095.0
Long Term Equity Investment,,,0.0,9380343.0,6744095.0
Goodwill And Other Intangible Assets,10525559.0,11063260.0,7371063.0,4936950.0,
Other Intangible Assets,4747234.0,5284935.0,2093113.0,500000.0,
Goodwill,5778325.0,5778325.0,5277950.0,4436950.0,
Net PPE,131563792.0,103780738.0,68026529.0,33859053.0,
Accumulated Depreciation,-47810077.0,-40172696.0,-33604915.0,-30842368.0,
Gross PPE,179373869.0,143953434.0,101631444.0,64701421.0,
Construction In Progress,20905740.0,18798343.0,12216453.0,93162.0,
Other Properties,51024724.0,47067336.0,37429068.0,33705613.0,
Machinery Furniture Equipment,34010621.0,29832197.0,18722807.0,17512655.0,
Buildings And Improvements,67813750.0,43963416.0,30515259.0,12616923.0,
Land And Improvements,5619034.0,4292142.0,2747857.0,773068.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,229065271.0,245670707.0,210975780.0,136574964.0,
Other Current Assets,12765088.0,13564056.0,12702084.0,4999125.0,
Prepaid Assets,,13564056.0,12702084.0,4999125.0,2091645.0
Inventory,144254843.0,158582816.0,134654637.0,95212085.0,
Receivables,71372552.0,72732904.0,63187483.0,35844163.0,
Taxes Receivable,718645.0,1854484.0,819595.0,0.0,
Accounts Receivable,70653907.0,70878420.0,62367888.0,35844163.0,
Allowance For Doubtful Accounts Receivable,-2300000.0,-2400000.0,-2500000.0,-900000.0,
Gross Accounts Receivable,72953907.0,73278420.0,64867888.0,36744163.0,
Cash Cash Equivalents And Short Term Investments,672788.0,790931.0,431576.0,519591.0,
Cash And Cash Equivalents,672788.0,790931.0,431576.0,519591.0,
Cash Financial,672788.0,790931.0,431576.0,519591.0,
