,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,26164168.0,25344170.0,25143158.0,24909129.0
Share Issued,26164168.0,25344170.0,25143158.0,24909129.0
Net Debt,286539000.0,366905000.0,154987000.0,210033000.0
Total Debt,644537000.0,492636000.0,503382000.0,305096000.0
Tangible Book Value,-205396000.0,-231598000.0,-143045000.0,-190371000.0
Invested Capital,715916000.0,752723000.0,899035000.0,712119000.0
Working Capital,130004000.0,165601000.0,319387000.0,101410000.0
Net Tangible Assets,-205396000.0,-231598000.0,-143045000.0,-190371000.0
Capital Lease Obligations,226011000.0,12090000.0,16942000.0,22900000.0
Common Stock Equity,297390000.0,272177000.0,412595000.0,429923000.0
Total Capitalization,715916000.0,752723000.0,899035000.0,712119000.0
Total Equity Gross Minority Interest,297390000.0,272177000.0,412595000.0,429923000.0
Stockholders Equity,297390000.0,272177000.0,412595000.0,429923000.0
Gains Losses Not Affecting Retained Earnings,-28794000.0,-44214000.0,-13040000.0,27941000.0
Other Equity Adjustments,-28794000.0,-44214000.0,-13040000.0,27941000.0
Retained Earnings,-64890000.0,-48547000.0,-76867000.0,-49505000.0
Additional Paid In Capital,391048000.0,364913000.0,502477000.0,451463000.0
Capital Stock,26000.0,25000.0,25000.0,24000.0
Common Stock,26000.0,25000.0,25000.0,24000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,803658000.0,657141000.0,652944000.0,460685000.0
Total Non Current Liabilities Net Minority Interest,680887000.0,543134000.0,559446000.0,368496000.0
Other Non Current Liabilities,386000.0,11176000.0,6018000.0,1707000.0
Non Current Deferred Liabilities,41427000.0,46772000.0,56030000.0,67391000.0
Non Current Deferred Revenue,8406000.0,8306000.0,7634000.0,6386000.0
Non Current Deferred Taxes Liabilities,33021000.0,38466000.0,48396000.0,61005000.0
Long Term Debt And Capital Lease Obligation,639074000.0,485186000.0,497398000.0,299398000.0
Long Term Capital Lease Obligation,220548000.0,4640000.0,10958000.0,17202000.0
Long Term Debt,418526000.0,480546000.0,486440000.0,282196000.0
Current Liabilities,122771000.0,114007000.0,93498000.0,92189000.0
Current Deferred Liabilities,14086000.0,17230000.0,12628000.0,11944000.0
Current Deferred Revenue,14086000.0,17230000.0,12628000.0,11944000.0
Current Debt And Capital Lease Obligation,5463000.0,7450000.0,5984000.0,5698000.0
Current Capital Lease Obligation,5463000.0,7450000.0,5984000.0,5698000.0
Pensionand Other Post Retirement Benefit Plans Current,19142000.0,21595000.0,19042000.0,19534000.0
Payables And Accrued Expenses,84080000.0,67732000.0,55844000.0,55013000.0
Current Accrued Expenses,41405000.0,30948000.0,32236000.0,34206000.0
Payables,42675000.0,36784000.0,23608000.0,20807000.0
Total Tax Payable,8467000.0,10034000.0,14466000.0,9142000.0
Income Tax Payable,0.0,2235000.0,3420000.0,
Accounts Payable,34208000.0,26750000.0,9142000.0,11665000.0
Total Assets,1101048000.0,929318000.0,1065539000.0,890608000.0
Total Non Current Assets,848273000.0,649710000.0,652654000.0,697009000.0
Other Non Current Assets,5530000.0,31251000.0,8673000.0,1975000.0
Non Current Deferred Assets,4586000.0,4938000.0,4676000.0,3604000.0
Non Current Deferred Taxes Assets,,,,0.0
Goodwill And Other Intangible Assets,502786000.0,503775000.0,555640000.0,620294000.0
Other Intangible Assets,166914000.0,177370000.0,211217000.0,248055000.0
Goodwill,335872000.0,326405000.0,344423000.0,372239000.0
Net PPE,335371000.0,109746000.0,83665000.0,71136000.0
Accumulated Depreciation,-98238000.0,-89745000.0,-84532000.0,-55180000.0
Gross PPE,433609000.0,199491000.0,168197000.0,126316000.0
Leases,75437000.0,6410000.0,6970000.0,6285000.0
Construction In Progress,25909000.0,23677000.0,22917000.0,19968000.0
Other Properties,260798000.0,107944000.0,105824000.0,89242000.0
Machinery Furniture Equipment,42764000.0,38370000.0,15217000.0,10821000.0
Land And Improvements,28701000.0,23090000.0,17269000.0,0.0
Properties,0.0,0.0,0.0,0.0
Current Assets,252775000.0,279608000.0,412885000.0,193599000.0
Other Current Assets,16990000.0,16705000.0,15820000.0,
Current Deferred Assets,4155000.0,3566000.0,3204000.0,2411000.0
Restricted Cash,,981000.0,836000.0,9274000.0
Prepaid Assets,,,15820000.0,14508000.0
Receivables,78155000.0,74465000.0,61572000.0,55243000.0
Receivables Adjustments Allowances,-1128000.0,-1191000.0,-1661000.0,-1203000.0
Other Receivables,43631000.0,33863000.0,31786000.0,29942000.0
Accounts Receivable,35652000.0,41793000.0,31447000.0,26504000.0
Cash Cash Equivalents And Short Term Investments,153475000.0,184872000.0,331453000.0,112163000.0
Other Short Term Investments,21488000.0,71231000.0,0.0,40000000.0
Cash And Cash Equivalents,131987000.0,113641000.0,331453000.0,72163000.0
