,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-13794000.0,-10965000.0,-13833000.0,-13082000.0,
Total Unusual Items,,,0.0,6000.0,-148084.0
Total Unusual Items Excluding Goodwill,,,0.0,6000.0,-148084.0
Net Income From Continuing Operation Net Minority Interest,-12554000.0,-9811000.0,-13595000.0,-12954000.0,
Reconciled Depreciation,37000.0,46000.0,42000.0,60000.0,
Reconciled Cost Of Revenue,0.0,161000.0,0.0,385000.0,
EBITDA,-13794000.0,-10965000.0,-13833000.0,-13076000.0,
EBIT,-13831000.0,-11011000.0,-13875000.0,-13136000.0,
Net Interest Income,1133000.0,1081000.0,104000.0,2000.0,
Interest Income,1133000.0,1081000.0,104000.0,2000.0,
Normalized Income,-12554000.0,-9811000.0,-13595000.0,-12960000.0,
Net Income From Continuing And Discontinued Operation,-12554000.0,-9811000.0,-13595000.0,-12954000.0,
Total Expenses,13831000.0,11221000.0,13875000.0,13648000.0,
Total Operating Income As Reported,-13831000.0,-11011000.0,-13875000.0,-13136000.0,
Diluted Average Shares,31898000.0,30980000.0,30374000.0,28579000.0,
Basic Average Shares,31898000.0,30980000.0,30374000.0,28579000.0,
Diluted EPS,-0.39,-0.32,-0.45,-0.45,
Basic EPS,-0.39,-0.32,-0.45,-0.45,
Diluted NI Availto Com Stockholders,-12554000.0,-9811000.0,-13595000.0,-12954000.0,
Net Income Common Stockholders,-12554000.0,-9811000.0,-13595000.0,-12954000.0,
Net Income,-12554000.0,-9811000.0,-13595000.0,-12954000.0,
Minority Interests,144000.0,119000.0,176000.0,174000.0,
Net Income Including Noncontrolling Interests,-12698000.0,-9930000.0,-13771000.0,-13128000.0,
Net Income Continuous Operations,-12698000.0,-9930000.0,-13771000.0,-13128000.0,
Pretax Income,-12698000.0,-9930000.0,-13771000.0,-13128000.0,
Other Income Expense,,,,6000.0,-148084.0
Special Income Charges,,,0.0,6000.0,-148084.0
Gain On Sale Of Ppe,,,0.0,6000.0,-148084.0
Impairment Of Capital Assets,,,,,0.0
Net Non Operating Interest Income Expense,1133000.0,1081000.0,104000.0,2000.0,
Interest Income Non Operating,1133000.0,1081000.0,104000.0,2000.0,
Operating Income,-13831000.0,-11011000.0,-13875000.0,-13136000.0,
Operating Expense,13831000.0,11060000.0,13875000.0,13263000.0,
Depreciation Amortization Depletion Income Statement,,,,,0.0
Depreciation And Amortization In Income Statement,,,,,0.0
Amortization,,,,,0.0
Amortization Of Intangibles Income Statement,,,,,0.0
Research And Development,6396000.0,4769000.0,6703000.0,6190000.0,
Selling General And Administration,7435000.0,6291000.0,7172000.0,7073000.0,
General And Administrative Expense,7435000.0,6291000.0,7172000.0,7073000.0,
Other Gand A,7435000.0,6291000.0,7172000.0,7073000.0,
Gross Profit,0.0,49000.0,0.0,127000.0,
Cost Of Revenue,0.0,161000.0,0.0,385000.0,
Total Revenue,0.0,210000.0,0.0,512000.0,
Operating Revenue,0.0,210000.0,0.0,512000.0,
