,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,45163000.0,-40106000.0,-92045000.0,-54767000.0,
Repurchase Of Capital Stock,-22307000.0,-9762000.0,0.0,0.0,
Repayment Of Debt,-95000000.0,-2955000.0,0.0,0.0,
Issuance Of Debt,13448000.0,23500000.0,30000000.0,0.0,
Issuance Of Capital Stock,,0.0,0.0,75344000.0,0.0
Capital Expenditure,-15771000.0,-9783000.0,-2879000.0,-2113000.0,
Interest Paid Supplemental Data,34244000.0,28787000.0,20576000.0,17933000.0,
Income Tax Paid Supplemental Data,17926000.0,44337000.0,42548000.0,42426000.0,
End Cash Position,48636000.0,39318000.0,37783000.0,101405000.0,
Beginning Cash Position,39318000.0,37783000.0,101405000.0,52325000.0,
Changes In Cash,9318000.0,1535000.0,-63622000.0,49080000.0,
Financing Cash Flow,11981000.0,25019000.0,86107000.0,232127000.0,
Cash Flow From Continuing Financing Activities,11981000.0,25019000.0,86107000.0,232127000.0,
Net Other Financing Charges,155723000.0,49820000.0,76429000.0,124451000.0,
Proceeds From Stock Option Exercised,1962000.0,1884000.0,2323000.0,3523000.0,
Cash Dividends Paid,-41845000.0,-37468000.0,-22645000.0,-21191000.0,
Common Stock Dividend Paid,,,-22645000.0,-21191000.0,0.0
Net Common Stock Issuance,-22307000.0,-9762000.0,0.0,75344000.0,
Common Stock Payments,-22307000.0,-9762000.0,0.0,0.0,
Common Stock Issuance,,0.0,0.0,75344000.0,0.0
Net Issuance Payments Of Debt,-81552000.0,20545000.0,30000000.0,50000000.0,
Net Short Term Debt Issuance,,20000000.0,30000000.0,50000000.0,-32000000.0
Short Term Debt Issuance,,,30000000.0,50000000.0,
Net Long Term Debt Issuance,-81552000.0,20545000.0,30000000.0,0.0,
Long Term Debt Payments,-95000000.0,-2955000.0,0.0,0.0,
Long Term Debt Issuance,13448000.0,23500000.0,30000000.0,0.0,
Investing Cash Flow,-63597000.0,6839000.0,-60563000.0,-130393000.0,
Cash Flow From Continuing Investing Activities,-63597000.0,6839000.0,-60563000.0,-130393000.0,
Net Other Investing Changes,-13842000.0,24912000.0,-17434000.0,-56932000.0,
Net Investment Purchase And Sale,-2113000.0,-8290000.0,-40250000.0,-7996000.0,
Purchase Of Investment,-2113000.0,-8290000.0,-40250000.0,-7996000.0,
Net Business Purchase And Sale,-31871000.0,0.0,0.0,-63352000.0,
Sale Of Business,,0.0,0.0,17457000.0,0.0
Purchase Of Business,-31871000.0,0.0,0.0,-80809000.0,
Net Intangibles Purchase And Sale,-8515000.0,-5000000.0,0.0,0.0,
Sale Of Intangibles,,313000.0,0.0,0.0,
Purchase Of Intangibles,-8515000.0,-5000000.0,0.0,0.0,
Capital Expenditure Reported,-7256000.0,-4783000.0,-2879000.0,-2113000.0,
Operating Cash Flow,60934000.0,-30323000.0,-89166000.0,-52654000.0,
Cash Flow From Continuing Operating Activities,60934000.0,-30323000.0,-89166000.0,-52654000.0,
Dividend Received Cfo,642000.0,978000.0,1678000.0,343000.0,
Change In Working Capital,-939000.0,-193738000.0,-245216000.0,-184145000.0,
Change In Other Working Capital,65180000.0,5818000.0,-18871000.0,58651000.0,
Change In Other Current Liabilities,28143000.0,-105479000.0,35792000.0,-96534000.0,
Change In Other Current Assets,-36243000.0,13862000.0,-47207000.0,7447000.0,
Change In Payables And Accrued Expense,-24367000.0,18977000.0,-2017000.0,-85313000.0,
Change In Accrued Expense,-7097000.0,-937000.0,2425000.0,5686000.0,
Change In Payable,-17270000.0,19914000.0,-4442000.0,-90999000.0,
Change In Account Payable,-16285000.0,19338000.0,192000.0,-86097000.0,
Change In Tax Payable,-985000.0,576000.0,-4634000.0,-4902000.0,
Change In Income Tax Payable,-985000.0,576000.0,-4634000.0,-4902000.0,
Change In Prepaid Assets,-1168000.0,-3336000.0,-649000.0,-7000.0,
Change In Inventory,-49294000.0,-186389000.0,-208023000.0,-55196000.0,
Change In Receivables,16810000.0,62809000.0,-4241000.0,-13193000.0,
Changes In Account Receivables,16754000.0,61797000.0,-8040000.0,-20880000.0,
Other Non Cash Items,2281000.0,1958000.0,2866000.0,2149000.0,
Stock Based Compensation,1923000.0,2176000.0,2140000.0,1173000.0,
Provisionand Write Offof Assets,,,,,0.0
Asset Impairment Charge,,,229000.0,0.0,
Deferred Tax,-2690000.0,1585000.0,-4106000.0,-2034000.0,
Deferred Income Tax,-2690000.0,1585000.0,-4106000.0,-2034000.0,
Depreciation Amortization Depletion,11397000.0,12525000.0,27300000.0,10789000.0,
Depreciation And Amortization,11397000.0,12525000.0,27300000.0,10789000.0,
Amortization Cash Flow,8594000.0,10343000.0,25668000.0,9342000.0,
Amortization Of Intangibles,8594000.0,10343000.0,25668000.0,9342000.0,
Depreciation,2803000.0,2182000.0,1632000.0,1447000.0,
Operating Gains Losses,-20713000.0,-12576000.0,-6907000.0,-41853000.0,
Earnings Losses From Equity Investments,-20713000.0,-12576000.0,-6907000.0,-41853000.0,
Net Income From Continuing Operations,69033000.0,156769000.0,133079000.0,160924000.0,
