,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Preferred Shares Number,27600.0,27600.0,27600.0,
Ordinary Shares Number,27748965.0,27751950.0,28206566.0,28143493.0
Share Issued,27748965.0,27751950.0,28206566.0,28143493.0
Net Debt,283976000.0,101431000.0,,
Total Debt,412538000.0,189655000.0,134739000.0,142239000.0
Tangible Book Value,356187000.0,324636000.0,309653000.0,262109000.0
Invested Capital,771539000.0,517205000.0,447497000.0,407644000.0
Net Tangible Assets,422701000.0,391150000.0,376167000.0,262109000.0
Common Stock Equity,359001000.0,327550000.0,312758000.0,265405000.0
Preferred Stock Equity,66514000.0,66514000.0,66514000.0,
Total Capitalization,838053000.0,583719000.0,514011000.0,407644000.0
Total Equity Gross Minority Interest,425515000.0,394064000.0,379272000.0,265405000.0
Stockholders Equity,425515000.0,394064000.0,379272000.0,265405000.0
Gains Losses Not Affecting Retained Earnings,-18246000.0,-17942000.0,9006000.0,6579000.0
Retained Earnings,280650000.0,248685000.0,199347000.0,154831000.0
Additional Paid In Capital,96320000.0,96529000.0,104123000.0,103714000.0
Capital Stock,66791000.0,66792000.0,66796000.0,281000.0
Common Stock,277000.0,278000.0,282000.0,281000.0
Preferred Stock,66514000.0,66514000.0,66514000.0,0.0
Total Liabilities Net Minority Interest,4186475000.0,3951598000.0,3098387000.0,2661940000.0
Long Term Debt And Capital Lease Obligation,412538000.0,189655000.0,134739000.0,142239000.0
Long Term Debt,412538000.0,189655000.0,134739000.0,142239000.0
Payables And Accrued Expenses,5282000.0,2831000.0,1409000.0,1615000.0
Payables,5282000.0,2831000.0,1409000.0,1615000.0
Accounts Payable,5282000.0,2831000.0,1409000.0,1615000.0
Total Assets,4611990000.0,4345662000.0,3477659000.0,2927345000.0
Investments And Advances,604104000.0,548613000.0,439362000.0,390629000.0
Available For Sale Securities,,542238000.0,439362000.0,
Goodwill And Other Intangible Assets,2814000.0,2914000.0,3105000.0,3296000.0
Other Intangible Assets,188000.0,288000.0,479000.0,670000.0
Goodwill,2626000.0,2626000.0,2626000.0,2626000.0
Net PPE,48886000.0,48445000.0,49395000.0,50987000.0
Accumulated Depreciation,-8994000.0,-7352000.0,-6279000.0,-3910000.0
Gross PPE,57880000.0,55797000.0,55674000.0,54897000.0
Leases,1951000.0,2380000.0,2684000.0,2538000.0
Construction In Progress,,,,0.0
Machinery Furniture Equipment,6544000.0,6978000.0,7058000.0,6160000.0
Buildings And Improvements,41266000.0,41265000.0,40758000.0,41025000.0
Land And Improvements,8119000.0,5174000.0,5174000.0,5174000.0
Receivables,16697000.0,13479000.0,9186000.0,9172000.0
Accounts Receivable,16697000.0,13479000.0,9186000.0,9172000.0
Other Short Term Investments,604104000.0,548613000.0,439362000.0,390629000.0
Cash And Cash Equivalents,128562000.0,88224000.0,145349000.0,163535000.0
Cash Cash Equivalents And Federal Funds Sold,128562000.0,88224000.0,145349000.0,163535000.0
