,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.179,0.017,0.27,0.044
Normalized EBITDA,145375000.0,102465000.0,102672000.0,120046000.0
Net Income From Continuing Operation Net Minority Interest,81043000.0,56338000.0,52259000.0,77853000.0
Reconciled Depreciation,44121000.0,42728000.0,40647000.0,37290000.0
Reconciled Cost Of Revenue,312462000.0,330723000.0,294967000.0,217658000.0
EBITDA,145375000.0,102465000.0,102672000.0,120046000.0
EBIT,101254000.0,59737000.0,62025000.0,82756000.0
Net Interest Income,26372000.0,5615000.0,-15369000.0,-1726000.0
Interest Expense,3429000.0,3144000.0,15956000.0,2596000.0
Interest Income,29801000.0,8759000.0,587000.0,870000.0
Normalized Income,81043000.0,56338000.0,52259000.0,77853000.0
Net Income From Continuing And Discontinued Operation,81043000.0,56338000.0,52259000.0,77853000.0
Total Expenses,814853000.0,791522000.0,687397000.0,561705000.0
Total Operating Income As Reported,66829000.0,51037000.0,61572000.0,56298000.0
Diluted Average Shares,54625434.0,54932757.0,51919902.0,50963190.0
Basic Average Shares,49818448.0,49926236.0,49869857.0,48950328.0
Diluted EPS,1.53,1.07,1.01,1.53
Basic EPS,1.63,1.13,1.05,1.59
Diluted NI Availto Com Stockholders,81043000.0,56338000.0,52259000.0,77853000.0
Net Income Common Stockholders,81043000.0,56338000.0,52259000.0,77853000.0
Otherunder Preferred Stock Dividend,,,,0.0
Net Income,81043000.0,56338000.0,52259000.0,77853000.0
Minority Interests,703000.0,707000.0,1084000.0,1193000.0
Net Income Including Noncontrolling Interests,80340000.0,55631000.0,51175000.0,76660000.0
Net Income Continuous Operations,80340000.0,55631000.0,51175000.0,76660000.0
Tax Provision,17485000.0,962000.0,-5106000.0,3500000.0
Pretax Income,97825000.0,56593000.0,46069000.0,80160000.0
Other Income Expense,4624000.0,-59000.0,-134000.0,25588000.0
Other Non Operating Income Expenses,4624000.0,-59000.0,-134000.0,25588000.0
Net Non Operating Interest Income Expense,26372000.0,5615000.0,-15369000.0,-1726000.0
Interest Expense Non Operating,3429000.0,3144000.0,15956000.0,2596000.0
Interest Income Non Operating,29801000.0,8759000.0,587000.0,870000.0
Operating Income,66829000.0,51037000.0,61572000.0,56298000.0
Operating Expense,489694000.0,448941000.0,381498000.0,334277000.0
Depreciation Amortization Depletion Income Statement,31424000.0,30870000.0,29715000.0,27520000.0
Depreciation And Amortization In Income Statement,31424000.0,30870000.0,29715000.0,27520000.0
Research And Development,245114000.0,218635000.0,177713000.0,152147000.0
Selling General And Administration,213156000.0,199436000.0,174070000.0,154610000.0
Selling And Marketing Expense,100226000.0,92748000.0,86664000.0,75967000.0
General And Administrative Expense,112930000.0,106688000.0,87406000.0,78643000.0
Other Gand A,112930000.0,106688000.0,87406000.0,78643000.0
Gross Profit,556523000.0,499978000.0,443070000.0,390575000.0
Cost Of Revenue,325159000.0,342581000.0,305899000.0,227428000.0
Total Revenue,881682000.0,842559000.0,748969000.0,618003000.0
Operating Revenue,881682000.0,842559000.0,748969000.0,618003000.0
