,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,37518583.0,34625875.0,31530682.0,29996570.0
Share Issued,37518583.0,34625875.0,31530682.0,29996570.0
Total Debt,7753000.0,3620000.0,3911000.0,4773000.0
Tangible Book Value,7067000.0,28742000.0,47268000.0,-18094000.0
Invested Capital,18465000.0,39247000.0,54003000.0,-10081000.0
Working Capital,12028000.0,37443000.0,64155000.0,726000.0
Net Tangible Assets,7067000.0,28742000.0,47268000.0,-18094000.0
Capital Lease Obligations,4391000.0,1908000.0,2812000.0,2846000.0
Common Stock Equity,15103000.0,37535000.0,52904000.0,-12008000.0
Total Capitalization,16395000.0,37983000.0,53170000.0,-11281000.0
Total Equity Gross Minority Interest,15103000.0,37535000.0,52904000.0,-12008000.0
Stockholders Equity,15103000.0,37535000.0,52904000.0,-12008000.0
Gains Losses Not Affecting Retained Earnings,120000.0,101000.0,-81000.0,-31000.0
Other Equity Adjustments,120000.0,101000.0,-81000.0,-31000.0
Retained Earnings,-103247000.0,-66378000.0,-38991000.0,-15607000.0
Additional Paid In Capital,118193000.0,103778000.0,91945000.0,3612000.0
Capital Stock,37000.0,34000.0,31000.0,18000.0
Common Stock,37000.0,34000.0,31000.0,18000.0
Preferred Stock,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,87698000.0,77981000.0,67539000.0,54744000.0
Total Non Current Liabilities Net Minority Interest,41296000.0,34312000.0,25047000.0,26518000.0
Other Non Current Liabilities,533000.0,,1269000.0,2268000.0
Preferred Securities Outside Stock Equity,,,,5712000.0
Employee Benefits,1354000.0,1022000.0,888000.0,718000.0
Non Current Pension And Other Postretirement Benefit Plans,1354000.0,1022000.0,888000.0,718000.0
Tradeand Other Payables Non Current,525000.0,0.0,,
Non Current Deferred Liabilities,33982000.0,31833000.0,20773000.0,15014000.0
Non Current Deferred Revenue,33982000.0,31833000.0,20773000.0,15014000.0
Long Term Debt And Capital Lease Obligation,4902000.0,1457000.0,2117000.0,2806000.0
Long Term Capital Lease Obligation,3610000.0,1009000.0,1851000.0,2079000.0
Long Term Debt,1292000.0,448000.0,266000.0,727000.0
Current Liabilities,46402000.0,43669000.0,42492000.0,28226000.0
Other Current Liabilities,,,,574000.0
Current Deferred Liabilities,32719000.0,31714000.0,30071000.0,18968000.0
Current Deferred Revenue,32719000.0,31714000.0,30071000.0,18968000.0
Current Debt And Capital Lease Obligation,2851000.0,2163000.0,1794000.0,1967000.0
Current Capital Lease Obligation,781000.0,899000.0,961000.0,767000.0
Current Debt,2070000.0,1264000.0,833000.0,1200000.0
Other Current Borrowings,2070000.0,1264000.0,833000.0,643000.0
Line Of Credit,,,,557000.0
Current Provisions,333000.0,,,574000.0
Payables And Accrued Expenses,10499000.0,9792000.0,10627000.0,7291000.0
Current Accrued Expenses,10316000.0,9220000.0,8905000.0,6175000.0
Payables,183000.0,572000.0,1722000.0,1116000.0
Accounts Payable,183000.0,572000.0,1722000.0,1116000.0
Total Assets,102801000.0,115516000.0,120443000.0,42736000.0
Total Non Current Assets,44371000.0,34404000.0,13796000.0,13784000.0
Other Non Current Assets,1768000.0,1593000.0,1915000.0,1670000.0
Non Current Prepaid Assets,149000.0,118000.0,190000.0,102000.0
Non Current Accounts Receivable,4082000.0,2076000.0,852000.0,808000.0
Investments And Advances,20302000.0,16324000.0,0.0,
Other Investments,11802000.0,4427000.0,0.0,
Long Term Equity Investment,8500000.0,11897000.0,0.0,
Goodwill And Other Intangible Assets,8036000.0,8793000.0,5636000.0,6086000.0
Other Intangible Assets,3858000.0,4575000.0,2959000.0,3409000.0
Goodwill,4178000.0,4218000.0,2677000.0,2677000.0
Net PPE,10034000.0,5500000.0,5203000.0,5118000.0
Accumulated Depreciation,-3262000.0,-3497000.0,-2236000.0,-1229000.0
Gross PPE,13296000.0,8997000.0,7439000.0,6347000.0
Leases,535000.0,299000.0,295000.0,100000.0
Construction In Progress,35000.0,282000.0,0.0,
Other Properties,4289000.0,1883000.0,2765000.0,2760000.0
Machinery Furniture Equipment,8437000.0,6533000.0,4379000.0,3487000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,58430000.0,81112000.0,106647000.0,28952000.0
Other Current Assets,435000.0,336000.0,736000.0,547000.0
Prepaid Assets,4197000.0,4699000.0,2751000.0,1237000.0
Receivables,12625000.0,7926000.0,17335000.0,15424000.0
Receivables Adjustments Allowances,-93000.0,-250000.0,-310000.0,-389000.0
Other Receivables,1347000.0,1431000.0,1143000.0,1363000.0
Taxes Receivable,,0.0,2828000.0,523000.0
Accrued Interest Receivable,310000.0,114000.0,,
Accounts Receivable,11061000.0,6631000.0,13674000.0,13927000.0
Allowance For Doubtful Accounts Receivable,,-250000.0,-310000.0,-389000.0
Gross Accounts Receivable,11061000.0,6631000.0,13674000.0,13927000.0
Cash Cash Equivalents And Short Term Investments,41173000.0,68151000.0,85825000.0,11744000.0
Other Short Term Investments,27477000.0,30728000.0,0.0,
Cash And Cash Equivalents,13696000.0,37423000.0,85825000.0,11744000.0
Cash Financial,,,85825000.0,11744000.0
