,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,12810000.0,-1959000.0,-17965000.0,6339000.0,
Repurchase Of Capital Stock,0.0,-2151000.0,0.0,0.0,
Repayment Of Debt,-954000.0,-1270000.0,-606000.0,-15744000.0,
Issuance Of Debt,0.0,25000000.0,738000.0,14550000.0,
Issuance Of Capital Stock,,0.0,0.0,55008000.0,17879000.0
Capital Expenditure,-14935000.0,-16151000.0,-9260000.0,-1838000.0,
Interest Paid Supplemental Data,3656000.0,2641000.0,755000.0,1055000.0,
Income Tax Paid Supplemental Data,223000.0,61000.0,94000.0,81000.0,
End Cash Position,58920000.0,50927000.0,68125000.0,88136000.0,
Beginning Cash Position,50927000.0,68125000.0,88136000.0,31713000.0,
Effect Of Exchange Rate Changes,-58000.0,0.0,0.0,,
Changes In Cash,8051000.0,-17198000.0,-20011000.0,56423000.0,
Financing Cash Flow,-1058000.0,20475000.0,920000.0,50074000.0,
Cash Flow From Continuing Financing Activities,-1058000.0,20475000.0,920000.0,50074000.0,
Net Other Financing Charges,-219000.0,-1104000.0,-107000.0,-3818000.0,
Proceeds From Stock Option Exercised,115000.0,0.0,895000.0,78000.0,
Net Preferred Stock Issuance,0.0,-2151000.0,0.0,0.0,
Preferred Stock Payments,0.0,-2151000.0,0.0,0.0,
Net Common Stock Issuance,,0.0,0.0,55008000.0,17879000.0
Common Stock Payments,,,,0.0,0.0
Common Stock Issuance,,0.0,0.0,55008000.0,17879000.0
Net Issuance Payments Of Debt,-954000.0,23730000.0,132000.0,-1194000.0,
Net Short Term Debt Issuance,,,0.0,0.0,-10000000.0
Net Long Term Debt Issuance,-954000.0,23730000.0,132000.0,-1194000.0,
Long Term Debt Payments,-954000.0,-1270000.0,-606000.0,-15744000.0,
Long Term Debt Issuance,0.0,25000000.0,738000.0,14550000.0,
Investing Cash Flow,-18636000.0,-51865000.0,-12226000.0,-1828000.0,
Cash Flow From Continuing Investing Activities,-18636000.0,-51865000.0,-12226000.0,-1828000.0,
Net Business Purchase And Sale,-3701000.0,-35714000.0,-2966000.0,0.0,
Purchase Of Business,-3701000.0,-35714000.0,-2966000.0,0.0,
Net PPE Purchase And Sale,,0.0,-9260000.0,10000.0,-2494000.0
Sale Of PPE,,0.0,0.0,10000.0,44000.0
Purchase Of PPE,,,-9260000.0,-1838000.0,-2538000.0
Capital Expenditure Reported,-14935000.0,-16151000.0,-9260000.0,-1838000.0,
Operating Cash Flow,27745000.0,14192000.0,-8705000.0,8177000.0,
Cash Flow From Continuing Operating Activities,27745000.0,14192000.0,-8705000.0,8177000.0,
Change In Working Capital,-7825000.0,-6456000.0,-22483000.0,-3644000.0,
Change In Other Working Capital,7000.0,-226000.0,130000.0,65000.0,
Change In Other Current Liabilities,-651000.0,-133000.0,-907000.0,-1014000.0,
Change In Payables And Accrued Expense,21131000.0,-458000.0,12153000.0,7013000.0,
Change In Prepaid Assets,-4035000.0,-180000.0,-4262000.0,-847000.0,
Change In Inventory,-9447000.0,-10387000.0,-14064000.0,3142000.0,
Change In Receivables,-14830000.0,4928000.0,-15533000.0,-12003000.0,
Changes In Account Receivables,-18542000.0,4960000.0,-13649000.0,-10126000.0,
Other Non Cash Items,1370000.0,128000.0,148000.0,3839000.0,
Excess Tax Benefit From Stock Based Compensation,,,,,0.0
Stock Based Compensation,5109000.0,4737000.0,6248000.0,9075000.0,
Provisionand Write Offof Assets,4101000.0,6095000.0,3074000.0,1929000.0,
Asset Impairment Charge,601000.0,364000.0,0.0,3236000.0,
Deferred Tax,192000.0,-116000.0,686000.0,,70000.0
Deferred Income Tax,192000.0,-116000.0,686000.0,,70000.0
Depreciation Amortization Depletion,12204000.0,8807000.0,5325000.0,5512000.0,
Depreciation And Amortization,12204000.0,8807000.0,5325000.0,5512000.0,
Depreciation,,8807000.0,5325000.0,5512000.0,7017000.0
Operating Gains Losses,,,,-3065000.0,335000.0
Gain Loss On Sale Of PPE,,,,,335000.0
Net Income From Continuing Operations,11993000.0,633000.0,-1703000.0,-8705000.0,
