,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,-48368000.0,-22910000.0,-14208000.0,-5754000.0,
Repurchase Of Capital Stock,,,0.0,0.0,-238000.0
Repayment Of Debt,-73753000.0,-61556000.0,-71825000.0,-72692000.0,
Issuance Of Debt,36934000.0,79252000.0,57155000.0,47793000.0,
Capital Expenditure,-17871000.0,-16656000.0,-20731000.0,-22258000.0,
Interest Paid Supplemental Data,3848000.0,4433000.0,3192000.0,3940000.0,
Income Tax Paid Supplemental Data,890000.0,0.0,3430000.0,11770000.0,
End Cash Position,3398000.0,3692000.0,865000.0,886000.0,
Beginning Cash Position,3692000.0,865000.0,886000.0,19687000.0,
Changes In Cash,-294000.0,2827000.0,-21000.0,-18801000.0,
Financing Cash Flow,-37975000.0,13204000.0,-29012000.0,-32037000.0,
Cash Flow From Continuing Financing Activities,-37975000.0,13204000.0,-29012000.0,-32037000.0,
Net Other Financing Charges,368000.0,441000.0,294000.0,,271000.0
Proceeds From Stock Option Exercised,,0.0,465000.0,0.0,0.0
Cash Dividends Paid,-1524000.0,-4933000.0,-15101000.0,-7138000.0,
Common Stock Dividend Paid,,,,,-2466000.0
Net Common Stock Issuance,,,0.0,0.0,-238000.0
Common Stock Payments,,,0.0,0.0,-238000.0
Net Issuance Payments Of Debt,-36819000.0,17696000.0,-14670000.0,-24899000.0,
Net Short Term Debt Issuance,,,4928000.0,-2942000.0,2942000.0
Short Term Debt Payments,,,-52227000.0,-50735000.0,-114581000.0
Short Term Debt Issuance,,,57155000.0,47793000.0,117523000.0
Net Long Term Debt Issuance,-36819000.0,17696000.0,-14670000.0,-24899000.0,
Long Term Debt Payments,-73753000.0,-61556000.0,-71825000.0,-72692000.0,
Long Term Debt Issuance,36934000.0,79252000.0,57155000.0,47793000.0,
Investing Cash Flow,68178000.0,-4123000.0,22468000.0,-3268000.0,
Cash Flow From Continuing Investing Activities,68178000.0,-4123000.0,22468000.0,-3268000.0,
Net Other Investing Changes,-395000.0,412000.0,176000.0,251000.0,
Net Investment Properties Purchase And Sale,,,,37266000.0,31541000.0
Sale Of Investment Properties,,,,37266000.0,31541000.0
Net Business Purchase And Sale,0.0,-77000.0,-136000.0,-18527000.0,
Purchase Of Business,0.0,-77000.0,-136000.0,-18527000.0,
Net Intangibles Purchase And Sale,,,0.0,-453000.0,0.0
Purchase Of Intangibles,,,0.0,-453000.0,0.0
Net PPE Purchase And Sale,68573000.0,-4458000.0,22428000.0,15008000.0,
Sale Of PPE,86444000.0,12198000.0,43159000.0,37266000.0,
Purchase Of PPE,-17871000.0,-16656000.0,-20731000.0,-22258000.0,
Capital Expenditure Reported,,,,-18527000.0,-2920000.0
Operating Cash Flow,-30497000.0,-6254000.0,6523000.0,16504000.0,
Cash Flow From Continuing Operating Activities,-30497000.0,-6254000.0,6523000.0,16504000.0,
Change In Working Capital,-30842000.0,-25025000.0,-3491000.0,-3419000.0,
Change In Other Working Capital,,,,,666000.0
Change In Other Current Liabilities,-416000.0,-499000.0,324000.0,-576000.0,
Change In Other Current Assets,-142000.0,235000.0,-450000.0,575000.0,
Change In Payables And Accrued Expense,-3369000.0,2420000.0,-5111000.0,3429000.0,
Change In Payable,,,-5111000.0,3429000.0,-7066000.0
Change In Account Payable,,,-5111000.0,3429000.0,-1530000.0
Change In Tax Payable,,,0.0,0.0,-5536000.0
Change In Income Tax Payable,,,0.0,0.0,-5536000.0
Change In Prepaid Assets,160000.0,-294000.0,-271000.0,-115000.0,
Change In Inventory,-26258000.0,-26415000.0,-5881000.0,-2522000.0,
Change In Receivables,-817000.0,-472000.0,7898000.0,-4210000.0,
Changes In Account Receivables,-59000.0,-388000.0,5781000.0,-1758000.0,
Other Non Cash Items,48367000.0,1755000.0,7091000.0,62000.0,
Stock Based Compensation,719000.0,935000.0,1235000.0,1230000.0,
Asset Impairment Charge,,0.0,16300000.0,0.0,685000.0
Deferred Tax,4463000.0,821000.0,-3876000.0,2249000.0,
Deferred Income Tax,4463000.0,821000.0,-3876000.0,2249000.0,
Depreciation Amortization Depletion,15010000.0,15487000.0,15229000.0,15122000.0,
Operating Gains Losses,-74569000.0,-1885000.0,-37851000.0,-33560000.0,
Pension And Employee Benefit Expense,,,0.0,0.0,-5226000.0
Gain Loss On Investment Securities,,,,-35898000.0,-30424000.0
Gain Loss On Sale Of PPE,-74569000.0,-1885000.0,-37851000.0,-33560000.0,
Net Income From Continuing Operations,6355000.0,1658000.0,11886000.0,34820000.0,
