,2024-03-31,2023-12-31,2023-03-31,2022-12-31,2022-03-31
Free Cash Flow,4990000.0,-694213.0,6020000.0,-1095955.0,
Repurchase Of Capital Stock,,-153196305.0,,0.0,
Repayment Of Debt,-5844000.0,0.0,-3659000.0,-242801.0,
Issuance Of Debt,,1996500.0,0.0,0.0,2728000.0
Issuance Of Capital Stock,,0.0,,202000000.0,
Capital Expenditure,-202000.0,,-163000.0,,-969000.0
Interest Paid Supplemental Data,665000.0,,779000.0,,372000.0
Income Tax Paid Supplemental Data,0.0,,234000.0,,31000.0
End Cash Position,3225000.0,12355.0,5975000.0,191103.0,
Beginning Cash Position,3175000.0,191103.0,3687000.0,65373.0,
Effect Of Exchange Rate Changes,5000.0,,-73000.0,,-110000.0
Changes In Cash,45000.0,-178748.0,2361000.0,125730.0,
Financing Cash Flow,-4945000.0,-151199805.0,-3659000.0,205241685.0,
Cash Flow From Continuing Financing Activities,-4945000.0,-151199805.0,-3659000.0,205241685.0,
Net Other Financing Charges,899000.0,,,-2985514.0,
Proceeds From Stock Option Exercised,,0.0,,6470000.0,
Net Common Stock Issuance,,-153196305.0,,202000000.0,
Common Stock Payments,,-153196305.0,,0.0,
Common Stock Issuance,,0.0,,202000000.0,
Net Issuance Payments Of Debt,-5844000.0,1996500.0,-3659000.0,-242801.0,
Net Short Term Debt Issuance,,1996500.0,-2723000.0,0.0,2045000.0
Short Term Debt Payments,,-153196305.0,-2723000.0,0.0,-683000.0
Short Term Debt Issuance,,1996500.0,0.0,0.0,2728000.0
Net Long Term Debt Issuance,-5844000.0,0.0,-936000.0,-242801.0,
Long Term Debt Payments,-5844000.0,0.0,-936000.0,-242801.0,
Investing Cash Flow,-202000.0,151715270.0,-163000.0,-204020000.0,
Cash Flow From Continuing Investing Activities,-202000.0,151715270.0,-163000.0,-204020000.0,
Net Other Investing Changes,,151715270.0,,-204020000.0,
Net PPE Purchase And Sale,-202000.0,,-83000.0,,-742000.0
Purchase Of PPE,-202000.0,,-83000.0,,-742000.0
Capital Expenditure Reported,,,-80000.0,,-227000.0
Operating Cash Flow,5192000.0,-694213.0,6183000.0,-1095955.0,
Cash Flow From Continuing Operating Activities,5192000.0,-694213.0,6183000.0,-1095955.0,
Change In Working Capital,9759000.0,2833783.0,9126000.0,92614.0,
Change In Other Working Capital,3697000.0,,6557000.0,,4172000.0
Change In Other Current Liabilities,-649000.0,,-1253000.0,,-961000.0
Change In Other Current Assets,-229000.0,,-2325000.0,,1402000.0
Change In Payables And Accrued Expense,7328000.0,2549186.0,6283000.0,377211.0,
Change In Accrued Expense,1071000.0,,4130000.0,,-1347000.0
Change In Payable,6257000.0,2549186.0,2153000.0,377211.0,
Change In Account Payable,2920000.0,2493524.0,345000.0,377211.0,
Change In Prepaid Assets,,284597.0,,-284597.0,
Change In Inventory,-3259000.0,,244000.0,,3189000.0
Change In Receivables,2871000.0,,-380000.0,,1180000.0
Changes In Account Receivables,1853000.0,,-483000.0,,3462000.0
Other Non Cash Items,5132000.0,,1785000.0,516746.0,2027000.0
Provisionand Write Offof Assets,-399000.0,,-961000.0,,1766000.0
Deferred Tax,-304000.0,,70000.0,,55000.0
Deferred Income Tax,-304000.0,,70000.0,,55000.0
Depreciation Amortization Depletion,302000.0,,203000.0,,1385000.0
Depreciation And Amortization,302000.0,,203000.0,,1385000.0
Amortization Cash Flow,,,46000.0,,48000.0
Amortization Of Intangibles,,,46000.0,,48000.0
Depreciation,302000.0,,157000.0,,1337000.0
Operating Gains Losses,-855000.0,-4168192.0,-1679000.0,-8309470.0,
Pension And Employee Benefit Expense,-605000.0,,-1009000.0,,-808000.0
Gain Loss On Investment Securities,-626000.0,-3803406.0,,-8051030.0,
Net Foreign Currency Exchange Gain Loss,376000.0,,-667000.0,,292000.0
Gain Loss On Sale Of PPE,,,-3000.0,,311000.0
Net Income From Continuing Operations,-8443000.0,640196.0,-2361000.0,6604155.0,
