,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,465791424.0,-883655520.0,-352464420.0,-95539643.0
Tax Rate For Calcs,0.226,0.33,0.217,0.289
Normalized EBITDA,738765000.0,3054701000.0,1654021000.0,400383000.0
Total Unusual Items,2061024000.0,-2677744000.0,-1624260000.0,-330587000.0
Total Unusual Items Excluding Goodwill,2061024000.0,-2677744000.0,-1624260000.0,-330587000.0
Net Income From Continuing Operation Net Minority Interest,1720716000.0,-142077000.0,-498643000.0,-483775000.0
Reconciled Depreciation,433586000.0,461215000.0,515118000.0,501821000.0
Reconciled Cost Of Revenue,976723000.0,1127881000.0,1032836000.0,953009000.0
EBITDA,2799789000.0,376957000.0,29761000.0,69796000.0
EBIT,2366203000.0,-84258000.0,-485357000.0,-432025000.0
Net Interest Income,-143278000.0,-127689000.0,-151156000.0,-170806000.0
Interest Expense,143278000.0,127689000.0,151156000.0,170806000.0
Normalized Income,125483424.0,1652011480.0,773152580.0,-248727643.0
Net Income From Continuing And Discontinued Operation,1720716000.0,-142077000.0,-498643000.0,-483775000.0
Total Expenses,1192109000.0,1321641000.0,1234874000.0,1162850000.0
Diluted Average Shares,192013989.0,189507682.0,215971381.0,199084362.0
Basic Average Shares,162490245.0,189507682.0,215971381.0,199084362.0
Diluted EPS,9.12,-0.75,-2.31,-2.43
Basic EPS,10.74,-0.75,-2.31,-2.43
Diluted NI Availto Com Stockholders,1726474000.0,-142077000.0,-498643000.0,-483775000.0
Average Dilution Earnings,5758000.0,0.0,0.0,
Net Income Common Stockholders,1720716000.0,-142077000.0,-498643000.0,-483775000.0
Net Income,1720716000.0,-142077000.0,-498643000.0,-483775000.0
Minority Interests,,0.0,0.0,-55031000.0
Net Income Including Noncontrolling Interests,1720716000.0,-142077000.0,-498643000.0,-428744000.0
Net Income Continuous Operations,1720716000.0,-142077000.0,-498643000.0,-428744000.0
Tax Provision,502209000.0,-69870000.0,-137870000.0,-174087000.0
Pretax Income,2222925000.0,-211947000.0,-636513000.0,-602831000.0
Other Income Expense,2052016000.0,-2687603000.0,-1640008000.0,-354171000.0
Other Non Operating Income Expenses,-9008000.0,-9859000.0,-15748000.0,-23584000.0
Special Income Charges,132372000.0,-13969000.0,8473000.0,-503569000.0
Gain On Sale Of Ppe,132372000.0,8984000.0,42210000.0,21224000.0
Other Special Charges,,22953000.0,33737000.0,-10101000.0
Impairment Of Capital Assets,,0.0,0.0,534894000.0
Earnings From Equity Interest,,,,0.0
Gain On Sale Of Security,1928652000.0,-2663775000.0,-1632733000.0,172982000.0
Net Non Operating Interest Income Expense,-143278000.0,-127689000.0,-151156000.0,-170806000.0
Interest Expense Non Operating,143278000.0,127689000.0,151156000.0,170806000.0
Operating Income,314187000.0,2603345000.0,1154651000.0,-77854000.0
Operating Expense,215386000.0,193760000.0,202038000.0,209841000.0
Other Operating Expenses,90042000.0,72063000.0,89281000.0,100466000.0
Selling General And Administration,125344000.0,121697000.0,112757000.0,109375000.0
General And Administrative Expense,,121697000.0,112757000.0,109375000.0
Other Gand A,,121697000.0,112757000.0,109375000.0
Gross Profit,529573000.0,2797105000.0,1356689000.0,131987000.0
Cost Of Revenue,976723000.0,1127881000.0,1032836000.0,953009000.0
Total Revenue,1506296000.0,3924986000.0,2389525000.0,1084996000.0
Operating Revenue,1376436000.0,3837664000.0,2283642000.0,1002537000.0
