,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-21900.0,-92600.0,500.0,-49800.0
Tax Rate For Calcs,0.001,0.002,0.005,0.006
Normalized EBITDA,-194500000.0,-454000000.0,-428600000.0,-211800000.0
Total Unusual Items,-21900000.0,-46300000.0,100000.0,-8300000.0
Total Unusual Items Excluding Goodwill,-21900000.0,-46300000.0,100000.0,-8300000.0
Net Income From Continuing Operation Net Minority Interest,-321300000.0,-601500000.0,-494100000.0,-270200000.0
Reconciled Depreciation,90000000.0,86300000.0,64400000.0,51200000.0
Reconciled Cost Of Revenue,4007000000.0,4936100000.0,5310500000.0,3056900000.0
EBITDA,-216400000.0,-500300000.0,-428500000.0,-220100000.0
EBIT,-306400000.0,-586600000.0,-492900000.0,-271300000.0
Net Interest Income,-10800000.0,-3600000.0,-2400000.0,-600000.0
Interest Expense,10800000.0,3600000.0,2400000.0,600000.0
Normalized Income,-299421900.0,-555292600.0,-494199500.0,-261949800.0
Net Income From Continuing And Discontinued Operation,-321300000.0,-601500000.0,-494100000.0,-270200000.0
Total Expenses,5169500000.0,6558300000.0,6914000000.0,3983800000.0
Total Operating Income As Reported,-314900000.0,-589400000.0,-493000000.0,-273300000.0
Diluted Average Shares,466522935.0,428169180.0,326336128.0,397925950.0
Basic Average Shares,466522935.0,428169180.0,326336128.0,397925950.0
Diluted EPS,-0.69,-1.4,-1.51,-0.679021
Basic EPS,-0.69,-1.4,-1.51,-0.679021
Diluted NI Availto Com Stockholders,-321300000.0,-601500000.0,-494100000.0,-270200000.0
Net Income Common Stockholders,-321300000.0,-601500000.0,-494100000.0,-270200000.0
Net Income,-321300000.0,-601500000.0,-494100000.0,-270200000.0
Minority Interests,-1200000.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,-320100000.0,-601500000.0,-494100000.0,-270200000.0
Net Income Continuous Operations,-320100000.0,-601500000.0,-494100000.0,-270200000.0
Earnings From Equity Interest Net Of Tax,-3300000.0,-12200000.0,-1300000.0,0.0
Tax Provision,-400000.0,-900000.0,-2500000.0,-1700000.0
Pretax Income,-317200000.0,-590200000.0,-495300000.0,-271900000.0
Other Income Expense,-21900000.0,-46300000.0,100000.0,-8300000.0
Special Income Charges,-30400000.0,-49100000.0,0.0,-10300000.0
Restructuring And Mergern Acquisition,30400000.0,49100000.0,0.0,10300000.0
Gain On Sale Of Security,8500000.0,2800000.0,100000.0,2000000.0
Net Non Operating Interest Income Expense,-10800000.0,-3600000.0,-2400000.0,-600000.0
Interest Expense Non Operating,10800000.0,3600000.0,2400000.0,600000.0
Operating Income,-284500000.0,-540300000.0,-493000000.0,-263000000.0
Operating Expense,1162500000.0,1622200000.0,1603500000.0,926900000.0
Other Operating Expenses,326900000.0,392400000.0,374900000.0,222200000.0
Depreciation Amortization Depletion Income Statement,90000000.0,86300000.0,64400000.0,51200000.0
Depreciation And Amortization In Income Statement,90000000.0,86300000.0,64400000.0,51200000.0
Research And Development,184500000.0,360300000.0,365300000.0,145600000.0
Selling General And Administration,561100000.0,783200000.0,798900000.0,507900000.0
Selling And Marketing Expense,435400000.0,575100000.0,510400000.0,402100000.0
General And Administrative Expense,125700000.0,208100000.0,288500000.0,105800000.0
Other Gand A,125700000.0,208100000.0,288500000.0,105800000.0
Gross Profit,878000000.0,1081900000.0,1110500000.0,663900000.0
Cost Of Revenue,4007000000.0,4936100000.0,5310500000.0,3056900000.0
Total Revenue,4885000000.0,6018000000.0,6421000000.0,3720800000.0
Operating Revenue,4885000000.0,6018000000.0,6421000000.0,3720800000.0
