,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-117765050.0
Tax Rate For Calcs,0.21,0.238,0.27,0.13
Normalized EBITDA,151530000.0,152290000.0,150144000.0,120608000.0
Total Unusual Items,,0.0,0.0,-905885000.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,-905885000.0
Net Income From Continuing Operation Net Minority Interest,118442000.0,17206000.0,10791000.0,-817120000.0
Reconciled Depreciation,101000000.0,94394000.0,101932000.0,113276000.0
Reconciled Cost Of Revenue,122205000.0,114959000.0,114200000.0,101536000.0
EBITDA,151530000.0,152290000.0,150144000.0,-785277000.0
EBIT,50530000.0,57896000.0,48212000.0,-898553000.0
Net Interest Income,-32425000.0,-35320000.0,-38729000.0,-37856000.0
Interest Expense,32425000.0,35320000.0,38729000.0,37856000.0
Normalized Income,118442000.0,17206000.0,10791000.0,-29000050.0
Net Income From Continuing And Discontinued Operation,118442000.0,17206000.0,10791000.0,-817120000.0
Total Expenses,635067000.0,587840000.0,575345000.0,517975000.0
Total Operating Income As Reported,54116000.0,66036000.0,48338000.0,-887327000.0
Diluted Average Shares,68227000.0,69649000.0,71337000.0,67241000.0
Basic Average Shares,66742000.0,68215000.0,68727000.0,67241000.0
Diluted EPS,1.74,0.25,0.11,-12.15
Basic EPS,1.77,0.25,0.11,-12.15
Diluted NI Availto Com Stockholders,118442000.0,17206000.0,10791000.0,-817120000.0
Net Income Common Stockholders,118442000.0,17206000.0,10791000.0,-817120000.0
Net Income,118442000.0,17206000.0,10791000.0,-817120000.0
Net Income Including Noncontrolling Interests,118442000.0,17206000.0,10791000.0,-817120000.0
Net Income Continuous Operations,118442000.0,17206000.0,10791000.0,-817120000.0
Tax Provision,-100337000.0,5370000.0,-1308000.0,-119289000.0
Pretax Income,18105000.0,22576000.0,9483000.0,-936409000.0
Other Income Expense,-3586000.0,-8140000.0,-126000.0,-928081000.0
Other Non Operating Income Expenses,-3586000.0,-8140000.0,-126000.0,-11226000.0
Special Income Charges,,0.0,0.0,-905885000.0
Impairment Of Capital Assets,,0.0,0.0,905885000.0
Earnings From Equity Interest,,0.0,0.0,-10970000.0
Net Non Operating Interest Income Expense,-32425000.0,-35320000.0,-38729000.0,-37856000.0
Interest Expense Non Operating,32425000.0,35320000.0,38729000.0,37856000.0
Operating Income,54116000.0,66036000.0,48338000.0,29528000.0
Operating Expense,512862000.0,472881000.0,461145000.0,416439000.0
Depreciation Amortization Depletion Income Statement,101000000.0,94394000.0,101932000.0,113276000.0
Depreciation And Amortization In Income Statement,101000000.0,94394000.0,101932000.0,113276000.0
Research And Development,99584000.0,89015000.0,77316000.0,
Selling General And Administration,312278000.0,289472000.0,281897000.0,303163000.0
Selling And Marketing Expense,235471000.0,221879000.0,208335000.0,183448000.0
General And Administrative Expense,76807000.0,67593000.0,73562000.0,119715000.0
Other Gand A,76807000.0,67593000.0,73562000.0,119715000.0
Gross Profit,566978000.0,538917000.0,509483000.0,445967000.0
Cost Of Revenue,122205000.0,114959000.0,114200000.0,101536000.0
Total Revenue,689183000.0,653876000.0,623683000.0,547503000.0
Operating Revenue,677565000.0,637779000.0,615008000.0,536194000.0
