,2024-11-30,2023-11-30,2022-11-30,2021-11-30,2020-11-30
Ordinary Shares Number,20538137.0,20538137.0,20538137.0,20112964.0,
Share Issued,20538137.0,20538137.0,20538137.0,20112964.0,
Net Debt,276300000.0,276300000.0,276300000.0,276300000.0,
Total Debt,276300000.0,276300000.0,276300000.0,276300000.0,
Tangible Book Value,459224469.0,404558801.0,428447593.0,539670174.0,
Invested Capital,735524469.0,680858801.0,704747593.0,815970174.0,
Net Tangible Assets,459224469.0,404558801.0,428447593.0,539670174.0,
Common Stock Equity,459224469.0,404558801.0,428447593.0,539670174.0,
Total Capitalization,735524469.0,680858801.0,704747593.0,815970174.0,
Total Equity Gross Minority Interest,459224469.0,404558801.0,428447593.0,539670174.0,
Stockholders Equity,459224469.0,404558801.0,428447593.0,539670174.0,
Retained Earnings,-35285585.0,-90053081.0,-66133724.0,55924498.0,
Additional Paid In Capital,494304673.0,494406501.0,494375936.0,483544546.0,
Capital Stock,205381.0,205381.0,205381.0,201130.0,
Common Stock,205381.0,205381.0,205381.0,201130.0,
Total Liabilities Net Minority Interest,280155410.0,278313935.0,277904106.0,277173832.0,
Long Term Debt And Capital Lease Obligation,276300000.0,276300000.0,276300000.0,276300000.0,
Payables,3832563.0,1987865.0,1574878.0,853017.0,
Other Payable,411572.0,435471.0,448760.0,509283.0,
Accounts Payable,3420991.0,1552394.0,1126118.0,343734.0,
Total Assets,739379879.0,682872736.0,706351699.0,816844006.0,
Investments And Advances,732195958.0,675708045.0,698585640.0,801093773.0,
Investmentin Financial Assets,732195958.0,675708045.0,698585640.0,801093773.0,
Available For Sale Securities,,55534734.0,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,732195958.0,620173311.0,698585640.0,801093773.0,
Long Term Equity Investment,,,,,754648104.0
Prepaid Assets,63442.0,256419.0,255602.0,265870.0,
Receivables,7120479.0,6908272.0,7510457.0,15484363.0,
