,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,24627150.0,17385034.0,882213.0,783586.0
Ordinary Shares Number,116116895.0,122186238.0,136938758.0,136318557.0
Share Issued,140744045.0,139571272.0,137820971.0,137102143.0
Net Debt,779581000.0,763950000.0,740950000.0,1286992000.0
Total Debt,900193000.0,913534000.0,926712000.0,1429650000.0
Tangible Book Value,184444000.0,174134000.0,188981000.0,748115000.0
Invested Capital,1573410000.0,1582099000.0,1622576000.0,2677495000.0
Working Capital,126906000.0,138301000.0,146588000.0,226802000.0
Net Tangible Assets,184444000.0,174134000.0,188981000.0,748115000.0
Capital Lease Obligations,32247000.0,38664000.0,44873000.0,29281000.0
Common Stock Equity,705464000.0,707229000.0,740737000.0,1277126000.0
Total Capitalization,1564410000.0,1573099000.0,1613576000.0,2677495000.0
Total Equity Gross Minority Interest,705464000.0,707229000.0,740737000.0,1277179000.0
Minority Interest,,,0.0,53000.0
Stockholders Equity,705464000.0,707229000.0,740737000.0,1277126000.0
Gains Losses Not Affecting Retained Earnings,-958000.0,5992000.0,-5792000.0,-15265000.0
Other Equity Adjustments,-958000.0,5992000.0,-5792000.0,-15265000.0
Treasury Stock,226710000.0,149624000.0,12551000.0,11081000.0
Retained Earnings,-170856000.0,-242010000.0,-315707000.0,-175758000.0
Additional Paid In Capital,1102581000.0,1091475000.0,1073409000.0,1477859000.0
Capital Stock,1407000.0,1396000.0,1378000.0,1371000.0
Common Stock,1407000.0,1396000.0,1378000.0,1371000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,1132287000.0,1177324000.0,1190482000.0,1921169000.0
Total Non Current Liabilities Net Minority Interest,1013206000.0,1047921000.0,1045401000.0,1719304000.0
Other Non Current Liabilities,71000.0,1249000.0,611000.0,2874000.0
Liabilities Heldfor Sale Non Current,,,0.0,155354000.0
Derivative Product Liabilities,2496000.0,2071000.0,0.0,32512000.0
Employee Benefits,5394000.0,6678000.0,4158000.0,12176000.0
Non Current Pension And Other Postretirement Benefit Plans,5394000.0,6678000.0,4158000.0,12176000.0
Non Current Deferred Liabilities,125314000.0,144399000.0,134407000.0,126210000.0
Non Current Deferred Revenue,,,,13388000.0
Non Current Deferred Taxes Liabilities,125314000.0,144399000.0,134407000.0,126210000.0
Long Term Debt And Capital Lease Obligation,879931000.0,893524000.0,906225000.0,1422690000.0
Long Term Capital Lease Obligation,20985000.0,27654000.0,33386000.0,22321000.0
Long Term Debt,858946000.0,865870000.0,872839000.0,1400369000.0
Long Term Provisions,,8215000.0,7658000.0,5288000.0
Current Liabilities,119081000.0,129403000.0,145081000.0,201865000.0
Other Current Liabilities,,,1288000.0,110491000.0
Current Debt And Capital Lease Obligation,20262000.0,20010000.0,20487000.0,6960000.0
Current Capital Lease Obligation,11262000.0,11010000.0,11487000.0,6960000.0
Current Debt,9000000.0,9000000.0,9000000.0,
Other Current Borrowings,9000000.0,9000000.0,9000000.0,
Pensionand Other Post Retirement Benefit Plans Current,16594000.0,30890000.0,30079000.0,20395000.0
Current Provisions,,,,4309000.0
Payables And Accrued Expenses,82225000.0,78503000.0,94515000.0,64019000.0
Current Accrued Expenses,30024000.0,27887000.0,22073000.0,19778000.0
Interest Payable,11976000.0,10493000.0,5650000.0,11383000.0
Payables,52201000.0,50616000.0,72442000.0,44241000.0
Dividends Payable,641000.0,4062000.0,8574000.0,834000.0
Total Tax Payable,11365000.0,6535000.0,12008000.0,5276000.0
Income Tax Payable,7708000.0,4412000.0,9864000.0,2897000.0
Accounts Payable,40195000.0,40019000.0,51860000.0,38131000.0
Total Assets,1837751000.0,1884553000.0,1931219000.0,3198348000.0
Total Non Current Assets,1591764000.0,1616849000.0,1639550000.0,2769681000.0
Other Non Current Assets,29361000.0,34587000.0,15374000.0,1161889000.0
Investments And Advances,440198000.0,436013000.0,446074000.0,458128000.0
Long Term Equity Investment,440198000.0,436013000.0,446074000.0,458128000.0
Investmentsin Associatesat Cost,,436013000.0,446074000.0,458128000.0
Goodwill And Other Intangible Assets,521020000.0,533095000.0,551756000.0,529011000.0
Other Intangible Assets,116550000.0,129932000.0,145617000.0,137446000.0
Goodwill,404470000.0,403163000.0,406139000.0,391565000.0
Net PPE,601185000.0,613154000.0,626346000.0,620653000.0
Accumulated Depreciation,-467298000.0,-401424000.0,-339054000.0,-276899000.0
Gross PPE,1068483000.0,1014578000.0,965400000.0,897552000.0
Construction In Progress,42000000.0,56448000.0,45952000.0,42447000.0
Other Properties,24281000.0,28265000.0,30115000.0,28943000.0
Machinery Furniture Equipment,820509000.0,751145000.0,714435000.0,656502000.0
Buildings And Improvements,84860000.0,82061000.0,77851000.0,76010000.0
Land And Improvements,96833000.0,96659000.0,97047000.0,93650000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,245987000.0,267704000.0,291669000.0,428667000.0
Other Current Assets,17774000.0,19154000.0,16165000.0,11468000.0
Hedging Assets Current,13419000.0,18510000.0,0.0,
Assets Held For Sale Current,,,0.0,205090000.0
Prepaid Assets,,,16165000.0,11468000.0
Inventory,45115000.0,44362000.0,53813000.0,52789000.0
Finished Goods,41658000.0,39909000.0,46894000.0,48500000.0
Raw Materials,3457000.0,4453000.0,6919000.0,4289000.0
Receivables,81314000.0,74758000.0,80802000.0,45943000.0
Accounts Receivable,81314000.0,74758000.0,80802000.0,45943000.0
Cash Cash Equivalents And Short Term Investments,88365000.0,110920000.0,140889000.0,113377000.0
Cash And Cash Equivalents,88365000.0,110920000.0,140889000.0,113377000.0
