,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,306565000.0,151490000.0,149413000.0,147674000.0
Share Issued,306565000.0,151490000.0,149413000.0,147674000.0
Net Debt,2549034000.0,2695672000.0,2500915000.0,2475554000.0
Total Debt,2750523000.0,2845135000.0,2876056000.0,2944920000.0
Tangible Book Value,-1469271000.0,-1396525000.0,-1399599000.0,-1524169000.0
Invested Capital,2660357000.0,3020069000.0,3109045000.0,3120203000.0
Working Capital,531268000.0,659018000.0,842865000.0,874637000.0
Net Tangible Assets,-1469271000.0,-1396525000.0,-1399599000.0,-1524169000.0
Capital Lease Obligations,109947000.0,123487000.0,127351000.0,127988000.0
Common Stock Equity,19781000.0,298421000.0,360340000.0,303271000.0
Total Capitalization,2447232000.0,2930108000.0,3078431000.0,3074975000.0
Total Equity Gross Minority Interest,20011000.0,183979000.0,366973000.0,344932000.0
Minority Interest,230000.0,-114442000.0,6633000.0,41661000.0
Stockholders Equity,19781000.0,298421000.0,360340000.0,303271000.0
Gains Losses Not Affecting Retained Earnings,-32349000.0,9939000.0,-24827000.0,-41318000.0
Other Equity Adjustments,-32349000.0,9939000.0,-24827000.0,-41318000.0
Retained Earnings,-490176000.0,-406183000.0,-276197000.0,-286821000.0
Additional Paid In Capital,539240000.0,691629000.0,658350000.0,628413000.0
Capital Stock,3066000.0,3036000.0,3014000.0,2997000.0
Common Stock,3066000.0,3036000.0,3014000.0,2997000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,3452558000.0,3615362000.0,3572691000.0,3661101000.0
Total Non Current Liabilities Net Minority Interest,2605963000.0,2862562000.0,2895448000.0,2984199000.0
Other Non Current Liabilities,8215000.0,70168000.0,2664000.0,5855000.0
Preferred Securities Outside Stock Equity,41293000.0,24949000.0,16907000.0,11804000.0
Derivative Product Liabilities,,0.0,11473000.0,53903000.0
Employee Benefits,21283000.0,16737000.0,21589000.0,20542000.0
Dueto Related Parties Non Current,11776000.0,9649000.0,9619000.0,1584000.0
Tradeand Other Payables Non Current,497000.0,563000.0,3177000.0,3065000.0
Long Term Debt And Capital Lease Obligation,2522899000.0,2740496000.0,2830019000.0,2887446000.0
Long Term Capital Lease Obligation,95448000.0,108809000.0,111928000.0,115742000.0
Long Term Debt,2427451000.0,2631687000.0,2718091000.0,2771704000.0
Current Liabilities,846595000.0,752800000.0,677243000.0,676902000.0
Other Current Liabilities,76988000.0,107483000.0,58000000.0,
Current Debt And Capital Lease Obligation,227624000.0,104639000.0,46037000.0,57474000.0
Current Capital Lease Obligation,14499000.0,14678000.0,15423000.0,12246000.0
Current Debt,213125000.0,89961000.0,30614000.0,45228000.0
Other Current Borrowings,34125000.0,29961000.0,30614000.0,45228000.0
Line Of Credit,179000000.0,60000000.0,0.0,
Pensionand Other Post Retirement Benefit Plans Current,71122000.0,54038000.0,62098000.0,58922000.0
Payables And Accrued Expenses,470861000.0,486640000.0,511108000.0,560506000.0
Current Accrued Expenses,309742000.0,307955000.0,319414000.0,384041000.0
Payables,161119000.0,178685000.0,191694000.0,176465000.0
Other Payable,10226000.0,10226000.0,10226000.0,10226000.0
Dueto Related Parties Current,7321000.0,2479000.0,47861000.0,7561000.0
Total Tax Payable,,359000.0,2523000.0,5538000.0
Accounts Payable,143572000.0,165980000.0,131084000.0,153140000.0
Total Assets,3472569000.0,3799341000.0,3939664000.0,4006033000.0
Total Non Current Assets,2094706000.0,2387523000.0,2419556000.0,2454494000.0
Other Non Current Assets,7126000.0,8191000.0,9220000.0,6858000.0
Non Current Prepaid Assets,6875000.0,7234000.0,9791000.0,12838000.0
Non Current Deferred Assets,4427000.0,2206000.0,1603000.0,2648000.0
Financial Assets,37089000.0,85586000.0,0.0,0.0
Goodwill And Other Intangible Assets,1489052000.0,1694946000.0,1759939000.0,1827440000.0
Other Intangible Assets,890423000.0,1096093000.0,1166922000.0,1304626000.0
Goodwill,598629000.0,598853000.0,593017000.0,522814000.0
Net PPE,550137000.0,589360000.0,639003000.0,604710000.0
Accumulated Depreciation,-508027000.0,-445971000.0,-394562000.0,-332139000.0
Gross PPE,1058164000.0,1035331000.0,1033565000.0,936849000.0
Leases,126461000.0,124668000.0,123508000.0,108698000.0
Construction In Progress,67665000.0,69344000.0,58263000.0,71456000.0
Other Properties,102563000.0,119545000.0,124845000.0,126956000.0
Machinery Furniture Equipment,524614000.0,485438000.0,484415000.0,414680000.0
Buildings And Improvements,227837000.0,225630000.0,230994000.0,210122000.0
Land And Improvements,9024000.0,10706000.0,11540000.0,4937000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1377863000.0,1411818000.0,1520108000.0,1551539000.0
Restricted Cash,7565000.0,9251000.0,41949000.0,5743000.0
Prepaid Assets,51712000.0,48946000.0,46240000.0,39555000.0
Inventory,581384000.0,530735000.0,489389000.0,490649000.0
Finished Goods,304077000.0,247606000.0,227079000.0,240532000.0
Work In Process,59563000.0,58522000.0,47802000.0,40937000.0
Raw Materials,217744000.0,224607000.0,214508000.0,209180000.0
Receivables,645660000.0,796910000.0,694740000.0,674214000.0
Other Receivables,17805000.0,41738000.0,22128000.0,22030000.0
Duefrom Related Parties Current,955000.0,500000.0,1179000.0,1407000.0
Taxes Receivable,13168000.0,12881000.0,8850000.0,11882000.0
Accounts Receivable,613732000.0,741791000.0,662583000.0,638895000.0
Allowance For Doubtful Accounts Receivable,-586248000.0,-603168000.0,-529209000.0,-652890000.0
Gross Accounts Receivable,1199980000.0,1344959000.0,1191792000.0,1291785000.0
Cash Cash Equivalents And Short Term Investments,91542000.0,25976000.0,247790000.0,341378000.0
Cash And Cash Equivalents,91542000.0,25976000.0,247790000.0,341378000.0
