,2024-02-29,2023-02-28,2022-02-28,2021-02-28,2020-02-29
Tax Effect Of Unusual Items,-14840.0,1603712.0,83739.0,111780.0,
Tax Rate For Calcs,0.28,0.272,0.309,0.276,
Normalized EBITDA,74077000.0,71717000.0,60459000.0,50930000.0,
Total Unusual Items,-53000.0,5896000.0,271000.0,405000.0,
Total Unusual Items Excluding Goodwill,-53000.0,5896000.0,271000.0,405000.0,
Net Income From Continuing Operation Net Minority Interest,42597000.0,47300000.0,28982000.0,24094000.0,
Reconciled Depreciation,17512000.0,17356000.0,18777000.0,18037000.0,
Reconciled Cost Of Revenue,294767000.0,300787000.0,285291000.0,254207000.0,
EBITDA,74024000.0,77613000.0,60730000.0,51335000.0,
EBIT,56512000.0,60257000.0,41953000.0,33298000.0,
Net Interest Income,3973000.0,771000.0,-9000.0,-11000.0,
Interest Expense,,0.0,9000.0,11000.0,606000.0
Interest Income,3973000.0,771000.0,,,
Normalized Income,42635160.0,43007712.0,28794739.0,23800780.0,
Net Income From Continuing And Discontinued Operation,42597000.0,47300000.0,28982000.0,24094000.0,
Total Expenses,363597000.0,371580000.0,356701000.0,322477000.0,
Total Operating Income As Reported,56459000.0,66153000.0,43584000.0,35901000.0,
Diluted Average Shares,25940076.0,25951141.0,26109341.0,25995127.0,
Basic Average Shares,25842798.0,25818737.0,26026477.0,25995127.0,
Diluted EPS,1.64,1.82,1.11,0.93,
Basic EPS,1.65,1.83,1.11,0.93,
Diluted NI Availto Com Stockholders,42597000.0,47300000.0,28982000.0,24094000.0,
Net Income Common Stockholders,42597000.0,47300000.0,28982000.0,24094000.0,
Net Income,42597000.0,47300000.0,28982000.0,24094000.0,
Net Income Including Noncontrolling Interests,42597000.0,47300000.0,28982000.0,24094000.0,
Net Income Discontinuous Operations,,,,,0.0
Net Income Continuous Operations,42597000.0,47300000.0,28982000.0,24094000.0,
Tax Provision,16526000.0,17630000.0,12962000.0,9193000.0,
Pretax Income,59123000.0,64930000.0,41944000.0,33287000.0,
Other Income Expense,-1362000.0,3902000.0,-1360000.0,-2198000.0,
Other Non Operating Income Expenses,-1309000.0,-1994000.0,-1631000.0,-2603000.0,
Special Income Charges,-53000.0,5896000.0,271000.0,405000.0,
Gain On Sale Of Ppe,-53000.0,5896000.0,271000.0,405000.0,
Net Non Operating Interest Income Expense,3973000.0,771000.0,-9000.0,-11000.0,
Interest Expense Non Operating,,0.0,9000.0,11000.0,606000.0
Interest Income Non Operating,3973000.0,771000.0,,,
Operating Income,56512000.0,60257000.0,43313000.0,35496000.0,
Operating Expense,68830000.0,70793000.0,71410000.0,68270000.0,
Selling General And Administration,68830000.0,70793000.0,71410000.0,68270000.0,
Gross Profit,125342000.0,131050000.0,114723000.0,103766000.0,
Cost Of Revenue,294767000.0,300787000.0,285291000.0,254207000.0,
Total Revenue,420109000.0,431837000.0,400014000.0,357973000.0,
Operating Revenue,420109000.0,431837000.0,400014000.0,357973000.0,
