,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Treasury Shares Number,,0.0,,,
Preferred Shares Number,8959994.0,8959994.0,8959994.0,8959994.0,
Ordinary Shares Number,14258879.0,14185977.0,13994154.0,14304492.0,
Share Issued,14258879.0,14185977.0,13994154.0,14304492.0,
Total Debt,17571000.0,22204000.0,11823000.0,13718000.0,
Tangible Book Value,57093000.0,54620000.0,86442000.0,73608000.0,
Invested Capital,82358000.0,88365000.0,98368000.0,86030000.0,
Working Capital,44777000.0,51471000.0,80310000.0,65757000.0,
Net Tangible Assets,57093000.0,54620000.0,86442000.0,73608000.0,
Capital Lease Obligations,17571000.0,22204000.0,11823000.0,13322000.0,
Common Stock Equity,82358000.0,88365000.0,98368000.0,85634000.0,
Total Capitalization,82358000.0,88365000.0,98368000.0,85634000.0,
Total Equity Gross Minority Interest,82358000.0,88365000.0,98368000.0,85634000.0,
Stockholders Equity,82358000.0,88365000.0,98368000.0,85634000.0,
Gains Losses Not Affecting Retained Earnings,-720000.0,-1695000.0,-1767000.0,14000.0,
Other Equity Adjustments,-720000.0,-1695000.0,-1767000.0,14000.0,
Retained Earnings,-45531000.0,-37045000.0,-24463000.0,-40903000.0,
Additional Paid In Capital,128466000.0,126963000.0,124458000.0,126380000.0,
Capital Stock,143000.0,142000.0,140000.0,143000.0,
Common Stock,143000.0,142000.0,140000.0,143000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,36595000.0,48656000.0,35166000.0,31279000.0,
Total Non Current Liabilities Net Minority Interest,16996000.0,18938000.0,12540000.0,16170000.0,
Other Non Current Liabilities,57000.0,47000.0,76000.0,102000.0,
Tradeand Other Payables Non Current,1510000.0,1575000.0,2849000.0,3277000.0,
Long Term Debt And Capital Lease Obligation,15429000.0,17316000.0,9615000.0,12791000.0,
Long Term Capital Lease Obligation,15429000.0,17316000.0,9615000.0,12791000.0,
Long Term Debt,,8422000.0,220000.0,4402000.0,4798000.0
Current Liabilities,19599000.0,29718000.0,22626000.0,15109000.0,
Current Deferred Liabilities,8965000.0,8018000.0,7231000.0,1624000.0,
Current Deferred Revenue,8965000.0,8018000.0,7231000.0,1624000.0,
Current Debt And Capital Lease Obligation,2142000.0,4888000.0,2208000.0,927000.0,
Current Capital Lease Obligation,2142000.0,4888000.0,2208000.0,531000.0,
Current Debt,,2265000.0,107000.0,396000.0,380000.0
Other Current Borrowings,,2265000.0,107000.0,396000.0,380000.0
Pensionand Other Post Retirement Benefit Plans Current,2057000.0,3481000.0,4109000.0,2881000.0,
Payables And Accrued Expenses,6435000.0,13331000.0,9078000.0,9677000.0,
Current Accrued Expenses,1079000.0,2516000.0,1771000.0,1448000.0,
Payables,5356000.0,10815000.0,7307000.0,8229000.0,
Total Tax Payable,,0.0,6000.0,0.0,0.0
Income Tax Payable,,0.0,6000.0,0.0,0.0
Accounts Payable,5356000.0,10815000.0,7301000.0,8229000.0,
Total Assets,118953000.0,137021000.0,133534000.0,116913000.0,
Total Non Current Assets,54577000.0,55832000.0,30598000.0,36047000.0,
Other Non Current Assets,884000.0,1074000.0,783000.0,661000.0,
Non Current Deferred Assets,185000.0,101000.0,79000.0,631000.0,
Non Current Deferred Taxes Assets,185000.0,101000.0,79000.0,631000.0,
Goodwill And Other Intangible Assets,25265000.0,33745000.0,11926000.0,12026000.0,
Other Intangible Assets,4004000.0,6114000.0,758000.0,858000.0,
Goodwill,21261000.0,27631000.0,11168000.0,11168000.0,
Net PPE,28243000.0,20912000.0,17810000.0,22729000.0,
Accumulated Depreciation,-8840000.0,-8422000.0,-6593000.0,-7894000.0,
Gross PPE,37083000.0,29334000.0,24403000.0,30623000.0,
Other Properties,16596000.0,11217000.0,11258000.0,8646000.0,
Machinery Furniture Equipment,14502000.0,14330000.0,9545000.0,8719000.0,
Buildings And Improvements,5985000.0,3598000.0,3411000.0,10018000.0,
Land And Improvements,0.0,189000.0,189000.0,3240000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,64376000.0,81189000.0,102936000.0,80866000.0,
Other Current Assets,4302000.0,6105000.0,5561000.0,2407000.0,
Assets Held For Sale Current,,,,,0.0
Restricted Cash,,,,,0.0
Inventory,26867000.0,34845000.0,25488000.0,22075000.0,
Inventories Adjustments Allowances,,,,-4105000.0,-4269000.0
Finished Goods,1975000.0,4444000.0,3965000.0,4563000.0,
Work In Process,6934000.0,7774000.0,6146000.0,4865000.0,
Raw Materials,17958000.0,22627000.0,15377000.0,12647000.0,
Receivables,22121000.0,27106000.0,25013000.0,23548000.0,
Taxes Receivable,132000.0,632000.0,0.0,1046000.0,
Accounts Receivable,21989000.0,26474000.0,25013000.0,22502000.0,
Allowance For Doubtful Accounts Receivable,-103000.0,-146000.0,-114000.0,-188000.0,
Gross Accounts Receivable,22092000.0,26620000.0,25127000.0,22690000.0,
Cash Cash Equivalents And Short Term Investments,11086000.0,13133000.0,46874000.0,32836000.0,
Cash And Cash Equivalents,11086000.0,13133000.0,46874000.0,32836000.0,
