,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,-5773600.0,-4425660.0,-26591100.0,-6269306.0,
Tax Rate For Calcs,0.16,0.092,0.302,0.163,
Normalized EBITDA,362242000.0,369471000.0,322092000.0,240132000.0,
Total Unusual Items,-36085000.0,-48105000.0,-88050000.0,-38462000.0,
Total Unusual Items Excluding Goodwill,-36085000.0,-48105000.0,-88050000.0,-38462000.0,
Net Income From Continuing Operation Net Minority Interest,137713000.0,101752000.0,-35955000.0,63882000.0,
Reconciled Depreciation,107961000.0,151085000.0,186596000.0,84539000.0,
Reconciled Cost Of Revenue,698548000.0,648486000.0,659776000.0,457905000.0,
EBITDA,326157000.0,321366000.0,234042000.0,201670000.0,
EBIT,218196000.0,170281000.0,47446000.0,117131000.0,
Net Interest Income,-63659000.0,-63156000.0,-120124000.0,-41365000.0,
Interest Expense,54259000.0,58246000.0,98940000.0,41365000.0,
Interest Income,,,3820000.0,4094000.0,3688000.0
Normalized Income,168024400.0,145431340.0,25503900.0,96074694.0,
Net Income From Continuing And Discontinued Operation,136777000.0,93358000.0,310991000.0,70027000.0,
Total Expenses,1331513000.0,1234495000.0,1226270000.0,750387000.0,
Total Operating Income As Reported,217054000.0,168170000.0,76746000.0,110399000.0,
Diluted Average Shares,40307000.0,45600000.0,48388000.0,51645000.0,
Basic Average Shares,39413000.0,44781000.0,48388000.0,51322000.0,
Diluted EPS,3.39,2.05,6.57,1.49,
Basic EPS,3.47,2.08,6.57,1.5,
Diluted NI Availto Com Stockholders,136777000.0,93358000.0,310991000.0,70027000.0,
Net Income Common Stockholders,136777000.0,93358000.0,310991000.0,70027000.0,
Net Income,136777000.0,93358000.0,310991000.0,70027000.0,
Minority Interests,,0.0,0.0,434000.0,444000.0
Net Income Including Noncontrolling Interests,136777000.0,93358000.0,310991000.0,69593000.0,
Net Income Discontinuous Operations,-936000.0,-8394000.0,346946000.0,6145000.0,
Net Income Continuous Operations,137713000.0,101752000.0,-35955000.0,63448000.0,
Earnings From Equity Interest Net Of Tax,,,,,0.0
Tax Provision,26224000.0,10283000.0,-15539000.0,12318000.0,
Pretax Income,163937000.0,112035000.0,-51494000.0,75766000.0,
Other Income Expense,-25543000.0,-41140000.0,-86942000.0,-31730000.0,
Other Non Operating Income Expenses,10542000.0,6965000.0,1108000.0,6732000.0,
Special Income Charges,-36085000.0,-48105000.0,-83525000.0,-38462000.0,
Gain On Sale Of Ppe,0.0,13317000.0,0.0,0.0,
Other Special Charges,,-56000.0,4699000.0,,
Restructuring And Mergern Acquisition,36085000.0,61478000.0,78826000.0,38462000.0,
Gain On Sale Of Security,,,-4525000.0,2638000.0,110741000.0
Net Non Operating Interest Income Expense,-63659000.0,-63156000.0,-120124000.0,-41365000.0,
Total Other Finance Cost,9400000.0,4910000.0,21184000.0,,
Interest Expense Non Operating,54259000.0,58246000.0,98940000.0,41365000.0,
Interest Income Non Operating,,,3820000.0,4094000.0,3688000.0
Operating Income,253139000.0,216331000.0,155572000.0,148861000.0,
Operating Expense,632965000.0,586009000.0,566494000.0,292482000.0,
Selling General And Administration,632965000.0,586009000.0,566494000.0,292482000.0,
Gross Profit,886104000.0,802340000.0,722066000.0,441343000.0,
Cost Of Revenue,698548000.0,648486000.0,659776000.0,457905000.0,
Total Revenue,1584652000.0,1450826000.0,1381842000.0,899248000.0,
Operating Revenue,1584652000.0,1450826000.0,1381842000.0,899248000.0,
