,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Tax Effect Of Unusual Items,0.0,0.0,-14248290.0,0.0,
Tax Rate For Calcs,0.006,0.02,0.21,0.242,
Normalized EBITDA,3604000.0,4999000.0,29604000.0,43322000.0,
Total Unusual Items,0.0,0.0,-67849000.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,-67849000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-12248000.0,-12024000.0,-64880000.0,18405000.0,
Reconciled Depreciation,16101000.0,16511000.0,16967000.0,19827000.0,
Reconciled Cost Of Revenue,112673000.0,103145000.0,133287000.0,149859000.0,
EBITDA,3604000.0,4999000.0,-38245000.0,43322000.0,
EBIT,-12497000.0,-11512000.0,-55212000.0,23495000.0,
Net Interest Income,39000.0,-761000.0,-324000.0,300000.0,
Interest Expense,,761000.0,324000.0,,
Interest Income,39000.0,,,300000.0,4963000.0
Normalized Income,-12248000.0,-12024000.0,-11279290.0,18405000.0,
Net Income From Continuing And Discontinued Operation,-12248000.0,-12024000.0,-64880000.0,18405000.0,
Total Expenses,213596000.0,203909000.0,236200000.0,253192000.0,
Total Operating Income As Reported,-12497000.0,-12700000.0,-56523000.0,23495000.0,
Diluted Average Shares,12967000.0,13372000.0,13930000.0,14225000.0,
Basic Average Shares,12967000.0,13372000.0,13930000.0,13997000.0,
Diluted EPS,-0.94,-0.9,-4.66,1.29,
Basic EPS,-0.94,-0.9,-4.66,1.31,
Diluted NI Availto Com Stockholders,-12248000.0,-12024000.0,-64880000.0,18405000.0,
Net Income Common Stockholders,-12248000.0,-12024000.0,-64880000.0,18405000.0,
Otherunder Preferred Stock Dividend,,,,,2324000.0
Net Income,-12248000.0,-12024000.0,-64880000.0,18405000.0,
Net Income Including Noncontrolling Interests,-12248000.0,-12024000.0,-64880000.0,18405000.0,
Net Income Continuous Operations,-12248000.0,-12024000.0,-64880000.0,18405000.0,
Tax Provision,-70000.0,-249000.0,9344000.0,5887000.0,
Pretax Income,-12318000.0,-12273000.0,-55536000.0,24292000.0,
Other Income Expense,140000.0,1188000.0,-66538000.0,497000.0,
Other Non Operating Income Expenses,140000.0,1188000.0,1311000.0,497000.0,
Special Income Charges,0.0,0.0,-67849000.0,0.0,
Impairment Of Capital Assets,0.0,0.0,67849000.0,0.0,
Net Non Operating Interest Income Expense,39000.0,-761000.0,-324000.0,300000.0,
Interest Expense Non Operating,,761000.0,324000.0,,
Interest Income Non Operating,39000.0,,,300000.0,4963000.0
Operating Income,-12497000.0,-12700000.0,11326000.0,23495000.0,
Operating Expense,100923000.0,100764000.0,102913000.0,103333000.0,
Research And Development,6851000.0,6361000.0,5501000.0,5378000.0,
Selling General And Administration,94072000.0,94403000.0,97412000.0,97955000.0,
Selling And Marketing Expense,55050000.0,51791000.0,56168000.0,56773000.0,
General And Administrative Expense,39022000.0,42612000.0,41244000.0,41182000.0,
Other Gand A,39022000.0,42612000.0,41244000.0,41182000.0,
Gross Profit,88426000.0,88064000.0,114239000.0,126828000.0,
Cost Of Revenue,112673000.0,103145000.0,133287000.0,149859000.0,
Total Revenue,201099000.0,191209000.0,247526000.0,276687000.0,
Operating Revenue,201099000.0,191209000.0,247526000.0,276687000.0,
