,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-14390040.0,-3475720.0,-2949480.0,0.0
Tax Rate For Calcs,0.21,0.02,0.27,0.32
Normalized EBITDA,1865000.0,20563000.0,31880000.0,28746000.0
Total Unusual Items,-68524000.0,-173786000.0,-10924000.0,0.0
Total Unusual Items Excluding Goodwill,-68524000.0,-173786000.0,-10924000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-98886000.0,-176697000.0,-5968000.0,14334000.0
Reconciled Depreciation,19141000.0,20348000.0,16710000.0,6762000.0
Reconciled Cost Of Revenue,238337000.0,268343000.0,251717000.0,89515000.0
EBITDA,-66659000.0,-153223000.0,20956000.0,28746000.0
EBIT,-85800000.0,-173571000.0,4246000.0,21984000.0
Net Interest Income,-11165000.0,-7043000.0,-9485000.0,-329000.0
Interest Expense,11165000.0,7043000.0,9485000.0,329000.0
Normalized Income,-44752040.0,-6386720.0,2006520.0,14334000.0
Net Income From Continuing And Discontinued Operation,-98886000.0,-176697000.0,-5968000.0,14334000.0
Total Expenses,561143000.0,609991000.0,545808000.0,193776000.0
Total Operating Income As Reported,-83409000.0,-172039000.0,16383000.0,22140000.0
Diluted Average Shares,10707024.0,10726392.0,7769281.0,10549178.0
Basic Average Shares,10707024.0,10726392.0,7769281.0,10549178.0
Diluted EPS,-9.24,-16.44,-0.72,1.358779
Basic EPS,-9.24,-16.44,-0.72,1.358779
Diluted NI Availto Com Stockholders,-98886000.0,-176697000.0,-5968000.0,14334000.0
Net Income Common Stockholders,-98886000.0,-176697000.0,-5968000.0,14334000.0
Net Income,-98886000.0,-176697000.0,-5968000.0,14334000.0
Minority Interests,0.0,0.0,123000.0,-471000.0
Net Income Including Noncontrolling Interests,-98886000.0,-176697000.0,-6091000.0,14805000.0
Net Income Continuous Operations,-98886000.0,-176697000.0,-6091000.0,14805000.0
Tax Provision,1921000.0,-3917000.0,852000.0,6850000.0
Pretax Income,-96965000.0,-180614000.0,-5239000.0,21655000.0
Other Income Expense,-70915000.0,-175318000.0,-12137000.0,-156000.0
Other Non Operating Income Expenses,-2391000.0,-1532000.0,-1213000.0,-156000.0
Special Income Charges,-68524000.0,-173786000.0,-10924000.0,0.0
Other Special Charges,,,10924000.0,
Impairment Of Capital Assets,68524000.0,173786000.0,0.0,0.0
Net Non Operating Interest Income Expense,-11165000.0,-7043000.0,-9485000.0,-329000.0
Interest Expense Non Operating,11165000.0,7043000.0,9485000.0,329000.0
Operating Income,-14885000.0,1747000.0,16383000.0,22140000.0
Operating Expense,315165000.0,335500000.0,291281000.0,104261000.0
Depreciation Amortization Depletion Income Statement,11500000.0,14200000.0,13900000.0,
Depreciation And Amortization In Income Statement,11500000.0,14200000.0,13900000.0,
Amortization,11500000.0,14200000.0,13900000.0,
Amortization Of Intangibles Income Statement,11500000.0,14200000.0,13900000.0,
Selling General And Administration,303665000.0,321300000.0,277381000.0,104261000.0
Selling And Marketing Expense,218214000.0,232800000.0,202465000.0,76184000.0
General And Administrative Expense,85451000.0,88500000.0,74916000.0,28077000.0
Other Gand A,85451000.0,88500000.0,74916000.0,28077000.0
Gross Profit,300280000.0,337247000.0,307664000.0,126401000.0
Cost Of Revenue,245978000.0,274491000.0,254527000.0,89515000.0
Total Revenue,546258000.0,611738000.0,562191000.0,215916000.0
Operating Revenue,546258000.0,611738000.0,562191000.0,215916000.0
