,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Tax Effect Of Unusual Items,-2407916.419141,2934120.0,-275520.0,-103950.0,
Tax Rate For Calcs,0.018844,0.21,0.21,0.27,
Normalized EBITDA,145632000.0,-15486000.0,31591000.0,18786000.0,
Total Unusual Items,-127783000.0,13972000.0,-1312000.0,-385000.0,
Total Unusual Items Excluding Goodwill,-127783000.0,13972000.0,-1312000.0,-385000.0,
Net Income From Continuing Operation Net Minority Interest,-164170000.0,-12883000.0,-11286000.0,-28869000.0,
Reconciled Depreciation,90744000.0,85584000.0,53702000.0,65333000.0,
Reconciled Cost Of Revenue,392956000.0,401932000.0,299914000.0,269894000.0,
EBITDA,17849000.0,-1514000.0,30279000.0,18401000.0,
EBIT,-72895000.0,-87098000.0,-23423000.0,-46932000.0,
Net Interest Income,33177000.0,43735000.0,15697000.0,-1405000.0,
Interest Expense,,0.0,4589000.0,2037000.0,2944000.0
Interest Income,33177000.0,43735000.0,15697000.0,632000.0,
Normalized Income,-38794916.419141,-23920880.0,-10249520.0,-28587950.0,
Net Income From Continuing And Discontinued Operation,-164170000.0,-14257000.0,2132859000.0,110747000.0,
Total Expenses,729218000.0,752170000.0,578921000.0,544407000.0,
Total Operating Income As Reported,-200678000.0,-73126000.0,-24735000.0,-31089000.0,
Diluted Average Shares,53175000.0,66253000.0,74897000.0,74455000.0,
Basic Average Shares,53175000.0,66253000.0,74897000.0,74229000.0,
Diluted EPS,-3.09,-0.22,28.48,1.49,
Basic EPS,-3.09,-0.22,28.48,1.49,
Diluted NI Availto Com Stockholders,-164170000.0,-14257000.0,2132859000.0,110747000.0,
Net Income Common Stockholders,-164170000.0,-14257000.0,2132859000.0,110747000.0,
Net Income,-164170000.0,-14257000.0,2132859000.0,110747000.0,
Minority Interests,,,,,0.0
Net Income Including Noncontrolling Interests,-164170000.0,-14257000.0,2132859000.0,110747000.0,
Net Income Discontinuous Operations,0.0,-1374000.0,2144145000.0,139616000.0,
Net Income Continuous Operations,-164170000.0,-12883000.0,-11286000.0,-28869000.0,
Tax Provision,-3153000.0,-17550000.0,1350000.0,-20100000.0,
Pretax Income,-167323000.0,-30433000.0,-9936000.0,-48969000.0,
Other Income Expense,-127605000.0,12930000.0,-2210000.0,-16860000.0,
Other Non Operating Income Expenses,178000.0,-1042000.0,-898000.0,-16475000.0,
Special Income Charges,-127783000.0,13972000.0,-1312000.0,-385000.0,
Other Special Charges,,,632000.0,,
Impairment Of Capital Assets,115975000.0,0.0,0.0,,
Restructuring And Mergern Acquisition,11808000.0,-13972000.0,1312000.0,385000.0,
Net Non Operating Interest Income Expense,33177000.0,43735000.0,15697000.0,-1405000.0,
Interest Expense Non Operating,,0.0,4589000.0,2037000.0,2944000.0
Interest Income Non Operating,33177000.0,43735000.0,15697000.0,632000.0,
Operating Income,-72895000.0,-87098000.0,-23423000.0,-30704000.0,
Operating Expense,336262000.0,350238000.0,279007000.0,274513000.0,
Research And Development,33525000.0,33956000.0,27542000.0,22412000.0,
Selling General And Administration,302737000.0,316282000.0,251465000.0,252101000.0,
Gross Profit,263367000.0,263140000.0,255584000.0,243809000.0,
Cost Of Revenue,392956000.0,401932000.0,299914000.0,269894000.0,
Total Revenue,656323000.0,665072000.0,555498000.0,513703000.0,
Operating Revenue,656323000.0,665072000.0,555498000.0,513703000.0,
