,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Ordinary Shares Number,24865081.0,24865081.0,12549582.0,12549582.0,
Share Issued,24865081.0,24865081.0,12549582.0,12549582.0,
Net Debt,8311555.0,1325177.0,,311127.0,
Total Debt,8311558.0,1536822.0,,311127.0,
Tangible Book Value,277335955.0,246218368.0,126094418.0,162527868.0,
Invested Capital,285647513.0,247755190.0,,162838995.0,
Net Tangible Assets,277335955.0,246218368.0,126094418.0,162527868.0,
Common Stock Equity,277335955.0,246218368.0,126094418.0,162527868.0,
Total Capitalization,285647513.0,247755190.0,,162838995.0,
Total Equity Gross Minority Interest,277335955.0,246218368.0,126094418.0,162527868.0,
Stockholders Equity,277335955.0,246218368.0,126094418.0,162527868.0,
Retained Earnings,11346852.0,-24471836.0,-7147303.0,28661540.0,
Capital Stock,265989103.0,270690204.0,133241721.0,133866328.0,
Common Stock,265989103.0,270690204.0,133241721.0,133866328.0,
Total Liabilities Net Minority Interest,8649882.0,2160624.0,304452.0,1039955.0,
Derivative Product Liabilities,,,39404.0,2092.0,
Long Term Debt And Capital Lease Obligation,8311558.0,1536822.0,,311127.0,
Payables,204979.0,419521.0,211386.0,635364.0,
Other Payable,193106.0,417241.0,95399.0,159304.0,
Accounts Payable,11873.0,2280.0,115987.0,476060.0,
Total Assets,285985837.0,248378992.0,126398870.0,163567823.0,
Investments And Advances,282238520.0,245128885.0,124510090.0,162648381.0,
Investmentin Financial Assets,282238520.0,245128885.0,124510090.0,162648381.0,
Available For Sale Securities,2983810.0,1616230.0,75762.0,,413469.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,278927817.0,243449838.0,124434328.0,162648381.0,
Prepaid Assets,7545.0,4805.0,2879.0,5975.0,
Receivables,2127138.0,1967604.0,1440585.0,566781.0,
Taxes Receivable,1569930.0,1023352.0,330730.0,346686.0,
Cash And Cash Equivalents,3.0,211645.0,114586.0,,
Cash Financial,3.0,211645.0,114586.0,,
Cash Cash Equivalents And Federal Funds Sold,3.0,211645.0,114586.0,,
