,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Tax Effect Of Unusual Items,-2175.0,-169470.0,0.0,0.0,
Tax Rate For Calcs,0.005,0.21,0.06,0.172,
Normalized EBITDA,-4619000.0,-1396000.0,2234000.0,1550000.0,
Total Unusual Items,-435000.0,-807000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-435000.0,-807000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-7276000.0,-5335000.0,548000.0,362000.0,
Reconciled Depreciation,1867000.0,2246000.0,1627000.0,1184000.0,
Reconciled Cost Of Revenue,29401000.0,29532000.0,23632000.0,21446000.0,
EBITDA,-5054000.0,-2203000.0,2234000.0,1550000.0,
EBIT,-6921000.0,-4449000.0,607000.0,366000.0,
Normalized Income,-6843175.0,-4697470.0,548000.0,362000.0,
Net Income From Continuing And Discontinued Operation,-7276000.0,-5335000.0,548000.0,362000.0,
Total Expenses,57076000.0,58319000.0,48502000.0,40674000.0,
Total Operating Income As Reported,-7356000.0,-5256000.0,607000.0,366000.0,
Diluted Average Shares,13547604.0,13541559.0,14159799.0,14573562.0,
Basic Average Shares,13547604.0,13541559.0,13197170.0,13138995.0,
Diluted EPS,-0.54,-0.39,0.04,0.02,
Basic EPS,-0.54,-0.39,0.04,0.03,
Diluted NI Availto Com Stockholders,-7276000.0,-5335000.0,548000.0,362000.0,
Net Income Common Stockholders,-7276000.0,-5335000.0,548000.0,362000.0,
Net Income,-7276000.0,-5335000.0,548000.0,362000.0,
Net Income Including Noncontrolling Interests,-7276000.0,-5335000.0,548000.0,362000.0,
Net Income Continuous Operations,-7276000.0,-5335000.0,548000.0,362000.0,
Tax Provision,-32000.0,68000.0,35000.0,75000.0,
Pretax Income,-7308000.0,-5267000.0,583000.0,437000.0,
Other Income Expense,-387000.0,-818000.0,-24000.0,71000.0,
Other Non Operating Income Expenses,48000.0,-11000.0,-24000.0,71000.0,
Special Income Charges,-435000.0,-807000.0,0.0,0.0,
Gain On Sale Of Ppe,-435000.0,0.0,,,
Write Off,0.0,807000.0,0.0,,
Impairment Of Capital Assets,,,,0.0,335000.0
Operating Income,-6921000.0,-4449000.0,607000.0,366000.0,
Operating Expense,27675000.0,28787000.0,24870000.0,19228000.0,
Research And Development,9544000.0,11545000.0,9374000.0,7196000.0,
Selling General And Administration,18131000.0,17242000.0,15496000.0,12032000.0,
Selling And Marketing Expense,7064000.0,7002000.0,6379000.0,5520000.0,
General And Administrative Expense,11067000.0,10240000.0,9117000.0,6512000.0,
Other Gand A,11067000.0,10240000.0,9117000.0,6512000.0,
Gross Profit,20754000.0,24338000.0,25477000.0,19594000.0,
Cost Of Revenue,29401000.0,29532000.0,23632000.0,21446000.0,
Total Revenue,50155000.0,53870000.0,49109000.0,41040000.0,
Operating Revenue,50155000.0,53870000.0,46882000.0,39639000.0,
