,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,-15442236.0,-7138983.0,-8451241.0,-12132201.0
Total Unusual Items,416674.0,-749251.0,0.0,0.0
Total Unusual Items Excluding Goodwill,416674.0,-749251.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-16707010.0,-11930847.0,-9090499.0,-12679438.0
Reconciled Depreciation,329946.0,466280.0,438781.0,378475.0
Reconciled Cost Of Revenue,1017493.0,929441.0,976454.0,987559.0
EBITDA,-15025562.0,-7888234.0,-8451241.0,-12132201.0
EBIT,-15355508.0,-8354514.0,-8890022.0,-12510676.0
Net Interest Income,-1351502.0,-3576333.0,-200477.0,-168762.0
Interest Expense,1351502.0,3576333.0,200477.0,168762.0
Normalized Income,-17123684.0,-11181596.0,-9090499.0,-12679438.0
Net Income From Continuing And Discontinued Operation,-16707010.0,-11930847.0,-9090499.0,-12679438.0
Total Expenses,8437717.0,8645064.0,10224802.0,13831781.0
Total Operating Income As Reported,-15753683.0,-8792895.0,-8833830.0,-12454019.0
Diluted Average Shares,701931.0,621907.0,566073.0,530054.0
Basic Average Shares,701931.0,621907.0,566073.0,530054.0
Diluted EPS,-23.85,-19.2,-16.05,-24.0
Basic EPS,-23.85,-19.2,-16.05,-24.0
Diluted NI Availto Com Stockholders,-16707010.0,-11930847.0,-9090499.0,-12679438.0
Net Income Common Stockholders,-16707010.0,-11930847.0,-9090499.0,-12679438.0
Net Income,-16707010.0,-11930847.0,-9090499.0,-12679438.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,-16707010.0,-11930847.0,-9090499.0,-12679438.0
Net Income Continuous Operations,-16707010.0,-11930847.0,-9090499.0,-12679438.0
Tax Provision,0.0,0.0,0.0,0.0
Pretax Income,-16707010.0,-11930847.0,-9090499.0,-12679438.0
Other Income Expense,-8173472.0,-911619.0,-56192.0,-56657.0
Other Non Operating Income Expenses,-324.0,-120505.0,4271.0,-4984.0
Special Income Charges,228300.0,-1350000.0,0.0,0.0
Other Special Charges,-682979.0,1350000.0,,
Write Off,454679.0,0.0,,
Impairment Of Capital Assets,,,,0.0
Earnings From Equity Interest,-8589822.0,-41863.0,-60463.0,-51673.0
Gain On Sale Of Security,188374.0,600749.0,,
Net Non Operating Interest Income Expense,-1351502.0,-3576333.0,-200477.0,-168762.0
Interest Expense Non Operating,1351502.0,3576333.0,200477.0,168762.0
Operating Income,-7182036.0,-7442895.0,-8833830.0,-12454019.0
Operating Expense,7420224.0,7715623.0,9248348.0,12844222.0
Research And Development,109618.0,731328.0,1025009.0,883855.0
Selling General And Administration,7310606.0,6984295.0,8223339.0,11960367.0
Selling And Marketing Expense,1666721.0,1325313.0,328565.0,
General And Administrative Expense,5643885.0,5658982.0,7894774.0,11960367.0
Other Gand A,3875436.0,3795794.0,5852496.0,7804217.0
Salaries And Wages,1768449.0,1863188.0,2042278.0,4156150.0
Gross Profit,238188.0,272728.0,414518.0,390203.0
Cost Of Revenue,1017493.0,929441.0,976454.0,987559.0
Total Revenue,1255681.0,1202169.0,1390972.0,1377762.0
Operating Revenue,1255681.0,1202169.0,1390972.0,1377762.0
