,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Tax Effect Of Unusual Items,-3156.3,-8696.8,-5533.9794,-3450.83,
Tax Rate For Calcs,0.15,0.4,0.2621,0.265,
Normalized EBITDA,-6109376.0,-8436506.0,-17451231.0,-13208683.0,
Total Unusual Items,-21042.0,-21742.0,-21114.0,-13022.0,
Total Unusual Items Excluding Goodwill,-21042.0,-21742.0,-21114.0,-13022.0,
Net Income From Continuing Operation Net Minority Interest,-6170045.0,-8374415.0,-17548924.0,-13343150.0,
Reconciled Depreciation,186049.0,183471.0,118188.0,118788.0,
Reconciled Cost Of Revenue,,,,0.0,17601.0
EBITDA,-6130418.0,-8458248.0,-17472345.0,-13221705.0,
EBIT,-6316467.0,-8641719.0,-17590533.0,-13340493.0,
Net Interest Income,153498.0,289846.0,63523.0,11165.0,
Interest Income,153498.0,289846.0,63523.0,11165.0,
Normalized Income,-6152159.3,-8361369.8,-17533343.9794,-13333578.83,
Net Income From Continuing And Discontinued Operation,-6170045.0,-8374415.0,-17548924.0,-13343150.0,
Total Expenses,6316467.0,8641719.0,17590533.0,13340493.0,
Total Operating Income As Reported,-7014744.0,-9222758.0,-18370790.0,-23681332.0,
Diluted Average Shares,3197423.0,20012503.0,2380287.0,1725403.0,
Basic Average Shares,3197423.0,20012503.0,2380287.0,1725403.0,
Diluted EPS,-1.93,-0.418571,-7.35,-7.7,
Basic EPS,-1.93,-0.418571,-7.35,-7.7,
Diluted NI Availto Com Stockholders,-6170045.0,-8374415.0,-17548924.0,-13343150.0,
Net Income Common Stockholders,-6170045.0,-8374415.0,-17548924.0,-13343150.0,
Net Income,-6170045.0,-8374415.0,-17548924.0,-13343150.0,
Net Income Including Noncontrolling Interests,-6170045.0,-8374415.0,-17548924.0,-13343150.0,
Net Income Continuous Operations,-6170045.0,-8374415.0,-17548924.0,-13343150.0,
Tax Provision,800.0,800.0,800.0,800.0,
Pretax Income,-6169245.0,-8373615.0,-17548124.0,-13342350.0,
Other Income Expense,-6276.0,-21742.0,-21114.0,-13022.0,
Other Non Operating Income Expenses,14766.0,,,,
Gain On Sale Of Security,-21042.0,-21742.0,-21114.0,-13022.0,
Net Non Operating Interest Income Expense,153498.0,289846.0,63523.0,11165.0,
Interest Income Non Operating,153498.0,289846.0,63523.0,11165.0,
Operating Income,-6316467.0,-8641719.0,-17590533.0,-13340493.0,
Operating Expense,6316467.0,8641719.0,17590533.0,13340493.0,
Other Operating Expenses,-698277.0,-581039.0,-780257.0,-10340839.0,
Research And Development,2881967.0,4794549.0,13335334.0,17947072.0,
Selling General And Administration,4132777.0,4428209.0,5035456.0,5734260.0,
General And Administrative Expense,4132777.0,4428209.0,5035456.0,5734260.0,
Other Gand A,4132777.0,4428209.0,5035456.0,5734260.0,
Gross Profit,,,,0.0,311200.0
Cost Of Revenue,,,,0.0,17601.0
Total Revenue,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,
