,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-12277511.0,-11515625.0,-10297200.0,-7851560.0,
Total Unusual Items,0.0,-142121.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,-142121.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-12208174.0,-12029786.0,-10416091.0,-7886709.0,
Reconciled Depreciation,359057.0,240892.0,123685.0,39939.0,
EBITDA,-12277511.0,-11657746.0,-10297200.0,-7851560.0,
EBIT,-12636568.0,-11898638.0,-10420885.0,-7891499.0,
Net Interest Income,428394.0,10973.0,0.0,-1580.0,
Interest Expense,,,,1580.0,54232.0
Interest Income,428394.0,10973.0,0.0,,
Normalized Income,-12208174.0,-11887665.0,-10416091.0,-7886709.0,
Net Income From Continuing And Discontinued Operation,-12208174.0,-12029786.0,-10416091.0,-7886709.0,
Total Expenses,12636568.0,12472883.0,10715050.0,8550603.0,
Total Operating Income As Reported,-12636568.0,-11898638.0,-10420885.0,-7891499.0,
Diluted Average Shares,2512774.0,2053743.0,1475696.0,1209088.0,
Basic Average Shares,2512774.0,2053743.0,1475696.0,1209088.0,
Diluted EPS,-4.86,-5.9,-7.1,-6.5,
Basic EPS,-4.86,-5.9,-7.1,-6.5,
Diluted NI Availto Com Stockholders,-12208174.0,-12029786.0,-10416091.0,-7886709.0,
Net Income Common Stockholders,-12208174.0,-12029786.0,-10416091.0,-7886709.0,
Net Income,-12208174.0,-12029786.0,-10416091.0,-7886709.0,
Minority Interests,,0.0,4794.0,4790.0,6093.0
Net Income Including Noncontrolling Interests,-12208174.0,-12029786.0,-10420885.0,-7891499.0,
Net Income Continuous Operations,-12208174.0,-12029786.0,-10420885.0,-7891499.0,
Pretax Income,-12208174.0,-12029786.0,-10420885.0,-7891499.0,
Other Income Expense,,-142121.0,,,-395821.0
Special Income Charges,0.0,-142121.0,0.0,0.0,
Gain On Sale Of Business,0.0,-142121.0,0.0,,
Other Special Charges,,,,,447011.0
Gain On Sale Of Security,,,,,51190.0
Net Non Operating Interest Income Expense,428394.0,10973.0,0.0,-1580.0,
Interest Expense Non Operating,,,,1580.0,54232.0
Interest Income Non Operating,428394.0,10973.0,0.0,,
Operating Income,-12636568.0,-11898638.0,-10420885.0,-7891499.0,
Operating Expense,12636568.0,12472883.0,10715050.0,8550603.0,
Selling General And Administration,12636568.0,12472883.0,10715050.0,8550603.0,
General And Administrative Expense,12636568.0,12472883.0,10715050.0,8550603.0,
Other Gand A,7430117.0,8029331.0,6089248.0,5095662.0,
Salaries And Wages,5206451.0,4443552.0,4625802.0,3454941.0,
Total Revenue,0.0,574245.0,294165.0,659104.0,
Operating Revenue,0.0,574245.0,294165.0,659104.0,
