,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,-12611546.0,-20043148.0,-12426421.0,-17340541.0,
Repayment Of Debt,-10370.0,-59922.0,-34513.0,-58289.0,
Issuance Of Capital Stock,10144682.0,316675.0,17176040.0,39236886.0,
Capital Expenditure,-5722.0,-7311.0,-89147.0,-10472.0,
End Cash Position,12638885.0,15773783.0,34806799.0,28115516.0,
Beginning Cash Position,15773783.0,34806799.0,28115516.0,9196892.0,
Effect Of Exchange Rate Changes,260356.0,914942.0,2813146.0,-426782.0,
Changes In Cash,-3395254.0,-19947958.0,3878137.0,19345406.0,
Financing Cash Flow,9216292.0,124340.0,16304558.0,36685947.0,
Cash Flow From Continuing Financing Activities,9216292.0,124340.0,16304558.0,36685947.0,
Net Other Financing Charges,-918020.0,-132413.0,-836969.0,-2492650.0,
Net Common Stock Issuance,10144682.0,316675.0,17176040.0,39236886.0,
Common Stock Issuance,10144682.0,316675.0,17176040.0,39236886.0,
Net Issuance Payments Of Debt,-10370.0,-59922.0,-34513.0,-58289.0,
Net Long Term Debt Issuance,-10370.0,-59922.0,-34513.0,-58289.0,
Long Term Debt Payments,-10370.0,-59922.0,-34513.0,-58289.0,
Investing Cash Flow,-5722.0,-36461.0,-89147.0,-10472.0,
Cash Flow From Continuing Investing Activities,-5722.0,-36461.0,-89147.0,-10472.0,
Net Other Investing Changes,,-29150.0,,,
Net PPE Purchase And Sale,-5722.0,-7311.0,-89147.0,-10472.0,
Purchase Of PPE,-5722.0,-7311.0,-89147.0,-10472.0,
Operating Cash Flow,-12605824.0,-20035837.0,-12337274.0,-17330069.0,
Cash Flow From Continuing Operating Activities,-12605824.0,-20035837.0,-12337274.0,-17330069.0,
Change In Working Capital,5749313.0,-6390738.0,1763025.0,-4407485.0,
Change In Other Working Capital,-218006.0,78685.0,122884.0,-106417.0,
Change In Other Current Liabilities,-11935.0,0.0,0.0,0.0,
Change In Other Current Assets,252986.0,-968207.0,-516176.0,-517617.0,
Change In Payables And Accrued Expense,1102239.0,-1560873.0,2604001.0,432905.0,
Change In Payable,1102239.0,-1560873.0,2604001.0,432905.0,
Change In Receivables,4624029.0,-3940343.0,-447684.0,-4216356.0,
Other Non Cash Items,,,61.0,-145.0,-12016.0
Stock Based Compensation,881950.0,966571.0,1506122.0,1884763.0,
Asset Impairment Charge,0.0,10232.0,0.0,0.0,
Depreciation Amortization Depletion,147529.0,102263.0,54214.0,75369.0,
Depreciation And Amortization,147529.0,102263.0,54214.0,75369.0,
Depreciation,147529.0,102263.0,54214.0,75369.0,
Operating Gains Losses,-261152.0,-917650.0,-2813635.0,426782.0,
Net Foreign Currency Exchange Gain Loss,-261152.0,-917650.0,-2813635.0,426782.0,
Net Income From Continuing Operations,-19123464.0,-13806515.0,-12847061.0,-15309353.0,
