,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Free Cash Flow,21883406.0,18473488.0,26622765.0,12655093.0,
Repurchase Of Capital Stock,,,-10000000.0,,-96798385.0
Repayment Of Debt,,,-9000079.0,,-80000000.0
Issuance Of Debt,,,10000000.0,79.0,40000000.0
Issuance Of Capital Stock,,,,,50000000.0
End Cash Position,8030517.0,2267274.0,753540.0,930200.0,
Beginning Cash Position,2267274.0,753540.0,930200.0,3807477.0,
Changes In Cash,5763243.0,1513734.0,-176660.0,-2877277.0,
Financing Cash Flow,-16120163.0,-16959754.0,-26799425.0,-15532370.0,
Net Other Financing Charges,0.0,0.0,0.0,0.0,
Cash Dividends Paid,-16120163.0,-16959754.0,-17799346.0,-15532449.0,
Common Stock Dividend Paid,-16120163.0,-16959754.0,-17799346.0,-15532449.0,
Net Preferred Stock Issuance,,,-10000000.0,,10000000.0
Preferred Stock Payments,,,-10000000.0,,-40000000.0
Preferred Stock Issuance,,,,,50000000.0
Net Common Stock Issuance,,,,,-56798385.0
Common Stock Payments,,,,,-56798385.0
Net Issuance Payments Of Debt,,,999921.0,79.0,-40000000.0
Net Long Term Debt Issuance,,,999921.0,79.0,-40000000.0
Long Term Debt Payments,,,-9000079.0,,-80000000.0
Long Term Debt Issuance,,,10000000.0,79.0,40000000.0
Operating Cash Flow,21883406.0,18473488.0,26622765.0,12655093.0,
Change In Working Capital,6408460.0,-1380967.0,-1959993.0,1381448.0,
Change In Other Current Liabilities,-34187.0,0.0,41473.0,177434.0,
Change In Other Current Assets,,,-510000.0,1060000.0,-250000.0
Change In Accrued Expense,9543.0,21912.0,-10662.0,38892.0,
Change In Payable,3391563.0,54540.0,121834.0,-728847.0,
Change In Prepaid Assets,11176.0,-612528.0,-507420.0,1076083.0,
Change In Receivables,3030365.0,-844891.0,-1605218.0,817886.0,
Other Non Cash Items,-1607329.0,-644174.0,549345.0,1339636.0,
Gain Loss On Investment Securities,-12622651.0,13140093.0,80796890.0,-2616893.0,
Net Income From Continuing Operations,29704926.0,7358536.0,-52763477.0,12550902.0,
