,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-292904000.0,-234728000.0,-152344000.0,-85131484.502447
Tax Rate For Calcs,0.188,0.148,0.139,0.197064
Total Unusual Items,-1558000000.0,-1586000000.0,-1096000000.0,-432000000.0
Total Unusual Items Excluding Goodwill,-1558000000.0,-1586000000.0,-1096000000.0,-432000000.0
Net Income From Continuing Operation Net Minority Interest,5259000000.0,5928000000.0,7009000000.0,2383000000.0
Reconciled Depreciation,1784000000.0,1723000000.0,1673000000.0,1734000000.0
Net Interest Income,12709000000.0,10572000000.0,8073000000.0,8122000000.0
Interest Expense,22366000000.0,8524000000.0,3167000000.0,3770000000.0
Interest Income,35075000000.0,19096000000.0,11240000000.0,11892000000.0
Normalized Income,6524096000.0,7279272000.0,7952656000.0,2729868515.497553
Net Income From Continuing And Discontinued Operation,5259000000.0,5928000000.0,7009000000.0,2383000000.0
Diluted Average Shares,3973750000.0,4216750000.0,4355000000.0,4417000000.0
Basic Average Shares,3861250000.0,4083250000.0,4246250000.0,4325000000.0
Diluted EPS,1.076,1.192,1.464,0.344
Basic EPS,1.108,1.232,1.5,0.352
Diluted NI Availto Com Stockholders,4274000000.0,5023000000.0,6205000000.0,1526000000.0
Net Income Common Stockholders,4274000000.0,5023000000.0,6205000000.0,1526000000.0
Otherunder Preferred Stock Dividend,985000000.0,905000000.0,804000000.0,857000000.0
Net Income,5259000000.0,5928000000.0,7009000000.0,2383000000.0
Minority Interests,-64000000.0,-45000000.0,-47000000.0,-78000000.0
Net Income Including Noncontrolling Interests,5323000000.0,5973000000.0,7056000000.0,2461000000.0
Net Income Extraordinary,,,-804000000.0,-857000000.0
Net Income Continuous Operations,5323000000.0,5973000000.0,7056000000.0,2461000000.0
Tax Provision,1234000000.0,1039000000.0,1138000000.0,604000000.0
Pretax Income,6557000000.0,7012000000.0,8194000000.0,3065000000.0
Special Income Charges,-1558000000.0,-1586000000.0,-1096000000.0,-432000000.0
Other Special Charges,743000000.0,1530000000.0,397000000.0,136000000.0
Write Off,,,,2000000.0
Impairment Of Capital Assets,363000000.0,63000000.0,403000000.0,194000000.0
Restructuring And Mergern Acquisition,452000000.0,-7000000.0,296000000.0,102000000.0
Gain On Sale Of Security,61000000.0,-391000000.0,291000000.0,-24000000.0
Operating Expense,15373000000.0,14926000000.0,13563000000.0,13437000000.0
Other Operating Expenses,-526000000.0,25000000.0,170000000.0,299000000.0
Depreciation And Amortization In Income Statement,1784000000.0,1723000000.0,1673000000.0,1539000000.0
Depreciation Income Statement,1784000000.0,1723000000.0,1673000000.0,1539000000.0
Selling General And Administration,2602000000.0,2270000000.0,1967000000.0,2014000000.0
Selling And Marketing Expense,585000000.0,500000000.0,399000000.0,330000000.0
General And Administrative Expense,2017000000.0,1770000000.0,1568000000.0,1684000000.0
Rent And Landing Fees,1948000000.0,1649000000.0,1538000000.0,1590000000.0
Total Revenue,25384000000.0,24729000000.0,21954000000.0,21615000000.0
Operating Revenue,25384000000.0,24729000000.0,21954000000.0,21615000000.0
