,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Preferred Shares Number,3032.0,,,,
Ordinary Shares Number,29338858.0,29174848.0,29174848.0,28229151.0,
Share Issued,29338858.0,29174848.0,29174848.0,28229151.0,
Net Debt,123089972.0,105231083.0,125443902.0,104570357.0,
Total Debt,133000000.0,110000000.0,133000000.0,120000000.0,
Tangible Book Value,378630791.0,372480649.0,358404639.0,403588920.0,
Invested Capital,511630791.0,482480649.0,491404639.0,523588920.0,
Net Tangible Assets,454565887.0,448393696.0,434302197.0,479390881.0,
Common Stock Equity,378630791.0,372480649.0,358404639.0,403588920.0,
Preferred Stock Equity,75935096.0,75913047.0,75897558.0,75801961.0,
Total Capitalization,587565887.0,558393696.0,567302197.0,599390881.0,
Total Equity Gross Minority Interest,454565887.0,448393696.0,434302197.0,479390881.0,
Stockholders Equity,454565887.0,448393696.0,434302197.0,479390881.0,
Additional Paid In Capital,454556215.0,453286388.0,453333842.0,442266673.0,
Capital Stock,76228485.0,76204795.0,76189306.0,76084253.0,
Common Stock,293389.0,291748.0,291748.0,282292.0,
Preferred Stock,75935096.0,75913047.0,75897558.0,75801961.0,
Total Liabilities Net Minority Interest,162195161.0,137623425.0,135058645.0,171464913.0,
Preferred Securities Outside Stock Equity,,,,75801961.0,75802118.0
Long Term Debt And Capital Lease Obligation,133000000.0,110000000.0,133000000.0,120000000.0,
Payables,28014556.0,25484713.0,1320502.0,51020777.0,
Other Payable,801227.0,709437.0,682826.0,765761.0,
Accounts Payable,27213329.0,24775276.0,637676.0,50255016.0,
Total Assets,616761048.0,586017121.0,569360842.0,650855794.0,
Investments And Advances,596869615.0,574012821.0,551504035.0,627566796.0,
Investmentin Financial Assets,596869615.0,574012821.0,551504035.0,627566796.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,596869615.0,574012821.0,551504035.0,627566796.0,
Prepaid Assets,34042.0,48662.0,49736.0,70806.0,
Receivables,9363240.0,6765911.0,9850973.0,7788549.0,
Taxes Receivable,,,,,761.0
Cash And Cash Equivalents,9910028.0,4768917.0,7556098.0,15429643.0,
Cash Financial,9910028.0,4768917.0,7556098.0,15429643.0,
Cash Cash Equivalents And Federal Funds Sold,10320028.0,5048917.0,7956098.0,15429643.0,
