,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,19021115.906289,-5107940.263197,224352000.0,-103032000.0
Tax Rate For Calcs,0.133015,0.243235,0.228,0.216
Normalized EBITDA,8884000000.0,9061000000.0,7566000000.0,7141000000.0
Total Unusual Items,143000000.0,-21000000.0,984000000.0,-477000000.0
Total Unusual Items Excluding Goodwill,143000000.0,-21000000.0,984000000.0,-477000000.0
Net Income From Continuing Operation Net Minority Interest,5625000000.0,5118000000.0,4899000000.0,3545000000.0
Reconciled Depreciation,1817000000.0,1729000000.0,1598000000.0,1589000000.0
Reconciled Cost Of Revenue,9677000000.0,9711000000.0,8408000000.0,8048000000.0
EBITDA,9027000000.0,9040000000.0,8550000000.0,6664000000.0
EBIT,7210000000.0,7311000000.0,6952000000.0,5075000000.0
Net Interest Income,-722000000.0,-548000000.0,-610000000.0,-554000000.0
Interest Expense,722000000.0,548000000.0,610000000.0,554000000.0
Normalized Income,5501021115.906289,5133892059.736803,4139352000.0,3918968000.0
Net Income From Continuing And Discontinued Operation,5625000000.0,5118000000.0,4899000000.0,3545000000.0
Total Expenses,9752000000.0,9769000000.0,8507000000.0,8264000000.0
Rent Expense Supplemental,359000000.0,338000000.0,336000000.0,432000000.0
Total Operating Income As Reported,6597000000.0,6840000000.0,5616000000.0,4777000000.0
Diluted Average Shares,659100000.0,688300000.0,710300000.0,713000000.0
Basic Average Shares,657700000.0,686400000.0,708500000.0,711300000.0
Diluted EPS,8.53,7.44,6.9,5.0
Basic EPS,8.55,7.46,6.91,5.01
Diluted NI Availto Com Stockholders,5625000000.0,5118000000.0,4899000000.0,3545000000.0
Net Income Common Stockholders,5625000000.0,5118000000.0,4899000000.0,3545000000.0
Net Income,5625000000.0,5118000000.0,4899000000.0,3545000000.0
Net Income Including Noncontrolling Interests,5625000000.0,5118000000.0,4899000000.0,3545000000.0
Net Income Continuous Operations,5625000000.0,5118000000.0,4899000000.0,3545000000.0
Tax Provision,863000000.0,1645000000.0,1443000000.0,976000000.0
Pretax Income,6488000000.0,6763000000.0,6342000000.0,4521000000.0
Other Income Expense,134000000.0,-27000000.0,982000000.0,-480000000.0
Other Non Operating Income Expenses,-9000000.0,-6000000.0,-2000000.0,-3000000.0
Special Income Charges,136000000.0,15000000.0,962000000.0,-475000000.0
Gain On Sale Of Ppe,136000000.0,15000000.0,160000000.0,-475000000.0
Other Special Charges,,556000000.0,506000000.0,508000000.0
Restructuring And Mergern Acquisition,0.0,0.0,-802000000.0,0.0
Gain On Sale Of Security,7000000.0,-36000000.0,22000000.0,-2000000.0
Net Non Operating Interest Income Expense,-722000000.0,-548000000.0,-610000000.0,-554000000.0
Interest Expense Non Operating,722000000.0,548000000.0,610000000.0,554000000.0
Operating Income,7076000000.0,7338000000.0,5970000000.0,5555000000.0
Operating Expense,75000000.0,58000000.0,99000000.0,216000000.0
Other Operating Expenses,554000000.0,556000000.0,506000000.0,508000000.0
Selling General And Administration,-479000000.0,-498000000.0,-407000000.0,-292000000.0
General And Administrative Expense,-479000000.0,-498000000.0,-407000000.0,-292000000.0
Salaries And Wages,-479000000.0,-498000000.0,-407000000.0,-292000000.0
Gross Profit,7151000000.0,7396000000.0,6069000000.0,5771000000.0
Cost Of Revenue,9677000000.0,9711000000.0,8408000000.0,8048000000.0
Total Revenue,16828000000.0,17107000000.0,14477000000.0,13819000000.0
Operating Revenue,16236000000.0,16569000000.0,13888000000.0,13218000000.0
