,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-14910000.0,-102060000.0,-192780000.0,11070000.0
Tax Rate For Calcs,0.21,0.21,0.27,0.27
Normalized EBITDA,226000000.0,1911000000.0,2772000000.0,931000000.0
Total Unusual Items,-71000000.0,-486000000.0,-714000000.0,41000000.0
Total Unusual Items Excluding Goodwill,-71000000.0,-486000000.0,-714000000.0,41000000.0
Net Income From Continuing Operation Net Minority Interest,-651000000.0,-123000000.0,429000000.0,-170000000.0
Reconciled Depreciation,632000000.0,617000000.0,664000000.0,653000000.0
Reconciled Cost Of Revenue,9813000000.0,10212000000.0,9153000000.0,7969000000.0
EBITDA,155000000.0,1425000000.0,2058000000.0,972000000.0
EBIT,-477000000.0,808000000.0,1394000000.0,319000000.0
Net Interest Income,-107000000.0,-106000000.0,-195000000.0,-146000000.0
Interest Expense,107000000.0,106000000.0,195000000.0,146000000.0
Normalized Income,-594910000.0,260940000.0,950220000.0,-199930000.0
Net Income From Continuing And Discontinued Operation,-651000000.0,-123000000.0,429000000.0,-170000000.0
Total Expenses,10778000000.0,11120000000.0,10113000000.0,8858000000.0
Diluted Average Shares,178311096.0,180645163.0,189907737.0,185875964.0
Basic Average Shares,178311096.0,180645163.0,186377853.0,185875964.0
Diluted EPS,-3.65,-0.57,2.26,-0.91
Basic EPS,-3.65,-0.57,2.3,-0.91
Diluted NI Availto Com Stockholders,-651000000.0,-123000000.0,429000000.0,-170000000.0
Net Income Common Stockholders,-651000000.0,-123000000.0,429000000.0,-170000000.0
Net Income,-651000000.0,-123000000.0,429000000.0,-170000000.0
Minority Interests,122000000.0,-161000000.0,-141000000.0,-156000000.0
Net Income Including Noncontrolling Interests,-773000000.0,38000000.0,570000000.0,-14000000.0
Net Income Continuous Operations,-773000000.0,38000000.0,570000000.0,-14000000.0
Tax Provision,189000000.0,664000000.0,629000000.0,187000000.0
Pretax Income,-584000000.0,702000000.0,1199000000.0,173000000.0
Other Income Expense,-250000000.0,-523000000.0,-645000000.0,-109000000.0
Other Non Operating Income Expenses,49000000.0,-10000000.0,-36000000.0,-104000000.0
Special Income Charges,-130000000.0,-651000000.0,-736000000.0,72000000.0
Gain On Sale Of Ppe,-14000000.0,-10000000.0,354000000.0,173000000.0
Gain On Sale Of Business,0.0,-79000000.0,0.0,0.0
Other Special Charges,36000000.0,-7000000.0,82000000.0,36000000.0
Write Off,50000000.0,58000000.0,75000000.0,2000000.0
Restructuring And Mergern Acquisition,30000000.0,511000000.0,933000000.0,63000000.0
Earnings From Equity Interest,-228000000.0,-27000000.0,105000000.0,-46000000.0
Gain On Sale Of Security,59000000.0,165000000.0,22000000.0,-31000000.0
Net Non Operating Interest Income Expense,-107000000.0,-106000000.0,-195000000.0,-146000000.0
Interest Expense Non Operating,107000000.0,106000000.0,195000000.0,146000000.0
Operating Income,-227000000.0,1331000000.0,2039000000.0,428000000.0
Operating Expense,965000000.0,908000000.0,960000000.0,889000000.0
Other Operating Expenses,68000000.0,55000000.0,38000000.0,3000000.0
Depreciation Amortization Depletion Income Statement,632000000.0,617000000.0,664000000.0,653000000.0
Depreciation And Amortization In Income Statement,632000000.0,617000000.0,664000000.0,653000000.0
Research And Development,39000000.0,32000000.0,31000000.0,27000000.0
Selling General And Administration,226000000.0,204000000.0,227000000.0,206000000.0
Gross Profit,738000000.0,2239000000.0,2999000000.0,1317000000.0
Cost Of Revenue,9813000000.0,10212000000.0,9153000000.0,7969000000.0
Total Revenue,10551000000.0,12451000000.0,12152000000.0,9286000000.0
Operating Revenue,10551000000.0,12451000000.0,12152000000.0,9286000000.0
