,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Treasury Shares Number,15300000.0,15700000.0,26500000.0,24400000.0,
Ordinary Shares Number,45000000.0,44600000.0,43800000.0,45900000.0,
Share Issued,60300000.0,60300000.0,70300000.0,70300000.0,
Net Debt,630400000.0,897100000.0,975600000.0,894000000.0,
Total Debt,1999000000.0,2160600000.0,2273200000.0,2043800000.0,
Tangible Book Value,-175300000.0,-363200000.0,-490600000.0,-512600000.0,
Invested Capital,734400000.0,767900000.0,721000000.0,614600000.0,
Working Capital,-388200000.0,-352600000.0,-356800000.0,-364400000.0,
Net Tangible Assets,-175300000.0,-363200000.0,-490600000.0,-512600000.0,
Capital Lease Obligations,1304000000.0,1248400000.0,1284100000.0,1125900000.0,
Common Stock Equity,39400000.0,-144300000.0,-268100000.0,-303300000.0,
Total Capitalization,734400000.0,767900000.0,721000000.0,614600000.0,
Total Equity Gross Minority Interest,39400000.0,-144300000.0,-268100000.0,-303300000.0,
Stockholders Equity,39400000.0,-144300000.0,-268100000.0,-303300000.0,
Gains Losses Not Affecting Retained Earnings,-6300000.0,-6000000.0,-5300000.0,-4700000.0,
Treasury Stock,471500000.0,482400000.0,812300000.0,724900000.0,
Retained Earnings,-196600000.0,-351900000.0,-148400000.0,-266100000.0,
Additional Paid In Capital,707800000.0,690000000.0,690900000.0,685400000.0,
Capital Stock,6000000.0,6000000.0,7000000.0,7000000.0,
Common Stock,6000000.0,6000000.0,7000000.0,7000000.0,
Total Liabilities Net Minority Interest,2553700000.0,2631300000.0,2752500000.0,2578200000.0,
Total Non Current Liabilities Net Minority Interest,1931400000.0,2095400000.0,2194500000.0,2006600000.0,
Other Non Current Liabilities,60600000.0,57400000.0,54300000.0,44400000.0,
Non Current Deferred Liabilities,,,9200000.0,37600000.0,24500000.0
Non Current Deferred Revenue,,,,,0.0
Non Current Deferred Taxes Liabilities,,,0.0,27200000.0,12900000.0
Long Term Debt And Capital Lease Obligation,1870800000.0,2038000000.0,2140200000.0,1924600000.0,
Long Term Capital Lease Obligation,1175800000.0,1125800000.0,1151100000.0,1006700000.0,
Long Term Debt,695000000.0,912200000.0,989100000.0,917900000.0,
Current Liabilities,622300000.0,535900000.0,558000000.0,571600000.0,
Current Deferred Liabilities,64800000.0,73000000.0,83900000.0,106400000.0,
Current Deferred Revenue,64800000.0,73000000.0,83900000.0,106400000.0,
Current Debt And Capital Lease Obligation,128200000.0,122600000.0,133000000.0,119200000.0,
Current Capital Lease Obligation,128200000.0,122600000.0,133000000.0,119200000.0,
Payables And Accrued Expenses,429300000.0,340300000.0,341100000.0,346000000.0,
Current Accrued Expenses,218400000.0,170400000.0,169100000.0,172700000.0,
Interest Payable,18100000.0,6400000.0,6500000.0,6900000.0,
Payables,210900000.0,169900000.0,172000000.0,173300000.0,
Dividends Payable,,,,,1500000.0
Total Tax Payable,50300000.0,44200000.0,37700000.0,45600000.0,
Income Tax Payable,7300000.0,2400000.0,0.0,1100000.0,
Accounts Payable,160600000.0,125700000.0,134300000.0,127700000.0,
Total Assets,2593100000.0,2487000000.0,2484400000.0,2274900000.0,
Total Non Current Assets,2359000000.0,2303700000.0,2283200000.0,2067700000.0,
Other Non Current Assets,55500000.0,48200000.0,21000000.0,25300000.0,
Non Current Deferred Assets,113900000.0,93400000.0,62500000.0,50900000.0,
Non Current Deferred Taxes Assets,113900000.0,93400000.0,62500000.0,50900000.0,
Goodwill And Other Intangible Assets,214700000.0,218900000.0,222500000.0,209300000.0,
Other Intangible Assets,19900000.0,23900000.0,27400000.0,21100000.0,
Goodwill,194800000.0,195000000.0,195100000.0,188200000.0,
Net PPE,1974900000.0,1943200000.0,1977200000.0,1782200000.0,
Accumulated Depreciation,-1703700000.0,-1665700000.0,-1657200000.0,-1686500000.0,
Gross PPE,3678600000.0,3608900000.0,3634400000.0,3468700000.0,
Construction In Progress,41000000.0,30100000.0,33600000.0,14900000.0,
Other Properties,1095200000.0,1134900000.0,1160500000.0,1007400000.0,
Machinery Furniture Equipment,830600000.0,765800000.0,793000000.0,818100000.0,
Buildings And Improvements,1670200000.0,1635700000.0,1603900000.0,1595200000.0,
Land And Improvements,41600000.0,42400000.0,43400000.0,33100000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,234100000.0,183300000.0,201200000.0,207200000.0,
Prepaid Assets,20600000.0,17200000.0,25700000.0,13600000.0,
Inventory,88300000.0,90100000.0,91100000.0,81500000.0,
Other Inventories,34500000.0,34500000.0,35600000.0,28900000.0,
Raw Materials,53800000.0,55600000.0,55500000.0,52600000.0,
Receivables,60600000.0,60900000.0,70900000.0,88200000.0,
Taxes Receivable,,0.0,4500000.0,23000000.0,35400000.0
Accounts Receivable,60600000.0,60900000.0,66400000.0,65200000.0,
Cash Cash Equivalents And Short Term Investments,64600000.0,15100000.0,13500000.0,23900000.0,
Cash And Cash Equivalents,64600000.0,15100000.0,13500000.0,23900000.0,
